date,rainfall (mm),temperature ©
46:37.6,4,28.27916667
46:37.6,90.6,26
46:37.6,0.4,27.91666667
46:37.6,0,29.34166667
46:37.6,28.2,27.78333333
46:37.6,4.8,27.39166667
46:37.6,11.2,27.73333333
46:37.6,3,28.61666667
46:37.6,0,28.8125
46:37.6,2,29.075
46:37.6,0,30.30833333
46:37.6,16.8,28.97083333
46:37.6,2.4,28.38333333
46:37.6,30.6,27.66666667
46:37.6,0,27.2
46:37.6,0.6,27.37916667
46:37.6,0.4,27.3625
46:37.6,7.4,27.15
46:37.6,0,29.27083333
46:37.6,5.4,28.58333333
46:37.6,0,28.15294118
46:37.6,45.8,28.45416667
46:37.6,27.4,26.6
46:37.6,9,27.13333333
46:37.6,4.4,27.51666667
46:37.6,0,28.3
46:37.6,0,28.89166667
46:37.6,0,30.12916667
46:37.6,20,27.9375
46:37.6,8.4,26.44583333
46:37.6,0.8,27.56666667
46:37.6,0.6,29.15833333
46:37.6,2,28.02083333
46:37.6,5.4,27.75416667
46:37.6,77.2,27.72916667
46:37.6,0.8,28.475
46:37.6,12,27.37083333
46:37.6,0,27.60833333
46:37.6,0.2,27.12083333
46:37.6,35.6,27.28333333
46:37.6,33.4,27.54166667
46:37.6,4.4,27.60416667
46:37.6,0,29.37083333
46:37.6,0,30.27916667
46:37.6,2.8,27.35416667
46:37.6,0.2,27.11666667
46:37.6,0,28.56666667
46:37.6,5.8,27.825
46:37.6,0.2,27.47916667
46:37.6,0,28.55833333
46:37.6,0,27.78125
46:37.6,42.8,27.29411765
46:37.6,15.2,26.50454545
46:37.6,4.2,27.375
46:37.6,0,28.25833333
46:37.6,28.4,27.59583333
46:37.6,9.2,27.90416667
46:37.6,0,27.80416667
46:37.6,13.2,26.96666667
46:37.6,56.4,25.29166667
46:37.6,201.2,24.45
46:37.6,9.2,26.00416667
46:37.6,0,28.47083333
46:37.6,0,29.79166667
46:37.6,87,27.44166667
46:37.6,0,28.24166667
46:37.6,0,29.22083333
46:37.6,1,28.9125
46:37.6,19.8,28.32916667
46:37.6,0.2,27.7875
46:37.6,0,28.90833333
46:37.6,29.8,28.89166667
46:37.6,10.8,28.1375
46:37.6,5.2,27.2625
46:37.6,32,25.80833333
46:37.6,32.4,25.75416667
46:37.6,5,25.86666667
46:37.6,47.4,27.01666667
46:37.6,10.2,27.24166667
46:37.6,0,28.64166667
46:37.6,1.4,28.29583333
46:37.6,0.2,28.61666667
46:37.6,0,28.77916667
46:37.6,29.6,28.25833333
46:37.6,0,28.39166667
46:37.6,0,28.8375
46:37.6,0,29.0875
46:37.6,0,29.18333333
46:37.6,0,29.25833333
46:37.6,0,29.30833333
46:37.6,13.2,28.3375
46:37.6,2,27.51666667
46:37.6,59.2,26.7875
46:37.6,0.2,27.8375
46:37.6,0,28.4875
46:37.6,1.8,27.55833333
46:37.6,52.2,27.54166667
46:37.6,0,27.12083333
46:37.6,2,27.30833333
46:37.6,0.6,27.82916667
46:37.6,3.2,27.95833333
46:37.6,65.6,27.38333333
46:37.6,0,28.36666667
46:37.6,0,28.58333333
46:37.6,26.8,27.55
46:37.6,0,28.12083333
46:37.6,23,27.57083333
46:37.6,6.6,28.2125
46:37.6,7.2,28.49583333
46:37.6,0,28.13333333
46:37.6,1.2,27.70416667
46:37.6,0,28.40416667
46:37.6,0,27.72916667
46:37.6,10.4,28
46:37.6,5,25.80833333
46:37.6,1.2,26.21666667
46:37.6,14.2,27.57916667
46:37.6,8,27.21666667
46:37.6,0.6,28.3375
46:37.6,1.8,29.02916667
46:37.6,1.4,29.44583333
46:37.6,5.8,28.57083333
46:37.6,0,30.34166667
46:37.6,0,30.5
46:37.6,6.4,28.90416667
46:37.6,41.8,27.5
46:37.6,81.2,26.54166667
46:37.6,36.8,27.4
46:37.6,28.8,25.3875
46:37.6,20.6,26.6875
46:37.6,0.6,26.02083333
46:37.6,15.2,26.42916667
46:37.6,3,28.91666667
46:37.6,1.4,27.6625
46:37.6,42.6,27.5
46:37.6,22,27.09583333
46:37.6,68,26.5625
46:37.6,46.6,25.58333333
46:37.6,3,26.27916667
46:37.6,71.8,26.52083333
46:37.6,25.4,26.39583333
46:37.6,0.2,28.2125
46:37.6,42.8,28.44166667
46:37.6,0,29.05
46:37.6,0,29.29583333
46:37.6,0.8,29.33333333
46:37.6,55.6,28.85833333
46:37.6,1.6,28.3
46:37.6,54,27.8625
46:37.6,30.2,27.69583333
46:37.6,12.4,28.2875
46:37.6,0,30.85
46:37.6,0,30.90833333
46:37.6,0,30.47916667
46:37.6,9.8,29.39583333
46:37.6,0,30.27916667
46:37.6,9.6,29.22916667
46:37.6,6.8,28.65
46:37.6,0,28.85416667
46:37.6,0,29.88333333
46:37.6,0,30.65
46:37.6,27.6,28.44166667
46:37.6,0,29.85
46:37.6,0,29.84583333
46:37.6,0,29.675
46:37.6,0,28.55833333
46:37.6,7.2,28.29166667
46:37.6,26.8,27.61666667
46:37.6,0.2,28.45416667
46:37.6,26,26.93333333
46:37.6,0.2,28.675
46:37.6,0,28.5
46:37.6,0.6,28.86666667
46:37.6,7.8,27.34583333
46:37.6,0,28.775
46:37.6,29.2,27.61666667
46:37.6,0.2,28.54166667
46:37.6,0,29.2375
46:37.6,4.8,29.5
46:37.6,0.2,28.2
46:37.6,0,28.64583333
46:37.6,55.8,27.9375
46:37.6,0,27.9375
46:37.6,2.2,27.45882353
46:37.6,29,28.60416667
46:37.6,0.6,28.90416667
46:37.6,3.2,29.15416667
46:37.6,38.6,27.55
46:37.6,0,29.43333333
46:37.6,5.8,29.15416667
46:37.6,19.8,29.00416667
46:37.6,0.2,29.24583333
46:37.6,0,29.84583333
46:37.6,0,28.30416667
46:37.6,16.2,27.225
46:37.6,21.8,27.17916667
46:37.6,0,28.8375
46:37.6,0,30.17916667
46:37.6,0,30.10833333
46:37.6,17.6,29.1
46:37.6,1.6,29.125
46:37.6,0,30.02916667
46:37.6,0,31.6125
46:37.6,0.6,29.64583333
46:37.6,0,30.48333333
46:37.6,0.6,30.19583333
46:37.6,22.6,29.2125
46:37.6,5.6,28.875
46:37.6,8.6,26.51666667
46:37.6,0.2,29.1
46:37.6,0,29.75
46:37.6,0,29.1875
46:37.6,0,30.67083333
46:37.6,0,30.97083333
46:37.6,0,30.90416667
46:37.6,2.6,29.53333333
46:37.6,5.4,29.31666667
46:37.6,49.8,25.61666667
46:37.6,0,27.85416667
46:37.6,4.8,29.02083333
46:37.6,0.2,29.1625
46:37.6,0,30.05833333
46:37.6,0,30.4125
46:37.6,0,30.70833333
46:37.6,0,30.44583333
46:37.6,0.2,29.90416667
46:37.6,2.2,29.6375
46:37.6,1.2,29.30416667
46:37.6,12.6,28.53333333
46:37.6,0,29.3625
46:37.6,0.8,28.60833333
46:37.6,18.4,28.14166667
46:37.6,108.4,27.10833333
46:37.6,0,28.47916667
46:37.6,42,26.425
46:37.6,0.2,27.59166667
46:37.6,12,27.825
46:37.6,0.2,28.32083333
46:37.6,0.8,27.85833333
46:37.6,5.8,28.40416667
46:37.6,20.2,26.925
46:37.6,37.6,26.89583333
46:37.6,0.2,27.69166667
46:37.6,7.8,26.825
46:37.6,2.8,27.72916667
46:37.6,75.4,27.67916667
46:37.6,18.6,27.45833333
46:37.6,53.2,26.5875
46:37.6,0,28.50833333
46:37.6,0,29.18333333
46:37.6,0,29.7375
46:37.6,0.4,29.17916667
46:37.6,0,29.28333333
46:37.6,48.2,28.51666667
46:37.6,0,29.7875
46:37.6,0,29.78333333
46:37.6,0,30.17916667
46:37.6,0,30.62083333
46:37.6,0,30.36666667
46:37.6,0,28.1625
46:37.6,0,29.61666667
46:37.6,0,29.99583333
46:37.6,0,31.1
46:37.6,0,29.9125
46:37.6,2.2,28.45833333
46:37.6,10.8,26.64583333
46:37.6,0.2,28.37916667
46:37.6,0,29.6625
46:37.6,0,29.49166667
46:37.6,0,29.69166667
46:37.6,0,30.8875
46:37.6,0,30.37083333
46:37.6,1.2,29.00416667
46:37.6,0,28.98333333
46:37.6,0,29.20416667
46:37.6,54,28.35
46:37.6,57.8,26.99583333
46:37.6,67.4,26.60833333
46:37.6,5.8,27.2375
46:37.6,0,29.00416667
46:37.6,3.6,27.7
46:37.6,2.8,27.76666667
46:37.6,1.6,27.23333333
46:37.6,0,29.40416667
46:37.6,0.2,28.8875
46:37.6,0,29.00416667
46:37.6,4.6,27.8
46:37.6,48,27.12916667
46:37.6,7.4,27.14583333
46:37.6,3.6,27.09583333
46:37.6,0.2,28.57916667
46:37.6,0,29.175
46:37.6,17,28.62916667
46:37.6,0,29.66666667
46:37.6,0,29.47083333
46:37.6,0,30.27916667
46:37.6,0,29.29583333
46:37.6,0,29.50416667
46:37.6,12.6,27.82083333
46:37.6,8.8,28.86666667
46:37.6,0,29.13333333
46:37.6,32.2,27.82083333
46:37.6,0.2,28.42916667
46:37.6,0,29.27916667
46:37.6,42,27.18333333
46:37.6,3.2,26.475
46:37.6,26,27.5375
46:37.6,1.4,26.44166667
46:37.6,20,27.8625
46:37.6,23.4,27.2625
46:37.6,0.6,26.90416667
46:37.6,100.8,26.825
46:37.6,26.8,26.07083333
46:37.6,16.8,26.12083333
46:37.6,0.4,28.11666667
46:37.6,6.8,27.82916667
46:37.6,0.2,27.6375
46:37.6,1,27.99166667
46:37.6,2.8,27.7125
46:37.6,0,29.65416667
46:37.6,0,29.5375
46:37.6,32,28.05
46:37.6,1.6,27.77916667
46:37.6,35.6,28.84583333
46:37.6,17.2,26.725
46:37.6,14,27.43333333
46:37.6,2.8,26.875
46:37.6,0,28.50833333
46:37.6,0,28.14583333
46:37.6,0.2,28.46666667
46:37.6,10.4,28.03333333
46:37.6,0,27.99166667
46:37.6,1.4,26.42083333
46:37.6,1.2,26.05
46:37.6,0,28.9125
46:37.6,0.2,28.55833333
46:37.6,0,28.5625
46:37.6,31.4,27.57916667
46:37.6,0,28.7875
46:37.6,0.4,28.3
46:37.6,68.4,27.12083333
46:37.6,0,29.575
46:37.6,1.8,28.15833333
46:37.6,25.4,26.95833333
46:37.6,0,29.12083333
46:37.6,4.8,27.86666667
46:37.6,38.8,27.5125
46:37.6,3.6,27.41666667
46:37.6,17.6,27.55
46:37.6,39.6,26.8875
46:37.6,0.2,28.16666667
46:37.6,0,28.52916667
46:37.6,30,26.47916667
46:37.6,0,27.54583333
46:37.6,7.4,27.09583333
46:37.6,0,27.66666667
46:37.6,0,27.9625
46:37.6,43.8,26.675
46:37.6,0,28.12083333
46:37.6,0,27.975
46:37.6,0.2,27.01666667
46:37.6,0,28.725
46:37.6,25,27.99583333
46:37.6,23,27.45833333
46:37.6,0.6,28.85833333
46:37.6,0,29.55416667
46:37.6,1.2,29.05
46:37.6,4,27.71666667
46:37.6,4,27.58333333
46:37.6,23.4,26.97083333
46:37.6,1.6,26.80833333
46:37.6,5.4,26.325
46:37.6,0,27.1875
46:37.6,14.6,27.27916667
46:37.6,2.2,27.94583333
46:37.6,0,28.75
46:37.6,47.2,27.59166667
46:37.6,6.6,28.7875
46:37.6,29.4,27.05833333
46:37.6,0,27.9
46:37.6,14.2,26.82916667
46:37.6,0.4,27.79166667
46:37.6,18.8,27.4125
46:37.6,1.4,27.57916667
46:37.6,10.2,27.03333333
46:37.6,0.4,27.18333333
46:37.6,45.8,26.46666667
46:37.6,28.6,25.78333333
46:37.6,26,25.73333333
46:37.6,30.8,26.30833333
46:37.6,0.2,27.14583333
46:37.6,1.2,27.925
46:37.6,5.6,29.52916667
46:37.6,44.8,27.58333333
46:37.6,0.4,28.92916667
46:37.6,21.8,26.89583333
46:37.6,1.2,27.92916667
46:37.6,2,28.42916667
46:37.6,0.4,28.14583333
46:37.6,5.6,27.1875
46:37.6,0.6,28.4875
46:37.6,0,27.85416667
46:37.6,0.2,28.35263158
46:37.6,47.2,26.50416667
46:37.6,3.2,26.83333333
46:37.6,48.6,26.1875
46:37.6,50,25.8875
46:37.6,1.4,26.44166667
46:37.6,93.6,25.55
46:37.6,2,26.15416667
46:37.6,0.4,27.55833333
46:37.6,0,28.54583333
46:37.6,0,27.15
46:37.6,1.2,28.10833333
46:37.6,10.8,26.1625
46:37.6,7.2,25.46666667
46:37.6,63.6,25.64166667
46:37.6,41,25.15416667
46:37.6,14.2,25.60833333
46:37.6,4.4,26.79583333
46:37.6,0,27.16666667
46:37.6,0.6,26.99583333
46:37.6,3.2,28.20833333
46:37.6,2.8,27.32083333
46:37.6,8.6,26.85416667
46:37.6,0,27.6125
46:37.6,0,28.4625
46:37.6,26,27.075
46:37.6,9.8,25.5125
46:37.6,86.2,26.10833333
46:37.6,0,27.92916667
46:37.6,0.6,28.22916667
46:37.6,0.8,27.70416667
46:37.6,0.4,27.10833333
46:37.6,0,26.54166667
46:37.6,0,27.49583333
46:37.6,0,28.425
46:37.6,0,28.60416667
