date,rainfall (mm),temperature (C)
01:00.3,0,25.36666667
01:00.3,0,25.19583333
01:00.3,0,25.1625
01:00.3,0,25.70833333
01:00.3,29.2,27.1125
01:00.3,8.6,26.4375
01:00.3,0,26.36666667
01:00.3,0.6,25.1875
01:00.3,0.2,25.75
01:00.3,0,26.99583333
01:00.3,11,25.6125
01:00.3,0,26.68333333
01:00.3,3.2,26.85416667
01:00.3,22.4,24.47083333
01:00.3,0,24.90416667
01:00.3,0.4,26.45416667
01:00.3,2.2,26.02916667
01:00.3,9.2,25.2125
01:00.3,0,25.59583333
01:00.3,0,26.10833333
01:00.3,2.6,25.4625
01:00.3,0.4,25.30833333
01:00.3,1,25.90833333
01:00.3,32.4,25.25
01:00.3,6.01,24.79166667
01:00.3,0.8,25.24583333
01:00.3,0,26.44583333
01:00.3,7.6,25.90833333
01:00.3,0.8,26.33333333
01:00.3,0,26.2875
01:00.3,2.61,25.38333333
01:00.3,0,25.10416667
01:00.3,0,25.9375
01:00.3,0,26.12916667
01:00.3,3,25.5375
01:00.3,2.4,26.73333333
01:00.3,0.8,25.93333333
01:00.3,18.2,24.26666667
01:00.3,1.2,24.675
01:00.3,12.2,25.20833333
01:00.3,0.4,26.0625
01:00.3,0.8,25.725
01:00.3,22.81,24.50416667
01:00.3,0.4,24.44166667
01:00.3,1.8,24.12916667
01:00.3,0,25.0375
01:00.3,0.2,24.96666667
01:00.3,2.2,25.2125
01:00.3,0,25.2625
01:00.3,0.6,26.0875
01:00.3,2.4,24.60416667
01:00.3,0,25.025
01:00.3,0,26.45416667
01:00.3,0,26.73333333
01:00.3,0,25.52083333
01:00.3,0,25.425
01:00.3,0,26.0125
01:00.3,0,26.03333333
01:00.3,0,25.275
01:00.3,0,24.84166667
01:00.3,0,25.92916667
01:00.3,7.4,25.32083333
01:00.3,0.2,26.13333333
01:00.3,2.21,26.0875
01:00.3,6.4,25.02083333
01:00.3,8.6,24.625
01:00.3,0.6,26.40833333
01:00.3,7,26.175
01:00.3,5.2,25.97916667
01:00.3,9.4,25.9
01:00.3,0,25.3
01:00.3,0,25.4625
01:00.3,0,26.75
01:00.3,0,27.04583333
01:00.3,0,26.71666667
01:00.3,0,27.1375
01:00.3,0,25.82083333
01:00.3,0,26.43333333
01:00.3,0,26.65833333
01:00.3,11.8,26.00833333
01:00.3,1.6,25.825
01:00.3,0.4,25.9125
01:00.3,3.2,25.52916667
01:00.3,0,24.4375
01:00.3,67.2,25.89583333
01:00.3,2,26.375
01:00.3,15,25.45416667
01:00.3,1,26.19166667
01:00.3,22.2,25.71666667
01:00.3,11,24.60833333
01:00.3,51.4,24.3375
01:00.3,0,25.9625
01:00.3,7,25.74583333
01:00.3,0,25.975
01:00.3,2.8,25.10833333
01:00.3,3.6,26.125
01:00.3,5.8,26.35416667
01:00.3,6.6,26.725
01:00.3,6.2,26.29166667
01:00.3,20,25.4
01:00.3,5.6,24.90833333
01:00.3,0.4,24.00416667
01:00.3,4.2,25.53333333
01:00.3,7.8,25.425
01:00.3,5.8,25.36666667
01:00.3,0.8,25.77916667
01:00.3,6.61,24.37916667
01:00.3,0.8,25.24166667
01:00.3,1.2,25.65
01:00.3,1.4,26.275
01:00.3,1,24.95833333
01:00.3,0,25.5
01:00.3,0.8,26.12916667
01:00.3,2.4,26.25416667
01:00.3,1.4,26.4375
01:00.3,0.4,26.45416667
01:00.3,0,25.46666667
01:00.3,5.2,26.4875
01:00.3,1.2,25.32083333
01:00.3,0,24.87916667
01:00.3,0,24.10416667
01:00.3,2.4,23.6875
01:00.3,0,24.3875
01:00.3,0,25.70833333
01:00.3,8.81,25.35833333
01:00.3,0.8,25.32916667
01:00.3,0.4,26.875
01:00.3,9.8,25.30416667
01:00.3,2.8,26.05833333
01:00.3,2.2,25.3625
01:00.3,14.4,24.78333333
01:00.3,49.6,25.175
01:00.3,8.6,25.9125
01:00.3,2,26.25
01:00.3,10.6,25.56666667
01:00.3,0,24.69166667
01:00.3,0,25.05416667
01:00.3,0.2,25.34166667
01:00.3,0.2,26.24583333
01:00.3,0.2,26.01666667
01:00.3,0,26.09166667
01:00.3,0.2,25.7
01:00.3,2.01,24.02916667
01:00.3,0.4,25.425
01:00.3,1.2,25.72916667
01:00.3,38.8,25.93333333
01:00.3,47.4,24.975
01:00.3,0.2,26.52083333
01:00.3,13.21,25.19166667
01:00.3,0.4,24.97916667
01:00.3,0.2,25.825
01:00.3,5.21,25.625
01:00.3,0,25.69166667
01:00.3,9.2,25.1875
01:00.3,0,26.42083333
01:00.3,3.2,26.68333333
01:00.3,141,25.17083333
01:00.3,16.62,23.61666667
01:00.3,0,25.48333333
01:00.3,0.4,25.81666667
01:00.3,0.2,25.84166667
01:00.3,14.8,25.575
01:00.3,1.8,26.02916667
01:00.3,7,25.57916667
01:00.3,5.4,25.49583333
01:00.3,0.4,26.3
01:00.3,0,26.69166667
01:00.3,5.8,25.8875
01:00.3,1,25.49583333
01:00.3,1.41,25.32916667
01:00.3,0.2,25.55416667
01:00.3,0,26.00833333
01:00.3,0.4,26.07083333
01:00.3,0,26.6
01:00.3,18.61,25.54583333
01:00.3,3.61,24.67916667
01:00.3,0,26.4375
01:00.3,20.4,25.875
01:00.3,4.4,25.12083333
01:00.3,0.6,25.49166667
01:00.3,13.81,24.54583333
01:00.3,0.2,25.09583333
01:00.3,2.81,25.5125
01:00.3,19.6,25.18333333
01:00.3,0.2,26.6375
01:00.3,0,26.05833333
01:00.3,0.4,26.21666667
01:00.3,24.81,24.4375
01:00.3,0,25.4375
01:00.3,0,26.17916667
01:00.3,7.6,26.12083333
01:00.3,0,25.53333333
01:00.3,6.8,25.67083333
01:00.3,0,25.77916667
01:00.3,0.2,26.74583333
01:00.3,1.4,25.35833333
01:00.3,4.61,24.07083333
01:00.3,0.4,24.725
01:00.3,2,24.625
01:00.3,0,24.725
01:00.3,0.41,24.70416667
01:00.3,1.8,24.4
01:00.3,7.6,24.99583333
01:00.3,5.8,24.82083333
01:00.3,0,25.15833333
01:00.3,0,24.74166667
01:00.3,0,25.37083333
01:00.3,0,25.50416667
01:00.3,2.6,24.7
01:00.3,2.2,24.6125
01:00.3,0.41,23.64166667
01:00.3,0,24.68333333
01:00.3,0.42,22.87916667
01:00.3,0,23.85
01:00.3,0,24.26666667
01:00.3,0,24.75
01:00.3,0,25.0375
01:00.3,0.2,25.22916667
