date,rainfall (mm),temperature ©
38:28.0,0.41,25.62916667
38:28.0,3.45,25.15833333
38:28.0,0,27.06666667
38:28.0,0,28.15416667
38:28.0,0,27.99166667
38:28.0,3.01,27.3125
38:28.0,103.62,23.6625
38:28.0,6.85,25.24166667
38:28.0,3.82,26.04583333
38:28.0,33.2,25.97916667
38:28.0,3.02,26.17916667
38:28.0,47.82,26.4875
38:28.0,1.21,27.325
38:28.0,28.01,27.10416667
38:28.0,14.42,26.325
38:28.0,2.03,27.14583333
38:28.0,46.42,27.39583333
38:28.0,0,27.59166667
38:28.0,2.61,26.975
38:28.0,5.44,26.3625
38:28.0,11.49,25.175
38:28.0,10.46,24.82916667
38:28.0,14.22,24.0625
38:28.0,7.25,25.93333333
38:28.0,102.02,24.10833333
38:28.0,2.26,25.02916667
38:28.0,0.84,26.87083333
38:28.0,10.03,26.74166667
38:28.0,133.88,24.29583333
38:28.0,120.41,23.97916667
38:28.0,21.8,25.00833333
38:28.0,0.41,25.275
38:28.0,0,25.775
38:28.0,0,26.20833333
38:28.0,0,26.57916667
38:28.0,0,26.55416667
38:28.0,13.22,26.59583333
38:28.0,4.82,26.2625
38:28.0,0.01,26.22083333
38:28.0,44.22,25.7375
38:28.0,4.04,24.84583333
38:28.0,20.43,26.03333333
38:28.0,133.81,24.8375
38:28.0,124.82,25.34583333
38:28.0,14.72,25.89166667
38:28.0,1.25,24.62916667
38:28.0,0,25.9375
38:28.0,10.01,26.42083333
38:28.0,4.42,25.6875
38:28.0,2.41,26.65833333
38:28.0,3.01,26.6625
38:28.0,30.4,26.35416667
38:28.0,0.61,26.49166667
38:28.0,0,26.29166667
38:28.0,4.21,26.15416667
38:28.0,7.07,26.20416667
38:28.0,15.24,26.3875
38:28.0,16.87,26.52916667
38:28.0,13.42,26.26666667
38:28.0,3.64,26.77083333
38:28.0,4.02,26.6625
38:28.0,9.64,26.16666667
38:28.0,0.61,26.29583333
38:28.0,0.01,25.99166667
38:28.0,1.61,26.33333333
38:28.0,0.8,26.57083333
38:28.0,0,26.30833333
38:28.0,0,25.6125
38:28.0,0,25.82083333
38:28.0,0,25.625
38:28.0,0,25.02083333
38:28.0,1.21,25.32083333
38:28.0,0,25.19583333
38:28.0,1.81,26.25416667
38:28.0,11.64,25.0875
38:28.0,0,26.05833333
38:28.0,0.2,25.84166667
38:28.0,0,25.92083333
38:28.0,0,26.0375
38:28.0,0,26.37916667
38:28.0,0,26.3625
38:28.0,0,26.37083333
38:28.0,0,26.64583333
38:28.0,0,26.775
38:28.0,0,26.49166667
38:28.0,0,26.4
38:28.0,0,26.14166667
38:28.0,0,26.25
38:28.0,0,26.21666667
38:28.0,0,26.60416667
38:28.0,0,26.3
38:28.0,2.41,26.8375
38:28.0,0,27.00416667
38:28.0,0,27.69166667
38:28.0,0,26.8125
38:28.0,14.43,26.57083333
38:28.0,56.44,24.69166667
38:28.0,3.84,25.7625
38:28.0,0.02,26.12083333
38:28.0,5.81,25.55416667
38:28.0,27.04,24.22083333
38:28.0,14.62,24.9125
38:28.0,23.03,25.40416667
38:28.0,95.83,25.0875
38:28.0,0.85,25.7
38:28.0,0.02,26.42916667
38:28.0,0,27.25
38:28.0,0,27.37916667
38:28.0,0,27.30416667
38:28.0,0,27.6125
38:28.0,0,27.14166667
38:28.0,5.44,26.2
38:28.0,51.83,26.18333333
38:28.0,147.82,24.66666667
38:28.0,188.4,24.27916667
38:28.0,134.63,24.225
38:28.0,25.61,25.64583333
38:28.0,2.81,26.65
38:28.0,1.8,27.01666667
38:28.0,1,26.83333333
38:28.0,4.82,25.70833333
38:28.0,21.02,24.73333333
38:28.0,0,26.475
38:28.0,0,26.6625
38:28.0,21.8,26.45
38:28.0,9.63,26.43333333
38:28.0,0,26.975
38:28.0,0,26.59583333
38:28.0,0,26.75833333
38:28.0,28.42,26.6375
38:28.0,1.21,27.1625
38:28.0,0,27.60416667
38:28.0,0,27.42083333
38:28.0,1.21,27.13333333
38:28.0,0,27.75416667
38:28.0,12.42,27.32083333
38:28.0,0.02,26.5625
38:28.0,0,27.2875
38:28.0,3.22,27.67083333
38:28.0,2.04,27.27083333
38:28.0,1.61,27.2
38:28.0,0,28.20416667
38:28.0,0,28.24166667
38:28.0,0,28.275
38:28.0,0,28.4
38:28.0,0,28.4
38:28.0,2.8,28.67083333
38:28.0,0,28.125
38:28.0,0,28.525
38:28.0,32.4,26.82083333
38:28.0,2.8,25.77083333
38:28.0,106.86,27.00416667
38:28.0,15.61,26.4625
38:28.0,26.82,25.2625
38:28.0,4.21,26.52083333
38:28.0,0.43,26.89583333
38:28.0,0.81,27.475
38:28.0,0,27.8375
38:28.0,0,28.24166667
38:28.0,0,27.75833333
38:28.0,0,28.2375
38:28.0,0,28.45
38:28.0,0,28.94583333
38:28.0,0.2,28.7
38:28.0,0,28.74166667
38:28.0,0,28.90416667
38:28.0,0,28.87083333
38:28.0,1.03,27.36666667
38:28.0,0,28.07083333
38:28.0,0,28.56666667
38:28.0,0,28.62916667
38:28.0,0.81,28.05416667
38:28.0,0,28.16666667
38:28.0,0,28.82083333
38:28.0,0,29.07083333
38:28.0,0,29.23333333
38:28.0,0,29.17083333
38:28.0,0.62,28.40833333
38:28.0,18.81,28.05833333
38:28.0,0,28.30833333
38:28.0,1.02,28.36666667
38:28.0,7.63,26.30416667
38:28.0,0.01,28.17916667
38:28.0,16.8,27.49583333
38:28.0,1.62,27.3875
38:28.0,4.83,27.72916667
38:28.0,15.64,26.99166667
38:28.0,6.82,27.41666667
38:28.0,23.23,27.24166667
38:28.0,0.41,27.6125
38:28.0,7.41,27.83333333
38:28.0,0,28.45833333
38:28.0,0,29.25
38:28.0,14.04,26.85833333
38:28.0,0,27.6
38:28.0,0,28.67083333
38:28.0,7.22,27.65
38:28.0,0,28.18333333
38:28.0,6.01,28.75
38:28.0,5.02,27.50416667
38:28.0,0,27.9
38:28.0,0,29.15833333
38:28.0,0,28.77916667
38:28.0,0,28.72916667
38:28.0,0,28.2875
38:28.0,0,28.79583333
38:28.0,2.2,27.44166667
38:28.0,1.03,27.07916667
38:28.0,6,28.15833333
38:28.0,0.65,27.49166667
38:28.0,79.4,27.89583333
38:28.0,0.02,27.77083333
38:28.0,0,28.07916667
38:28.0,1.01,27.575
38:28.0,0.81,28.3625
38:28.0,0,27.775
38:28.0,15.01,27.97916667
38:28.0,0,28.8
38:28.0,0,27.84166667
38:28.0,0,27.6375
38:28.0,0,26.825
38:28.0,0,27.70833333
38:28.0,0,28.71666667
38:28.0,1.04,27.48333333
38:28.0,0,27.8625
38:28.0,0,28.35416667
38:28.0,0,27.3625
38:28.0,0,28.2375
38:28.0,0,28.75833333
38:28.0,0,28.00416667
38:28.0,0,27.775
38:28.0,42.63,26.3875
38:28.0,38.03,26.47083333
38:28.0,4.2,26.7875
38:28.0,0,28.40416667
38:28.0,0,28.81666667
38:28.0,11.4,27.35
38:28.0,13.61,28.03333333
38:28.0,1.21,27.5125
38:28.0,1.81,28.54583333
38:28.0,0,28.65
38:28.0,28.6,28.7
38:28.0,147.6,27.2125
38:28.0,1.62,26.69583333
38:28.0,2.02,27.64583333
38:28.0,0,28.24166667
38:28.0,0,28.05416667
38:28.0,40.8,27.55
38:28.0,5.42,26.66666667
38:28.0,28.23,26.9375
38:28.0,7.83,25.73333333
38:28.0,0,27.62083333
38:28.0,0.02,27.7125
38:28.0,3.82,27.625
38:28.0,0,27.47083333
38:28.0,0,28.41666667
38:28.0,0,28.62916667
38:28.0,3.44,26.74583333
38:28.0,8.61,27.7125
38:28.0,0,27.7375
38:28.0,0.21,27.97083333
38:28.0,0,28.13333333
38:28.0,0,28.3625
38:28.0,0,28.05
38:28.0,0,27.97083333
38:28.0,117.21,26.83333333
38:28.0,25.41,26.95416667
38:28.0,17.02,27.62916667
38:28.0,9.6,27.4375
38:28.0,0.41,27.65833333
38:28.0,3.02,27.4
38:28.0,0.02,27.09583333
38:28.0,0.02,26.72083333
38:28.0,0,26.92083333
38:28.0,2.21,27.175
38:28.0,0,27.20833333
38:28.0,0,27.69166667
38:28.0,6.62,27.3375
38:28.0,0,28
38:28.0,0,28.6375
38:28.0,0,28.60833333
38:28.0,40,27.51666667
38:28.0,2.42,26.64166667
38:28.0,0,27.6
38:28.0,0.02,27.8625
38:28.0,54.21,26.57083333
38:28.0,0,28.12916667
38:28.0,46.23,26.21666667
38:28.0,1.02,27.15416667
38:28.0,1.03,26.45833333
38:28.0,0,26.7625
38:28.0,0,28.35416667
38:28.0,21.83,26.5
38:28.0,0,28.30416667
38:28.0,15.03,27.1875
38:28.0,2.8,27.15416667
38:28.0,0.01,27.00416667
38:28.0,1.21,27.94166667
38:28.0,5.22,27.8625
38:28.0,2.42,27.3875
38:28.0,0,28
38:28.0,11.6,28.32083333
38:28.0,0.02,27.31666667
38:28.0,0,28.0375
38:28.0,1.02,27.2375
38:28.0,2.83,26.625
38:28.0,54.2,27.75833333
38:28.0,10.04,26.14583333
38:28.0,0,26.64166667
38:28.0,3.03,27.7125
38:28.0,11.83,26.69166667
38:28.0,0.61,26.80416667
38:28.0,0.44,26.9875
38:28.0,0,27.55
38:28.0,12.6,27.17916667
38:28.0,18.42,26.74166667
38:28.0,1.82,26.63333333
38:28.0,0.61,27.15416667
38:28.0,0.03,26.77083333
38:28.0,3.43,26.76666667
38:28.0,0,27.00833333
38:28.0,16,27.0375
38:28.0,7.48,26.77916667
38:28.0,7.01,26.9125
38:28.0,8.61,27.76666667
38:28.0,28.24,27.1125
38:28.0,1.02,27.73333333
38:28.0,7.43,26.1625
38:28.0,0,27.29166667
38:28.0,51.22,27.15416667
38:28.0,8.61,26.6875
38:28.0,5.62,27.25416667
38:28.0,0,27.225
38:28.0,91.21,26.0625
38:28.0,25.25,25.59583333
38:28.0,4.43,26.00833333
38:28.0,4.83,26.425
38:28.0,15.06,25.12083333
38:28.0,8.82,26.15
38:28.0,18.05,25.62083333
38:28.0,0.41,25.89583333
38:28.0,0,27.30833333
38:28.0,2.81,27.64583333
38:28.0,4.84,27.00416667
38:28.0,1.2,26.79166667
38:28.0,0.61,27.2875
38:28.0,0.6,27.02083333
38:28.0,18.21,26.82916667
38:28.0,10.02,26.94166667
38:28.0,51.21,25.85416667
38:28.0,0.02,26.80833333
38:28.0,0.04,27.60416667
38:28.0,21.46,25.96666667
38:28.0,1.62,26.125
38:28.0,7.44,25.85416667
38:28.0,22.66,26.05416667
38:28.0,0.43,27.32916667
38:28.0,18.27,25.82083333
38:28.0,35.03,26.3875
38:28.0,24.41,26.25
38:28.0,2.83,26.92083333
38:28.0,41.42,25.80416667
38:28.0,24.45,26.44166667
38:28.0,2.84,26.15416667
38:28.0,14.22,25.88333333
38:28.0,15.61,25.80416667
38:28.0,5.23,25.92083333
38:28.0,65.03,26.12083333
38:28.0,6.22,26.38333333
38:28.0,0.61,26.32083333
38:28.0,7.03,26.825
38:28.0,58.25,25.48333333
38:28.0,77.22,25.8875
38:28.0,26.64,25.6625
38:28.0,10.25,26.65
38:28.0,0.61,26.875
38:28.0,0,26.90833333
38:28.0,0,27.225
38:28.0,0,27.65416667
38:28.0,26.44,26.6375
38:28.0,0.21,26.50416667
38:28.0,0,27.12083333
38:28.0,0.6,27.67083333
38:28.0,18.63,26.79583333
38:28.0,34.02,26.55833333
38:28.0,0.43,26.35416667
38:28.0,0,27.23333333
38:28.0,0,26.16666667
38:28.0,0,26.60416667
38:28.0,0.8,27.00833333
38:28.0,3.8,27.21666667
38:28.0,1.42,26.96666667
38:28.0,81.21,26.25
38:28.0,77.21,24.27083333
38:28.0,54.04,24.65416667
38:28.0,0.61,26.17916667
38:28.0,0.21,26.30833333
38:28.0,2.4,27.15833333
38:28.0,53.88,25.65
38:28.0,14.47,25.53333333
38:28.0,153.04,24.01666667
38:28.0,51.24,24.15416667
38:28.0,98.84,23.9625
38:28.0,12.26,25.07083333
38:28.0,20.67,25.40833333
38:28.0,3.06,25.66666667
38:28.0,2.12,24.4375
38:28.0,10.61,25.89583333
38:28.0,73.44,24.60833333
38:28.0,341.03,23.4
38:28.0,162.01,22
38:28.0,25.66,23.55
38:28.0,3.42,25.99166667
38:28.0,3.8,25.35833333
38:28.0,0.22,25.08333333
38:28.0,0,24.9875
38:28.0,1.04,24.55
38:28.0,0,25.22083333
38:28.0,0,24.775
38:28.0,0,25.40833333
38:28.0,0,25.10833333
38:28.0,0,25.4125
38:28.0,0,26.0125
