date,rainfall (mm),temperature ©
44:15.6,8.42,28.98333333
44:15.6,9.61,28.45416667
44:15.6,8.03,27.99583333
44:15.6,4.44,28.8
44:15.6,52.44,26.34166667
44:15.6,4.61,27.24583333
44:15.6,0,28.8125
44:15.6,0,29.65833333
44:15.6,0,29.1625
44:15.6,0.41,29.0125
44:15.6,42.64,27.2625
44:15.6,38.21,26.85
44:15.6,0,29.09583333
44:15.6,16,29.00416667
44:15.6,0.42,29.62083333
44:15.6,3.05,28.05833333
44:15.6,0,28.97083333
44:15.6,1.81,29.13333333
44:15.6,14.2,28.85833333
44:15.6,51.43,27.20833333
44:15.6,0.02,28.2375
44:15.6,0,28.575
44:15.6,0,28.93333333
44:15.6,0,29.20833333
44:15.6,47.47,26.73333333
44:15.6,0,28.96666667
44:15.6,0,29.22083333
44:15.6,8.82,28.0125
44:15.6,2.61,27.49166667
44:15.6,24.01,27.1125
44:15.6,0,28.70416667
44:15.6,0.03,28.69166667
44:15.6,2.6,28.3375
44:15.6,0.24,28.0125
44:15.6,2.42,27.87916667
44:15.6,1.03,26.90833333
44:15.6,0,28.49583333
44:15.6,0.23,27.89583333
44:15.6,7.45,28.01666667
44:15.6,10.23,27.40416667
44:15.6,0,28.64166667
44:15.6,1.42,28.42916667
44:15.6,0.21,28.65833333
44:15.6,18.41,27.46666667
44:15.6,0,28.6125
44:15.6,0,28.8125
44:15.6,6.8,28.29166667
44:15.6,8.42,28.62916667
44:15.6,0,28.825
44:15.6,13.82,27.83333333
44:15.6,10.43,26.4375
44:15.6,0.22,28.225
44:15.6,0,28.54583333
44:15.6,40.07,26.39166667
44:15.6,73.07,26.1
44:15.6,60.05,25.74583333
44:15.6,3.61,27.2875
44:15.6,1.62,28.03333333
44:15.6,0,28.3
44:15.6,60.41,27.27916667
44:15.6,0,29.13333333
44:15.6,0,29.0875
44:15.6,0,29.27916667
44:15.6,0,29.04583333
44:15.6,0,29.17916667
44:15.6,0,29.00416667
44:15.6,0,29.64583333
44:15.6,0,29.20416667
44:15.6,0,29.25833333
44:15.6,0,29.20833333
44:15.6,0,29.34166667
44:15.6,0,30.475
44:15.6,0,29.92083333
44:15.6,14.44,28.54583333
44:15.6,62.84,26.80833333
44:15.6,26.1,27.7625
44:15.6,0.23,29.25416667
44:15.6,0.2,29.04166667
44:15.6,0,29.43333333
44:15.6,0,30.47916667
44:15.6,6.01,28.95416667
44:15.6,0,28.9625
44:15.6,0.02,29.0875
44:15.6,1.42,29.21666667
44:15.6,0,29.69583333
44:15.6,14.82,27.66666667
44:15.6,46.02,27.24166667
44:15.6,1.81,28.32083333
44:15.6,1.03,27.88333333
44:15.6,20.02,27.3
44:15.6,46.62,26.10416667
44:15.6,25.42,26.37916667
44:15.6,0.41,27.55
44:15.6,16.28,26.14583333
44:15.6,38.88,26
44:15.6,17.63,26.24583333
44:15.6,1.21,27.05833333
44:15.6,5.21,27.08333333
44:15.6,4.85,26.91666667
44:15.6,15.63,25.87083333
44:15.6,36.84,26.54583333
44:15.6,50.22,26.62083333
44:15.6,0,28.05
44:15.6,0,28.725
44:15.6,1.24,27.775
44:15.6,3.62,28.175
44:15.6,7.02,27.74583333
44:15.6,0,28.2
44:15.6,27.41,27.24166667
44:15.6,0.01,28.27916667
44:15.6,0.21,28.525
44:15.6,0,28.33333333
44:15.6,0,28.375
44:15.6,2.21,28.57083333
44:15.6,22.46,27.575
44:15.6,58.44,26.7375
44:15.6,6.82,28.47916667
44:15.6,0,28.7
44:15.6,0.23,28.75
44:15.6,104.01,26.55416667
44:15.6,0,27.7625
44:15.6,6.21,27.22083333
44:15.6,0,28.31666667
44:15.6,0.02,27.99583333
44:15.6,0.6,28.23333333
44:15.6,33.61,27.21666667
44:15.6,18.24,26.97916667
44:15.6,10.02,27.70416667
44:15.6,18.03,27.82916667
44:15.6,0.41,28.42916667
44:15.6,0,28.44166667
44:15.6,1.82,27.6375
44:15.6,55.81,26.83333333
44:15.6,0.41,27.475
44:15.6,85.22,27.575
44:15.6,42.61,27.54583333
44:15.6,6.82,28.45416667
44:15.6,43.43,26.84166667
44:15.6,0,28.60416667
44:15.6,0,28.84583333
44:15.6,0.03,28.33333333
44:15.6,24.07,26.84166667
44:15.6,36.64,26.89583333
44:15.6,19.44,28.225
44:15.6,0,29.53333333
44:15.6,0,28.84583333
44:15.6,0,29.2375
44:15.6,0,28.775
44:15.6,0,28.79166667
44:15.6,0,29.83333333
44:15.6,0,29
44:15.6,0,29.18333333
44:15.6,0,29.9125
44:15.6,13.82,27.75
44:15.6,0.41,28.18333333
44:15.6,6.62,28.92916667
44:15.6,43.42,26.7625
44:15.6,4.01,26.83333333
44:15.6,7.62,27.26666667
44:15.6,0.23,28.15416667
44:15.6,42.81,27.45416667
44:15.6,22.81,27.10416667
44:15.6,0,28.65416667
44:15.6,0.02,27.70416667
44:15.6,3.21,28.6375
44:15.6,0.42,29.32083333
44:15.6,92.42,26.69166667
44:15.6,34.81,26.4
44:15.6,3.2,28.10416667
44:15.6,0.43,27.57083333
44:15.6,0,27.9375
44:15.6,0,28.5375
44:15.6,36.62,28.40416667
44:15.6,3.2,28.3125
44:15.6,45.43,28.45
44:15.6,0.02,29.11666667
44:15.6,75.6,27.89583333
44:15.6,0,26.99166667
44:15.6,0.03,27.075
44:15.6,37.27,25.92916667
44:15.6,12.27,26.30416667
44:15.6,0.63,27.40833333
44:15.6,0,27.9375
44:15.6,0,28.7125
44:15.6,16.43,26.80416667
44:15.6,12.42,25.94166667
44:15.6,0.41,27.02083333
44:15.6,0.44,28.2
44:15.6,3.82,27.74166667
44:15.6,0,27.90416667
44:15.6,4.42,27.70833333
44:15.6,0.61,27.99166667
44:15.6,7.09,26.77916667
44:15.6,0.22,26.95
44:15.6,4.6,27.84583333
44:15.6,13.85,26.29166667
44:15.6,0.81,25.99166667
44:15.6,2.81,26.6875
44:15.6,16.84,27.20833333
44:15.6,6.64,27.0375
44:15.6,0,28.47083333
44:15.6,0,28.09166667
44:15.6,0,27.89583333
44:15.6,0,27.29166667
44:15.6,0,29.02083333
44:15.6,0,29.06666667
44:15.6,0,29.02083333
44:15.6,0,29.23333333
44:15.6,0,29.17083333
44:15.6,0,28.62916667
44:15.6,0,28.75
44:15.6,0,29.00416667
44:15.6,0,29.02916667
44:15.6,0.08,27.72916667
44:15.6,6.64,26.40416667
44:15.6,3.46,27.3625
44:15.6,1.11,26.64166667
44:15.6,0.82,28.54166667
44:15.6,12.23,26.54583333
44:15.6,0,27.4375
44:15.6,0,27.675
44:15.6,0,27.6875
44:15.6,0,28.26666667
44:15.6,0,28.8625
44:15.6,0,29.00833333
44:15.6,0,29.12916667
44:15.6,0,29.42916667
44:15.6,0.41,28.86666667
44:15.6,0,29.45
44:15.6,0,28.3125
44:15.6,0.61,28.225
44:15.6,0,27.975
44:15.6,0,29.29583333
44:15.6,0,28.6625
44:15.6,0,29.24583333
44:15.6,0,29.775
44:15.6,0,29.79166667
44:15.6,0,29.32916667
44:15.6,0,29.01666667
44:15.6,0,29.46666667
44:15.6,0,29.40833333
44:15.6,0,29.1875
44:15.6,0,29.17083333
44:15.6,0,28.99166667
44:15.6,0,28.99583333
44:15.6,0,29.0875
44:15.6,0,29.44583333
44:15.6,0,29.1875
44:15.6,0,28.99583333
44:15.6,0,28.4875
44:15.6,0,28.63333333
44:15.6,0,28.50416667
44:15.6,0,28.7375
44:15.6,0,29.74583333
44:15.6,0,29.4375
44:15.6,0,29.93333333
44:15.6,0,29.2125
44:15.6,0,28.775
44:15.6,0,28.86666667
44:15.6,0,29.05416667
44:15.6,0,29.99166667
44:15.6,15.61,28.66666667
44:15.6,11.61,28.60833333
44:15.6,5.2,28.7375
44:15.6,3.4,28.79583333
44:15.6,0.01,29.48333333
44:15.6,23.22,27.99166667
44:15.6,0,28.96666667
44:15.6,4.43,29.32916667
44:15.6,0,28.79583333
44:15.6,0,28.35
44:15.6,0,28.12916667
44:15.6,0.01,28.94583333
44:15.6,8.81,29.2125
44:15.6,1.63,28.61666667
44:15.6,0.01,29.02083333
44:15.6,39.22,27.7375
44:15.6,0,29.97916667
44:15.6,3.23,28.05
44:15.6,0.01,28.2875
44:15.6,0,29.31666667
44:15.6,28.2,29.52916667
44:15.6,0,29.41666667
44:15.6,5.62,28.27083333
44:15.6,2.68,26.08333333
44:15.6,3.72,26.78333333
44:15.6,28.61,27.54166667
44:15.6,0.01,28.9625
44:15.6,0,28.55
44:15.6,0,28.85833333
44:15.6,0,30.14583333
44:15.6,0,29.85833333
44:15.6,4.42,27.93333333
44:15.6,3.22,27.3875
44:15.6,0.2,29.0125
44:15.6,26.42,27.76666667
44:15.6,3.42,28.57083333
44:15.6,0,29.40416667
44:15.6,0,29.44166667
44:15.6,0,29.38333333
44:15.6,0,29.85833333
44:15.6,0.64,28.875
44:15.6,0,29.43333333
44:15.6,0.21,28.7625
44:15.6,26,28.6875
44:15.6,0.01,28.27083333
44:15.6,0.01,29.54583333
44:15.6,43.01,29.52083333
44:15.6,59.43,28.03333333
44:15.6,0,29.16666667
44:15.6,0.42,29.56666667
44:15.6,0.02,28.97916667
44:15.6,10.23,28.6
44:15.6,0.21,28.6
44:15.6,0.42,29.2625
44:15.6,0,29.2875
44:15.6,4.62,29.12916667
44:15.6,0,29.93333333
44:15.6,2.84,28.125
44:15.6,0.21,28.625
44:15.6,31.63,27.14583333
44:15.6,21.04,26.87916667
44:15.6,0,27.6875
44:15.6,0.21,28.1375
44:15.6,44.63,26.84583333
44:15.6,5.22,27.8125
44:15.6,0.01,28.2
44:15.6,0,28.8625
44:15.6,0,29.04166667
44:15.6,0.01,28.9125
44:15.6,0.02,28.98333333
44:15.6,0.23,28.71666667
44:15.6,3.03,28.84583333
44:15.6,0.81,29.29583333
44:15.6,0.21,28.65416667
44:15.6,0,29.18333333
44:15.6,2.81,29.74583333
44:15.6,14.63,28.22916667
44:15.6,0,28.75416667
44:15.6,0.02,29.66666667
44:15.6,23,29.12083333
44:15.6,0,29.3125
44:15.6,2,29.47916667
44:15.6,42.22,28.50833333
44:15.6,5.61,28.77916667
44:15.6,0.21,29.87916667
44:15.6,3.8,30.2
44:15.6,0,29.8875
44:15.6,15.01,29.03333333
44:15.6,0,29.2625
44:15.6,8.03,27.39166667
44:15.6,6.21,27.97916667
44:15.6,0,28.69583333
44:15.6,0.02,28.62083333
44:15.6,0.6,30.01666667
44:15.6,6.22,29.0625
44:15.6,1.24,29.11666667
44:15.6,0.02,28.82083333
44:15.6,5.2,29.24166667
44:15.6,12.01,28.74166667
44:15.6,0,29.81666667
44:15.6,0.62,29.8625
44:15.6,2.62,29.70416667
44:15.6,1.41,29.975
44:15.6,16.43,27.27916667
44:15.6,0,28.85833333
44:15.6,0,29.24583333
44:15.6,0.6,29.37083333
44:15.6,0,29.775
44:15.6,0,30.09583333
44:15.6,0,30.26666667
44:15.6,0,30.05833333
44:15.6,0,29.93333333
44:15.6,7.21,28.24166667
44:15.6,2.02,28.59166667
44:15.6,0.01,30.04166667
44:15.6,4.21,30.11666667
44:15.6,3.22,29.7125
44:15.6,5.04,29.075
44:15.6,4.02,29.70833333
44:15.6,30.44,28.01666667
44:15.6,14.63,28.72916667
44:15.6,0,28.80833333
44:15.6,0.24,28.31666667
44:15.6,0.41,28.29166667
44:15.6,1,28.36666667
44:15.6,0,28.24583333
44:15.6,0,28.47083333
44:15.6,0.02,28.92083333
44:15.6,43.67,26.67083333
44:15.6,28.65,26.8125
44:15.6,12.8,26.87916667
44:15.6,0,28.39166667
44:15.6,4.2,28.35
44:15.6,1.85,28.0875
44:15.6,10.81,27.70416667
44:15.6,2.01,28.45
44:15.6,1.42,28.0125
44:15.6,2.03,27.84166667
44:15.6,2.46,28.43333333
44:15.6,14.62,27.425
44:15.6,0.01,28.14583333
44:15.6,0.43,27.99166667
44:15.6,47.03,26.54166667
44:15.6,0,28.22083333
44:15.6,0.02,28.50833333
44:15.6,0.82,29.07083333
44:15.6,0.04,28.6125
44:15.6,35.02,28.3375
44:15.6,14.63,27.1375
44:15.6,0,28.59583333
44:15.6,10.42,28.425
44:15.6,2.21,28.84583333
44:15.6,96.02,26.34166667
44:15.6,0.21,28.27083333
44:15.6,14.62,28.74166667
44:15.6,0,29.21666667
44:15.6,0,29.04166667
44:15.6,0,29.175
44:15.6,2.42,29.05416667
44:15.6,29.62,28.82083333
44:15.6,48.66,27.925
44:15.6,1.4,29.00833333
44:15.6,0.02,28.5
44:15.6,0,30.1
44:15.6,5.21,28.875
44:15.6,0,28.99166667
44:15.6,0,29.61666667
44:15.6,0,29.4
44:15.6,0,29.2
44:15.6,0,28.82083333
44:15.6,0,29.57083333
44:15.6,3.43,28.15
44:15.6,4.23,28.84166667
44:15.6,7.03,28.125
44:15.6,0.02,28.7
44:15.6,8.42,28.07083333
44:15.6,0.23,28.89166667
44:15.6,20.81,28.4375
44:15.6,8.22,27.74583333
44:15.6,0,28.90833333
44:15.6,3.02,27.57083333
44:15.6,14.21,27.69166667
44:15.6,4.61,27.29583333
44:15.6,2.81,27.75416667
44:15.6,0.01,28.7
44:15.6,41.43,26.42916667
44:15.6,0.03,28.42083333
44:15.6,0,28.8125
44:15.6,0,28.8625
44:15.6,0,29.04166667
44:15.6,0,28.95833333
44:15.6,0,29.2125
44:15.6,0,29.60416667
44:15.6,3.01,28.86666667
44:15.6,0,28.7
44:15.6,25.8,26.97083333
44:15.6,42.6,27.04166667
44:15.6,0,28.45
44:15.6,0.24,28.00416667
44:15.6,1.81,28.54166667
44:15.6,43.84,26.56666667
44:15.6,4.01,27.2625
44:15.6,26,26.48333333
44:15.6,47.23,26.79583333
44:15.6,30.22,27.04583333
44:15.6,18.84,27.8
44:15.6,9.62,27.57083333
44:15.6,1.41,27.50833333
44:15.6,0.42,27.5125
44:15.6,0.05,27.89166667
44:15.6,4.21,28.60833333
44:15.6,0.62,28.19166667
44:15.6,49.45,27.17083333
44:15.6,5.65,27.54583333
44:15.6,53.6,27.5875
44:15.6,0.2,28.1375
44:15.6,0,28.725
44:15.6,0.21,29.58333333
44:15.6,18.83,27.22083333
44:15.6,0.03,28.225
44:15.6,0,28.66666667
44:15.6,21.46,26.62083333
44:15.6,7.23,26.85
44:15.6,14.01,27.19583333
44:15.6,7.6,26.8375
44:15.6,8.03,27.09166667
44:15.6,18.03,26.32083333
44:15.6,0.61,27.825
44:15.6,25.6,27.23333333
44:15.6,0,28.12916667
44:15.6,3.08,26.9375
44:15.6,7.22,27.35
44:15.6,10.02,26.43333333
44:15.6,42.04,25.5625
44:15.6,4.85,27.22083333
44:15.6,10,26.60416667
44:15.6,0,27.85
44:15.6,1.2,27.85416667
44:15.6,43.23,26.77083333
44:15.6,8.83,27.5875
44:15.6,28.85,27.21666667
44:15.6,23.62,26.60416667
44:15.6,3.22,28.1625
44:15.6,8.02,26.90833333
44:15.6,0,27.74166667
44:15.6,19.6,26.85
44:15.6,1.22,28.57916667
44:15.6,7.43,26.93333333
44:15.6,9.63,26.66666667
44:15.6,13.05,25.93333333
44:15.6,0,27.6125
44:15.6,0,28.12083333
44:15.6,2.2,28.2125
44:15.6,35.21,26.8625
44:15.6,41.63,26.70833333
44:15.6,18.23,27.1375
44:15.6,138.81,25.22916667
44:15.6,0,27.45833333
44:15.6,119,26.3375
44:15.6,27.01,26.5625
44:15.6,2.02,27.90416667
44:15.6,4.01,28.27916667
44:15.6,0.21,27.8875
44:15.6,0.23,28.68333333
44:15.6,15.41,27.38333333
44:15.6,3.41,28.00833333
44:15.6,28.06,26.70833333
44:15.6,0.02,27.25833333
44:15.6,1.02,26.85833333
44:15.6,2,27.42916667
44:15.6,0,28.95416667
44:15.6,0.4,27.58333333
44:15.6,10.01,27.125
44:15.6,13.81,27.075
44:15.6,2.82,27.67083333
44:15.6,91.82,26.88333333
44:15.6,33.04,25.3125
44:15.6,0,27.24583333
44:15.6,3.4,27.38333333
44:15.6,2.4,28.47916667
44:15.6,0,28.40833333
44:15.6,0.24,28.18333333
44:15.6,0.25,27.875
44:15.6,0,28.97083333
44:15.6,3.63,28.27083333
44:15.6,16.83,27.3
44:15.6,81.03,26.85416667
44:15.6,0,27.95416667
44:15.6,0.44,28.55833333
44:15.6,0.01,28.33333333
44:15.6,2.21,28.03333333
44:15.6,0.02,28.3625
44:15.6,2.6,28.75833333
44:15.6,9.43,28.41666667
44:15.6,44.27,26.225
44:15.6,3.03,27.92916667
44:15.6,3.8,28.2375
44:15.6,4.44,28.075
44:15.6,0,28.60416667
44:15.6,3.8,28.99166667
44:15.6,40,27.56666667
44:15.6,1.41,28.7
44:15.6,27.02,27.06666667
44:15.6,4.83,27.4375
44:15.6,0.64,26.58333333
44:15.6,0,27.48333333
44:15.6,0.6,27.99166667
44:15.6,10,28.6625
44:15.6,1.64,28.45
44:15.6,2.21,27.30416667
44:15.6,5.3,25.3375
44:15.6,6.2,26.7375
44:15.6,0.21,27.2
44:15.6,35.25,27.4125
44:15.6,0,28.35416667
44:15.6,0,28.72916667
44:15.6,13.41,28.80416667
44:15.6,0.41,29.1125
44:15.6,1.22,27.8
44:15.6,10.07,25.225
44:15.6,3.22,25.9625
44:15.6,0.01,28.15416667
44:15.6,0,27.7375
44:15.6,0,28.3375
44:15.6,0,28.57083333
44:15.6,0,28.42083333
44:15.6,0,28.325
44:15.6,0,27.65416667
44:15.6,0,27.76666667
44:15.6,0,27.65833333
44:15.6,0,27.37916667
44:15.6,0,27.1375
44:15.6,0,26.8625
