date,rainfall (mm),temperature ©
51:47.0,25.05,26.42083333
51:47.0,3,27.95416667
51:47.0,0,27.75416667
51:47.0,0.2,27.5125
51:47.0,0,28.075
51:47.0,0.6,28.21666667
51:47.0,3.8,26.97083333
51:47.0,7.6,27.25833333
51:47.0,18.6,27.75
51:47.0,25.8,27.65833333
51:47.0,13.21,27.30833333
51:47.0,7,27.2625
51:47.0,10.42,26.63333333
51:47.0,0,27.6375
51:47.0,0,28.4375
51:47.0,0.02,28.20833333
51:47.0,0,29.14166667
51:47.0,5,29.1875
51:47.0,0.81,27.09166667
51:47.0,0.2,28.12916667
51:47.0,0,28.51666667
51:47.0,6,28.0375
51:47.0,0.22,28.35833333
51:47.0,7.62,27.80416667
51:47.0,83,27.78333333
51:47.0,0.22,27.39166667
51:47.0,0,28.11666667
51:47.0,4,27.75416667
51:47.0,0,27.6625
51:47.0,0,28.27083333
51:47.0,0,29.09166667
51:47.0,0,29.32083333
51:47.0,0,29.12083333
51:47.0,6,28.13333333
51:47.0,0.2,28.33333333
51:47.0,1,27.50416667
51:47.0,0,28.64166667
51:47.0,0.2,28.44166667
51:47.0,5.8,28.075
51:47.0,0.02,28.55833333
51:47.0,0,28.7375
51:47.0,0,28.77916667
51:47.0,0,28.45833333
51:47.0,0,29.06666667
51:47.0,98.6,27.225
51:47.0,0,28.39166667
51:47.0,4.61,26.95833333
51:47.0,1.03,27.40833333
51:47.0,0,28.22083333
51:47.0,0,28.45416667
51:47.0,0,28.30416667
51:47.0,0,28.35
51:47.0,10,26.58333333
51:47.0,0,27.45416667
51:47.0,0.4,27.775
51:47.0,0,26.55416667
51:47.0,0.2,27.475
51:47.0,0,27.46666667
51:47.0,0,27.80833333
51:47.0,14.6,27.34166667
51:47.0,13.8,27.3375
51:47.0,0,28.425
51:47.0,1.41,28.15
51:47.0,6.42,27.025
51:47.0,10.6,27.275
51:47.0,0,28.5625
51:47.0,54,26.50833333
51:47.0,0.8,27.12083333
51:47.0,0,28.3125
51:47.0,0,28.1125
51:47.0,0,27.975
51:47.0,30.4,26.32916667
51:47.0,0.2,26.94166667
51:47.0,3.82,26.9375
51:47.0,0,27.95416667
51:47.0,0,28.33333333
51:47.0,0.6,28.10833333
51:47.0,0,26.69166667
51:47.0,20.4,26.45
51:47.0,6.2,26.59166667
51:47.0,5.2,25.34583333
51:47.0,1.65,25.80416667
51:47.0,0,27.87083333
51:47.0,0,28.075
51:47.0,0,28.59166667
51:47.0,10.62,27.39583333
51:47.0,2.81,27.52916667
51:47.0,0,27.925
51:47.0,0,28.275
51:47.0,0,28.9125
51:47.0,10.81,26.8625
51:47.0,0,28.03333333
51:47.0,0,28.70833333
51:47.0,0,28.4125
51:47.0,0,28.47083333
51:47.0,0,28.675
51:47.0,0,28.95
51:47.0,0,28.54583333
51:47.0,0.62,27.47083333
51:47.0,8.44,26.94583333
51:47.0,0,28.09166667
51:47.0,0,28.65833333
51:47.0,7.4,27.4
51:47.0,0,28.89166667
51:47.0,18.83,26.22083333
51:47.0,4.62,27.35833333
51:47.0,2.8,26.47916667
51:47.0,0,27.8375
51:47.0,13.8,27.625
51:47.0,30.23,27.19583333
51:47.0,1.4,27.1875
51:47.0,0.8,26.8625
51:47.0,34.61,26.84583333
51:47.0,1.61,26.42916667
51:47.0,4.6,27.15416667
51:47.0,0.61,26.425
51:47.0,23.62,25.54166667
51:47.0,15.63,26.28333333
51:47.0,3.82,25.93333333
51:47.0,0,27.20833333
51:47.0,4.22,26.10833333
51:47.0,0.2,27.25833333
51:47.0,113.64,25.8375
51:47.0,43.61,26.1875
51:47.0,0,27.12083333
51:47.0,0,27.7875
51:47.0,0,28.375
51:47.0,3.02,26.05416667
51:47.0,4.02,26.65833333
51:47.0,2.21,27.57916667
51:47.0,1.4,28.06666667
51:47.0,20.85,25.24583333
51:47.0,0,27.64166667
51:47.0,18,26.67916667
51:47.0,43.6,26.25
51:47.0,79.4,25.89583333
51:47.0,0.2,27.07916667
51:47.0,0,27.79583333
51:47.0,4.6,27.70833333
51:47.0,42,26.7625
51:47.0,0,27.8
51:47.0,0.21,26.75652174
51:47.0,4.25,25.98333333
51:47.0,0,27.55416667
51:47.0,0,28.15833333
51:47.0,0,27.3125
51:47.0,0,28.19583333
51:47.0,0,27.79583333
51:47.0,21.8,25.8875
51:47.0,1,27.67916667
51:47.0,40.62,27.5
51:47.0,0,27.88333333
51:47.0,3.8,27.51666667
51:47.0,0,27.975
51:47.0,0,27.8875
51:47.0,27,26.87083333
51:47.0,5.8,27.08333333
51:47.0,0,27.69166667
51:47.0,0.24,27.48333333
51:47.0,132.82,25.90833333
51:47.0,3.2,26.96666667
51:47.0,1.42,26.10416667
51:47.0,0,28.05
51:47.0,0,28.1625
51:47.0,25.01,27.68333333
51:47.0,0,28.5875
51:47.0,0,28.82083333
51:47.0,3.6,29.23333333
51:47.0,0,28.7625
51:47.0,11.45,27.28333333
51:47.0,0,28.95416667
51:47.0,3.22,28.925
51:47.0,0,29.02916667
51:47.0,0,29.2
51:47.0,6.01,28.36666667
51:47.0,0,28.35
51:47.0,3.41,26.92916667
51:47.0,47,26.6875
51:47.0,0.4,27.02916667
51:47.0,2.41,26.44583333
51:47.0,0,27.54166667
51:47.0,1.6,27.15
51:47.0,2.4,27.43333333
51:47.0,0.4,27.4625
51:47.0,0.6,27.52916667
51:47.0,5.61,28.5
51:47.0,0.2,28.33333333
51:47.0,0,27.50833333
51:47.0,0,28.22083333
51:47.0,0.6,27.925
51:47.0,6,27.61666667
51:47.0,4.21,26.43333333
51:47.0,59.2,25.77083333
51:47.0,0.2,27.4
51:47.0,4.2,27.24166667
51:47.0,0.82,26.55
51:47.0,0.8,28.1875
51:47.0,0.02,28.3375
51:47.0,0,28.65416667
51:47.0,2,27.86666667
51:47.0,55.02,25.9375
51:47.0,1.2,27.15
51:47.0,9.81,26.04166667
51:47.0,0,27.57083333
51:47.0,30.6,27.9625
51:47.0,0,27.97916667
51:47.0,0,28.07916667
51:47.0,2.03,27.20833333
51:47.0,0.4,26.69166667
51:47.0,0,28.17916667
51:47.0,6.03,26.97083333
51:47.0,0,28.1125
51:47.0,1,28.02916667
51:47.0,6,26.475
51:47.0,2,25.69583333
51:47.0,0,27.70833333
51:47.0,0,27.15416667
51:47.0,0,28.13333333
51:47.0,0,27.86666667
51:47.0,0,28.6125
51:47.0,0,29.13333333
51:47.0,0,28.7375
51:47.0,10.23,25.7375
51:47.0,0,26.65833333
51:47.0,0,26.9375
51:47.0,0,27.50416667
51:47.0,0,27.38333333
51:47.0,0,27.79583333
51:47.0,0.4,27.24583333
51:47.0,0,27.525
51:47.0,60.2,26.30833333
51:47.0,0.2,26.85416667
51:47.0,0,27.24583333
51:47.0,1.22,26.54583333
51:47.0,0,27.95
51:47.0,0,27.60416667
51:47.0,1.6,27.85416667
51:47.0,27.02,26.57083333
51:47.0,15.2,26.77916667
51:47.0,5.6,26.4375
51:47.0,0,27.5375
51:47.0,0,28.4
51:47.0,13.2,27.325
51:47.0,0.21,27.14166667
51:47.0,2.21,27.1
51:47.0,6.6,26.78333333
51:47.0,2.8,27.20416667
51:47.0,0,27.78333333
51:47.0,0,27.55416667
51:47.0,0.4,27.5875
51:47.0,78.41,26.34166667
51:47.0,11.62,24.89583333
51:47.0,2.8,25.12916667
51:47.0,51.6,23.95416667
51:47.0,18.82,25.225
51:47.0,6.22,26.74583333
51:47.0,1.4,27.84166667
51:47.0,0.2,28.125
51:47.0,37,27.26666667
51:47.0,23.6,27.08333333
51:47.0,0,27.59166667
51:47.0,0,27.36666667
51:47.0,0,27.15416667
51:47.0,0,26.95416667
51:47.0,0,26.88333333
51:47.0,0,26.81666667
51:47.0,0,27.23333333
51:47.0,0,27.59166667
51:47.0,0,27.3125
51:47.0,0,27.35416667
51:47.0,0,26.66666667
51:47.0,4.2,27.17083333
51:47.0,0,27.55
51:47.0,0,27.38333333
51:47.0,0,27.925
51:47.0,0,27.69583333
51:47.0,0,28.35416667
51:47.0,0,27.89583333
51:47.0,0,27.225
51:47.0,11.2,27.10416667
51:47.0,0.2,27.74166667
51:47.0,2,27.5625
51:47.0,40,26.675
51:47.0,0,27.7625
51:47.0,0,27.53333333
51:47.0,2.2,26.63333333
51:47.0,0,28.025
51:47.0,7.21,26.8875
51:47.0,15.2,26.325
51:47.0,3.2,26.14166667
51:47.0,4.8,26.325
51:47.0,47.6,25.6375
51:47.0,6.82,24.94166667
51:47.0,0,25.94166667
51:47.0,0,27.45416667
51:47.0,0,27.86666667
51:47.0,3.6,27.02916667
51:47.0,1.8,26.63333333
51:47.0,9.61,25.825
51:47.0,10.6,27.5875
51:47.0,3.41,27.8
51:47.0,1.42,27.34583333
51:47.0,0,27.85833333
51:47.0,2.6,27.8375
51:47.0,20.8,26.86666667
51:47.0,0,27.3
51:47.0,33.85,25.07916667
51:47.0,4.8,26.55833333
51:47.0,0,27.07083333
51:47.0,32.2,26.80416667
51:47.0,0,26.89166667
51:47.0,0,26.97083333
51:47.0,5,26.88333333
51:47.0,0,27.90416667
51:47.0,0,27.99583333
51:47.0,1.2,27.34583333
51:47.0,0,27.08333333
51:47.0,6,27.05833333
51:47.0,1,27.4125
51:47.0,38.6,27.525
51:47.0,1.2,28.07083333
51:47.0,0,28.73333333
51:47.0,7.4,27.8
51:47.0,0,28.61666667
51:47.0,0,28.275
51:47.0,4.2,26.97083333
51:47.0,13.41,27.87916667
51:47.0,5.4,27.30833333
51:47.0,6.42,27.73333333
51:47.0,0,28.99166667
51:47.0,0.02,28.39583333
51:47.0,8.4,27.16666667
51:47.0,4.21,27.96666667
51:47.0,17.4,27.0625
51:47.0,0,28.45833333
51:47.0,0,28.9
51:47.0,0,28.23333333
51:47.0,0,28.75
51:47.0,0.81,28.58333333
51:47.0,1.6,28.1125
51:47.0,0,28.8125
51:47.0,0,27.84166667
51:47.0,0,28.525
51:47.0,0,28.0375
51:47.0,1.4,28.08333333
51:47.0,0.6,27.20833333
51:47.0,0,27.79583333
51:47.0,0.6,27.32916667
51:47.0,0,26.74166667
51:47.0,0,27.9625
51:47.0,1.03,27.10416667
51:47.0,0,27.42916667
51:47.0,1.22,27.4625
51:47.0,0,28.27916667
51:47.0,0,27.675
51:47.0,0,28.54166667
51:47.0,10.82,27.3125
51:47.0,0,28.27916667
51:47.0,0.03,28.4625
51:47.0,19.66,27.45
51:47.0,0.02,27.54583333
51:47.0,0,28.4125
51:47.0,4.03,26.22083333
51:47.0,1.04,28.03333333
51:47.0,2.03,27.9625
51:47.0,4.42,27.84166667
51:47.0,6.85,27.30416667
51:47.0,3.04,26.8125
51:47.0,0,28.17916667
51:47.0,0,29.20833333
51:47.0,0,28.2
51:47.0,20.62,28.33333333
51:47.0,11.26,26.7
51:47.0,11.42,27.72083333
51:47.0,37.45,27.30416667
51:47.0,30.61,27.34166667
51:47.0,8.84,27.875
51:47.0,5.06,27.93333333
51:47.0,41.21,27.21666667
51:47.0,0,28.11666667
51:47.0,29.62,28.72916667
51:47.0,0.01,28.42916667
51:47.0,25.02,27.52916667
51:47.0,0,28.97916667
51:47.0,0,29.275
51:47.0,0,29.45833333
51:47.0,21.25,27.30416667
51:47.0,2.44,25.8625
51:47.0,0,28.1125
51:47.0,0,28.86666667
51:47.0,0,27.77916667
51:47.0,0,28.92916667
51:47.0,0,29.12083333
51:47.0,0,28.5375
51:47.0,12.02,28.76666667
51:47.0,12.01,28.57083333
51:47.0,0.23,26.35
51:47.0,0,27.67916667
51:47.0,0,29.00416667
51:47.0,0,28.65833333
51:47.0,0,29.07083333
51:47.0,0,29.425
51:47.0,0,29.3875
51:47.0,4.42,28.17083333
51:47.0,0.02,28.15833333
51:47.0,0.04,28.53333333
51:47.0,131.42,26.73333333
51:47.0,27.26,26.6
51:47.0,0,27.675
51:47.0,0.62,27.5875
51:47.0,1.61,27.3875
51:47.0,16.83,26.825
51:47.0,0.83,27.7875
51:47.0,7.06,26.875
51:47.0,0,27.34166667
51:47.0,0.26,27.31666667
51:47.0,10.63,27.01666667
51:47.0,1.89,26.38333333
51:47.0,1.06,26.94583333
51:47.0,13.47,26.47916667
51:47.0,0,27.0875
51:47.0,0,27.95833333
51:47.0,40.83,26.67916667
51:47.0,7.05,25.98333333
51:47.0,12.23,27.2375
51:47.0,1.62,27.08333333
51:47.0,0,27.10833333
51:47.0,33.44,26.5875
51:47.0,0,28.24583333
51:47.0,0,28.49166667
51:47.0,26.64,26.3
51:47.0,0,27.70416667
51:47.0,16.83,27.42916667
51:47.0,0,27.925
51:47.0,0,27.98333333
51:47.0,0,28.025
51:47.0,0,28.60416667
51:47.0,2.45,26.94583333
51:47.0,1.03,26.49583333
51:47.0,0,27.85416667
51:47.0,6.43,28.0625
51:47.0,0.02,27.65833333
51:47.0,0,27.32916667
51:47.0,0,27.60833333
51:47.0,6.82,26.81666667
51:47.0,0.26,27.65
51:47.0,0,28.32083333
51:47.0,0,28.24166667
51:47.0,0,28.7375
51:47.0,0,29.55833333
51:47.0,0,29.35416667
51:47.0,0,29.50416667
51:47.0,19.68,26.57083333
51:47.0,1.01,27.84166667
51:47.0,36.24,27.2
51:47.0,0.4,27.07083333
51:47.0,41.23,26.575
51:47.0,0.63,27.47916667
51:47.0,1.03,27.06666667
51:47.0,0.81,27.50833333
51:47.0,8.01,25.8625
51:47.0,44.06,25.3875
51:47.0,0,27.58333333
51:47.0,2.81,27.31666667
51:47.0,0,26.7375
51:47.0,1.23,25.56666667
51:47.0,12.27,26.55
51:47.0,0.04,26.0375
51:47.0,0,27.07916667
51:47.0,0.03,28.05833333
51:47.0,7.62,27.60833333
51:47.0,0,27.50416667
51:47.0,0,28.04583333
51:47.0,0,28.47916667
51:47.0,0,29.06666667
51:47.0,0,28.70416667
51:47.0,0,27.86666667
51:47.0,0,27.94583333
51:47.0,0,27.37083333
51:47.0,4.21,27.37083333
51:47.0,0,28.42916667
51:47.0,5.82,27.275
51:47.0,0,27.9375
51:47.0,0,27.43333333
51:47.0,0.22,27.44166667
51:47.0,1.03,27.10416667
51:47.0,39.22,25.52083333
51:47.0,22.61,26.92083333
51:47.0,46.65,26.75
51:47.0,41.05,24.29166667
51:47.0,3.64,26.35
51:47.0,3.67,26.46666667
51:47.0,1.85,26.3375
51:47.0,49.83,27.19166667
51:47.0,0,27.69166667
51:47.0,0,27.69583333
51:47.0,1.62,27.475
51:47.0,8.85,27.13333333
51:47.0,6.21,27.89583333
51:47.0,2.62,27.2
51:47.0,0,27.9375
51:47.0,0,27.44166667
51:47.0,5.82,26.975
51:47.0,36.05,25.59583333
51:47.0,0.01,27.3625
51:47.0,3.65,25.80416667
51:47.0,0,27.28333333
51:47.0,3.41,27.62916667
51:47.0,183.22,26.65833333
51:47.0,0,26.97916667
51:47.0,0,27.12916667
51:47.0,0,27.3875
51:47.0,25.88,25.9625
51:47.0,0,27.25833333
51:47.0,8.85,26.22916667
51:47.0,0,27.5125
51:47.0,83.22,25.91666667
51:47.0,0,27.75416667
51:47.0,14.43,27.15833333
51:47.0,69.42,25.00416667
51:47.0,0,27.375
51:47.0,0,27.72916667
51:47.0,0,27.87083333
51:47.0,32.45,27.1625
51:47.0,3.01,28.5375
51:47.0,4.65,26.41666667
51:47.0,16.03,26.6875
51:47.0,13.65,26.35
51:47.0,0.46,26.20833333
51:47.0,6.46,25.80416667
51:47.0,2.43,26.0125
51:47.0,6.85,26.64166667
51:47.0,0.42,26.475
51:47.0,9.83,26.8125
51:47.0,2.83,26.225
51:47.0,0,27.27083333
51:47.0,25.23,26.12083333
51:47.0,0,27.37916667
51:47.0,0.2,27.80416667
51:47.0,1.67,28.0875
51:47.0,0.42,27.55416667
51:47.0,0,27.81666667
51:47.0,0,28.18333333
51:47.0,0.61,27.67916667
51:47.0,0,28.375
51:47.0,0.04,27.44166667
51:47.0,40.4,26.425
51:47.0,0.83,26.50416667
51:47.0,0.64,27.46666667
51:47.0,3.83,26.10416667
51:47.0,21.86,25.475
51:47.0,48.81,26.97916667
51:47.0,1.03,27.44166667
51:47.0,0,27.58333333
51:47.0,25.6,27.875
51:47.0,7.85,27.10416667
51:47.0,0,27.52083333
51:47.0,10.41,26.22083333
51:47.0,0,27.0625
51:47.0,13.83,27.71666667
51:47.0,28.45,26.2875
51:47.0,65.44,25.71666667
51:47.0,0.43,26.55833333
51:47.0,6.24,26.43333333
51:47.0,1.85,26.67083333
51:47.0,4.63,26.15416667
51:47.0,0.24,26.6375
51:47.0,1.25,25.925
51:47.0,0.22,27.38333333
51:47.0,8.24,27.15416667
51:47.0,62.62,26.9625
51:47.0,2.84,27.42083333
51:47.0,1.66,27.50833333
51:47.0,7.03,27
51:47.0,41.63,25.2625
51:47.0,1.22,27.3
51:47.0,6.82,27.425
51:47.0,0,28.67083333
51:47.0,11.63,27.00833333
51:47.0,0.62,27.97916667
51:47.0,0.43,27.3625
51:47.0,0,28.08333333
51:47.0,4.43,26.62916667
51:47.0,17.43,26.04166667
51:47.0,16.23,26.2
51:47.0,30.02,25.89583333
51:47.0,0.46,26.79166667
51:47.0,18.84,26.0375
51:47.0,0,27.09583333
51:47.0,2.62,27.39166667
51:47.0,2.24,26.40416667
51:47.0,16.6,26.89583333
51:47.0,9.02,27.475
51:47.0,15.61,26.04583333
51:47.0,17.08,25.69166667
51:47.0,2.43,25.6125
51:47.0,5.04,25.02083333
51:47.0,0,26.44583333
51:47.0,0.43,26.85
51:47.0,11.21,25.73333333
51:47.0,1.26,25.34166667
51:47.0,0,27.34583333
51:47.0,4.23,26.45
51:47.0,7.25,26.24166667
51:47.0,0,26.07083333
51:47.0,0,26.75416667
51:47.0,5.21,26.96666667
51:47.0,8.42,26.23333333
51:47.0,16.31,25.72916667
51:47.0,0,26.77083333
51:47.0,0,26.92083333
51:47.0,0,26.77083333
51:47.0,1.82,26.63333333
51:47.0,0,26.175
51:47.0,0,26.85416667
51:47.0,8.01,27.075
51:47.0,0.85,27.32083333
