date,rainfall (mm),temperature ©
50:24.5,8.63,27.89583333
50:24.5,5.41,27.60416667
50:24.5,0,27.9
50:24.5,0,28.26666667
50:24.5,0,28.05416667
50:24.5,46.05,27.30416667
50:24.5,0.8,26.825
50:24.5,19.02,25.9125
50:24.5,1.85,25.825
50:24.5,1.21,26.87083333
50:24.5,5.49,25.40416667
50:24.5,0.42,26.85833333
50:24.5,0,27.475
50:24.5,0,28.06666667
50:24.5,0,26.8875
50:24.5,0.21,27.48333333
50:24.5,0,27.8375
50:24.5,0,28.3875
50:24.5,3.8,28.2375
50:24.5,57.64,25.6125
50:24.5,12.23,26.45833333
50:24.5,15.02,26.39583333
50:24.5,0.25,26.8125
50:24.5,2.23,25.625
50:24.5,0.22,26.88333333
50:24.5,0,27.5125
50:24.5,36.21,26.41666667
50:24.5,2.41,26.77083333
50:24.5,0,28.60833333
50:24.5,0,28.52083333
50:24.5,0,28.90833333
50:24.5,0,28.50416667
50:24.5,0,28.57083333
50:24.5,34.6,28.37083333
50:24.5,4.62,26.21666667
50:24.5,1.83,26.82916667
50:24.5,19.25,26.46666667
50:24.5,0.01,27.925
50:24.5,0,28.3375
50:24.5,0,28.29583333
50:24.5,0,27.44583333
50:24.5,0,28.66666667
50:24.5,0.02,28.6
50:24.5,12.45,26.9125
50:24.5,0,27.80833333
50:24.5,0,27.75833333
50:24.5,0,28.05
50:24.5,7.23,26.775
50:24.5,3.84,26.87916667
50:24.5,1.42,25.9625
50:24.5,11.03,26.55
50:24.5,0,26.96666667
50:24.5,23.44,27
50:24.5,2.81,26.25833333
50:24.5,17,27.24166667
50:24.5,5.41,27.49166667
50:24.5,16.84,26.85416667
50:24.5,0,28.04166667
50:24.5,0,27.82083333
50:24.5,0,28.61666667
50:24.5,0,29.37916667
50:24.5,0,28.45833333
50:24.5,0,28.87083333
50:24.5,0,29.38333333
50:24.5,0,29.89583333
50:24.5,0,29.44583333
50:24.5,0,29.59583333
50:24.5,1,29.28333333
50:24.5,83.46,25.94583333
50:24.5,1.62,27.55833333
50:24.5,0.01,28.46666667
50:24.5,4.65,26.8875
50:24.5,0.21,27.59166667
50:24.5,11.02,26.68333333
50:24.5,13.2,26.55416667
50:24.5,0,26.4375
50:24.5,0.23,26.94583333
50:24.5,0,27.775
50:24.5,0,28.5875
50:24.5,61.82,26.275
50:24.5,13.43,27.57083333
50:24.5,0,28.01666667
50:24.5,9.4,27.4625
50:24.5,0,27.50416667
50:24.5,2.1,25.875
50:24.5,21.83,25.775
50:24.5,0,27.33333333
50:24.5,1.44,26.15833333
50:24.5,0,27.8625
50:24.5,1.43,27.7
50:24.5,2.23,27.4
50:24.5,19.81,27.0375
50:24.5,2.07,25.95416667
50:24.5,5.26,26.63333333
50:24.5,0.01,27.15
50:24.5,0.63,27.59583333
50:24.5,0.25,26.91666667
50:24.5,0,28.0125
50:24.5,0.82,27.2125
50:24.5,12.83,26.7875
50:24.5,0,27.24583333
50:24.5,0.46,26.12916667
50:24.5,6.01,27.7125
50:24.5,3.85,27.42916667
50:24.5,1.82,27.5
50:24.5,1.87,26.63333333
50:24.5,5.68,25.43333333
50:24.5,1.04,26.12083333
50:24.5,1.22,25.29583333
50:24.5,0,25.72916667
50:24.5,87.62,25.97916667
50:24.5,40.06,26.76666667
50:24.5,0.01,27.29166667
50:24.5,1.44,27.67916667
50:24.5,28.63,24.175
50:24.5,3.12,24.0375
50:24.5,0,26.38333333
50:24.5,0,25.81666667
50:24.5,0,26.12083333
50:24.5,0,26.84583333
50:24.5,0,26.71666667
50:24.5,0,27.00416667
50:24.5,22.22,25.30416667
50:24.5,2.27,25.79166667
50:24.5,0,26.61666667
50:24.5,7.62,25.175
50:24.5,0,26.5375
50:24.5,0.04,26.525
50:24.5,77.43,25.15
50:24.5,260.66,24.80833333
50:24.5,339.43,25.175
50:24.5,83.85,23.40833333
50:24.5,0,25.8875
50:24.5,0,26.90833333
50:24.5,0,26.44166667
50:24.5,9.2,26.57916667
50:24.5,0,26.94583333
50:24.5,0,26.99166667
50:24.5,0.21,26.77916667
50:24.5,0,27.05833333
50:24.5,0,26.86666667
50:24.5,1.23,26.66666667
50:24.5,116.03,24.4625
50:24.5,21.47,25.65833333
50:24.5,102.06,25.42083333
50:24.5,134.83,24.60833333
50:24.5,98.86,25.05
50:24.5,4.65,25.42083333
50:24.5,0,26.99583333
50:24.5,0,26.825
50:24.5,1.01,26.6
50:24.5,2.46,26.51666667
50:24.5,0,27.05
50:24.5,0,26.42083333
50:24.5,0,26.46666667
50:24.5,0,26.00416667
50:24.5,0,25.83333333
50:24.5,0,26.27916667
50:24.5,0,25.75833333
50:24.5,0,26.425
50:24.5,12.02,25.42916667
50:24.5,0,26.3
50:24.5,0,26.16666667
50:24.5,0,26.375
50:24.5,0,26.33333333
50:24.5,0,26.35416667
50:24.5,0,26.78333333
50:24.5,0,26.6
50:24.5,0,26.97916667
50:24.5,0,26.9125
50:24.5,0,26.58333333
50:24.5,0,26.78333333
50:24.5,0,26.61666667
50:24.5,0,26.82916667
50:24.5,0,26.98333333
50:24.5,0,26.875
50:24.5,0,26.9875
50:24.5,0,27.40416667
50:24.5,3.05,27.24583333
50:24.5,5.64,26.4875
50:24.5,5.29,25.9125
50:24.5,46.45,24.78333333
50:24.5,84.3,24.35833333
50:24.5,6.07,25.41666667
50:24.5,34.41,24.57916667
50:24.5,20.83,23.54166667
50:24.5,0,25.6375
50:24.5,0,26.07083333
50:24.5,60.63,25.4875
50:24.5,131.26,25.28333333
50:24.5,0,26.2625
50:24.5,29.02,25.66666667
50:24.5,0,27.53333333
50:24.5,0,27.60833333
50:24.5,4.41,26.76666667
50:24.5,0,27.33333333
50:24.5,0,27.02083333
50:24.5,30.65,24.67083333
50:24.5,117.25,23.38333333
50:24.5,40.88,23.85
50:24.5,5.07,25.85416667
50:24.5,47.11,25.04166667
50:24.5,4.26,26.24166667
50:24.5,2.43,26.58333333
50:24.5,0,27.17916667
50:24.5,0.43,27.05416667
50:24.5,1.47,25.9875
50:24.5,18.22,25.39166667
50:24.5,8.22,26.47916667
50:24.5,1.41,26.56666667
50:24.5,0.43,27.37083333
50:24.5,3.06,26.60833333
50:24.5,0.2,27.53333333
50:24.5,0,27.47916667
50:24.5,0,27.22083333
50:24.5,0.61,27.65416667
50:24.5,0,27.98333333
50:24.5,0.42,27.45416667
50:24.5,0,27.6625
50:24.5,0.04,26.91666667
50:24.5,0,27.28333333
50:24.5,0,28.26666667
50:24.5,26.43,26.5625
50:24.5,12.42,27.46666667
50:24.5,8.46,27.09583333
50:24.5,0.01,27.15833333
50:24.5,4.21,27.78333333
50:24.5,0,28.05
50:24.5,0,27.8875
50:24.5,16.02,26.5125
50:24.5,0,27.58333333
50:24.5,0,28.14166667
50:24.5,0,28.35833333
50:24.5,96.25,27.09583333
50:24.5,2.22,26.90416667
50:24.5,0,26.87083333
50:24.5,0.84,26.55833333
50:24.5,2.64,27.30416667
50:24.5,25.67,25.68333333
50:24.5,0.23,26.27916667
50:24.5,6.21,26.55833333
50:24.5,2.43,26.225
50:24.5,2.87,26.2875
50:24.5,0.65,27.6375
50:24.5,24.09,26.24166667
50:24.5,0,27.50833333
50:24.5,24.23,26.7125
50:24.5,2.41,27.35416667
50:24.5,2.85,28
50:24.5,14.2,27.025
50:24.5,11.21,28.45416667
50:24.5,23.46,27.84583333
50:24.5,2.01,28.13333333
50:24.5,9.81,27.25833333
50:24.5,0,27.975
50:24.5,0,28.6375
50:24.5,0.6,28.025
50:24.5,9.8,27.40416667
50:24.5,0,28.58333333
50:24.5,0,28.99583333
50:24.5,0,28.825
50:24.5,0,28.8375
50:24.5,16.41,27.95833333
50:24.5,4.24,27.50416667
50:24.5,0.03,27.56666667
50:24.5,10.22,27.0375
50:24.5,0,28.39583333
50:24.5,1.62,27.2625
50:24.5,3.63,27.73333333
50:24.5,0.22,28.575
50:24.5,1.21,27.55416667
50:24.5,0.85,27.52916667
50:24.5,14.63,26.96666667
50:24.5,18.8,28.32083333
50:24.5,42.85,26.2125
50:24.5,57.44,26.9125
50:24.5,0,27.97916667
50:24.5,7.25,27.75416667
50:24.5,0.43,27.6375
50:24.5,0,26.725
50:24.5,0,28.07916667
50:24.5,0.23,28.0125
50:24.5,0.23,28.44166667
50:24.5,27.61,27.83333333
50:24.5,0,28.90833333
50:24.5,0,29.00833333
50:24.5,0.22,28.51666667
50:24.5,17.63,28.4625
50:24.5,39.04,26.51666667
50:24.5,0,27.6125
50:24.5,0,28.26666667
50:24.5,0,29.1125
50:24.5,0,28.725
50:24.5,5.43,28.3625
50:24.5,1.03,28.29166667
50:24.5,15.68,26.9375
50:24.5,80.24,27.10833333
50:24.5,0,27.50416667
50:24.5,0,27.33333333
50:24.5,0.08,27.1875
50:24.5,0.6,28.57083333
50:24.5,0.24,27.85416667
50:24.5,0.62,27.5875
50:24.5,0,27.56666667
50:24.5,0,28.40416667
50:24.5,0,27.24166667
50:24.5,0,26.35833333
50:24.5,0,27.5
50:24.5,0,28.00416667
50:24.5,1.45,27.7625
50:24.5,0,27.93333333
50:24.5,0,28.28333333
50:24.5,0,27.74583333
50:24.5,5.21,27.84166667
50:24.5,47.61,27.68333333
50:24.5,0,27.98333333
50:24.5,5.41,28.4375
50:24.5,0,28.26666667
50:24.5,0,28.61666667
50:24.5,0,27.2625
50:24.5,0,28.32916667
50:24.5,0,28.7375
50:24.5,0,28.0375
50:24.5,18.62,27.89583333
50:24.5,0.01,28.225
50:24.5,0,28.47083333
50:24.5,0,29.03333333
50:24.5,0,29.35
50:24.5,0,29.32916667
50:24.5,28.42,27.28333333
50:24.5,11.64,27.15
50:24.5,0,28.33333333
50:24.5,0,28.68333333
50:24.5,0,28.93333333
50:24.5,16.01,27.58333333
50:24.5,0.41,27.62083333
50:24.5,5.06,26.075
50:24.5,0,28.1625
50:24.5,14.41,28.38333333
50:24.5,0,28.35416667
50:24.5,0.41,28.01666667
50:24.5,0,28.49166667
50:24.5,0,28.8625
50:24.5,9.41,27.84166667
50:24.5,6.62,27.25833333
50:24.5,0,28.04166667
50:24.5,0,28.3
50:24.5,0,28.25833333
50:24.5,0.02,28.10833333
50:24.5,13,27.15833333
50:24.5,0,27.33333333
50:24.5,33.82,27.525
50:24.5,9.42,26.20833333
50:24.5,13.42,26.44166667
50:24.5,20.4,28
50:24.5,4.43,26.925
50:24.5,0,27.80833333
50:24.5,0.81,26.9875
50:24.5,28.01,26.29166667
50:24.5,2.82,26.2
50:24.5,37.6,26.825
50:24.5,0.23,27.2875
50:24.5,0.42,28.22916667
50:24.5,2.21,27.64583333
50:24.5,0,27.84583333
50:24.5,12.4,28.45
50:24.5,0.02,29.0875
50:24.5,5.82,28.82916667
50:24.5,0,27.87916667
50:24.5,21.01,27.4375
50:24.5,0,27.64166667
50:24.5,0,27.8875
50:24.5,27.81,26.99583333
50:24.5,1.02,27.37083333
50:24.5,0,28.29583333
50:24.5,30.25,27.03333333
50:24.5,0.03,27.16666667
50:24.5,0,27.39166667
50:24.5,0,26.49166667
50:24.5,0,27.9125
50:24.5,1.63,27.1625
50:24.5,1.25,25.79166667
50:24.5,0,26.925
50:24.5,0,27.05416667
50:24.5,0,27.0625
50:24.5,26.02,27.6375
50:24.5,0,27.7875
50:24.5,4.8,28.3375
50:24.5,35.22,27.1875
50:24.5,0,27.82083333
50:24.5,0,29.00416667
50:24.5,0,28.01666667
50:24.5,11.23,27.27916667
50:24.5,4.24,26.5625
50:24.5,0.02,27.4375
50:24.5,0,27.30416667
50:24.5,0,26.55416667
50:24.5,17.46,25.92083333
50:24.5,0.02,27.04583333
50:24.5,20.62,26.5125
50:24.5,9.21,25.89166667
50:24.5,1.43,26.3875
50:24.5,0,27.7625
50:24.5,0.21,27.27083333
50:24.5,4.84,25.9125
50:24.5,31.02,26.4125
50:24.5,7.85,26.4875
50:24.5,27.05,26.97083333
50:24.5,0.01,27.0125
50:24.5,1.42,26.95416667
50:24.5,0,27.5625
50:24.5,0,28.425
50:24.5,0.03,28.14166667
50:24.5,0,28.4375
50:24.5,2.21,27.09583333
50:24.5,0.24,27.27916667
50:24.5,0.01,27.8625
50:24.5,28.06,26.40833333
50:24.5,1.87,25.93333333
50:24.5,4.44,26.41666667
50:24.5,5.44,26.45
50:24.5,0.63,25.875
50:24.5,0.62,26.72083333
50:24.5,130.6,25.40833333
50:24.5,3.22,25.98333333
50:24.5,7.42,26.675
50:24.5,0.03,26.875
50:24.5,12.66,26.7
50:24.5,33.85,25.98333333
50:24.5,36.84,26.29166667
50:24.5,32.84,25.90833333
50:24.5,17.43,26.02916667
50:24.5,8.63,26.97916667
50:24.5,57.83,26.4125
50:24.5,2.01,27.34583333
50:24.5,84.81,27.40416667
50:24.5,10.02,27.27083333
50:24.5,33.85,26.45833333
50:24.5,0.84,26.03333333
50:24.5,1.09,26.10833333
50:24.5,0,26.79583333
50:24.5,4.48,26.7125
50:24.5,0,26.36666667
50:24.5,30.83,26.75833333
50:24.5,38.45,25.91666667
50:24.5,21.03,25.52916667
50:24.5,21.43,26.67916667
50:24.5,34.63,26.425
50:24.5,39.68,25.73333333
50:24.5,5.05,26.1375
50:24.5,0,26.86666667
50:24.5,53.42,26.20833333
50:24.5,10.25,25.925
50:24.5,35.04,26.37083333
50:24.5,8.88,26.45
50:24.5,0.02,26.2375
50:24.5,0.84,26.85833333
50:24.5,61.26,25.47916667
50:24.5,8.52,25.3125
50:24.5,16.45,25.525
50:24.5,0.64,26.25833333
50:24.5,3.04,25.96666667
50:24.5,32.62,26.20833333
50:24.5,13.83,26.49583333
50:24.5,0.65,27.18333333
50:24.5,36.21,26.5375
50:24.5,35.03,26.27916667
50:24.5,2.05,27.03333333
50:24.5,0.02,27.45
50:24.5,6.61,27.7125
50:24.5,0,27.7875
50:24.5,5,27.9375
50:24.5,5.24,26.12083333
50:24.5,85.42,26.34583333
50:24.5,0.25,26.14166667
50:24.5,0,27.27916667
50:24.5,0.44,27.31666667
50:24.5,1.65,26.33333333
50:24.5,4.66,26.4125
50:24.5,1.01,26.34166667
50:24.5,8.04,26.05
50:24.5,11.44,26.42083333
50:24.5,9.03,26.05833333
50:24.5,7.42,27.20416667
50:24.5,3.22,27.04583333
50:24.5,82.41,25.7875
50:24.5,12.09,25.81666667
50:24.5,47.46,24.8125
50:24.5,80.01,24.99583333
50:24.5,16.05,25.34166667
50:24.5,87.08,24.5
50:24.5,22.32,24.95833333
50:24.5,1.76,24.53333333
50:24.5,11.48,25.68333333
50:24.5,16.49,24.97083333
50:24.5,96.02,24.88333333
50:24.5,34.04,23.8125
50:24.5,44.81,24.39166667
50:24.5,41.07,24.50833333
50:24.5,11.24,25.12916667
50:24.5,0,25.65
50:24.5,0,25.6875
50:24.5,0,25.25833333
50:24.5,0,25.02916667
50:24.5,0,25.2125
50:24.5,0.41,25.67916667
50:24.5,0.02,26.2
50:24.5,0,26.37083333
50:24.5,0,26.24166667
