date,rainfall (mm),temperature ©
55:21.8,0,27.7375
55:21.8,0,28.0625
55:21.8,0,28.7875
55:21.8,0,28.15
55:21.8,0,26.94583333
55:21.8,0,27.98333333
55:21.8,0,28.6
55:21.8,0,29.07083333
55:21.8,1.8,27.10833333
55:21.8,0,28.65416667
55:21.8,0,29.44583333
55:21.8,0,28.97916667
55:21.8,0,28.71666667
55:21.8,0,28.84166667
55:21.8,0,29.33333333
55:21.8,0,28.32083333
55:21.8,13.01,27.02083333
55:21.8,17.01,26.29583333
55:21.8,0,27.125
55:21.8,0.2,27.81666667
55:21.8,0.41,27.00416667
55:21.8,0,29.16666667
55:21.8,4.01,26.25416667
55:21.8,0.63,26.5625
55:21.8,11.23,25.69166667
55:21.8,0,27.79166667
55:21.8,0,28.2625
55:21.8,1.2,27.29166667
55:21.8,0.02,27.20833333
55:21.8,12.2,26.14583333
55:21.8,0,26.875
55:21.8,16.61,26.27083333
55:21.8,0.01,26.62083333
55:21.8,0.44,26.175
55:21.8,3.01,25.0625
55:21.8,6.41,26.38333333
55:21.8,27.41,24.79166667
55:21.8,0.24,26.825
55:21.8,4.41,25.27083333
55:21.8,0.04,26.32916667
55:21.8,37.43,24.72083333
55:21.8,3.01,25.94166667
55:21.8,0.82,26.28333333
55:21.8,0,27.45416667
55:21.8,0,28.275
55:21.8,11.25,25.41666667
55:21.8,11.61,25.54583333
55:21.8,6.01,26.76666667
55:21.8,0.41,28.0125
55:21.8,77.22,25.225
55:21.8,15.81,26.4875
55:21.8,77.61,26.5375
55:21.8,11.01,26.32916667
55:21.8,8.01,26.36666667
55:21.8,0,27.29583333
55:21.8,0,27.75416667
55:21.8,0,28.66666667
55:21.8,1.64,26.87083333
55:21.8,0,27.78333333
55:21.8,12.61,26.54583333
55:21.8,11.63,25.65833333
55:21.8,1.23,26.65833333
55:21.8,5.21,26.79166667
55:21.8,35.2,25.95
55:21.8,0,27.54166667
55:21.8,5,27.17083333
55:21.8,28.82,25.38333333
55:21.8,0,27.83333333
55:21.8,15.2,27.08333333
55:21.8,33.61,27.29583333
55:21.8,0,27.95833333
55:21.8,0,27.45833333
55:21.8,10.02,27.0875
55:21.8,3.83,27.05416667
55:21.8,3.41,26.76666667
55:21.8,0.64,26.79166667
55:21.8,5.61,26.925
55:21.8,33.47,25.67916667
55:21.8,28.21,26.4
55:21.8,0.83,26.04166667
55:21.8,0,27.1875
55:21.8,0,28
55:21.8,5.2,26.95
55:21.8,0,28.94166667
55:21.8,0,28.9875
55:21.8,0,29.77916667
55:21.8,0,28.95833333
55:21.8,0.23,27.19583333
55:21.8,0,29.15
55:21.8,2.8,28.0125
55:21.8,6.6,28.5875
55:21.8,0,29.27083333
55:21.8,5,28.74583333
55:21.8,10.6,27.26666667
55:21.8,60.81,26.18333333
55:21.8,0.2,26.85416667
55:21.8,9.2,26.85416667
55:21.8,31.84,25.40416667
55:21.8,5.41,25.95833333
55:21.8,19.4,26.05833333
55:21.8,3.6,25.85833333
55:21.8,0.62,26.3625
55:21.8,7.4,26.2625
55:21.8,4,27.425
55:21.8,15.4,28.125
55:21.8,1.2,27.19166667
55:21.8,0,27.9
55:21.8,3.61,27.26666667
55:21.8,40,26.67916667
55:21.8,14.41,25.42083333
55:21.8,25.84,25.48333333
55:21.8,1.24,27.08333333
55:21.8,22.62,26.70416667
55:21.8,39.42,25.60416667
55:21.8,0.42,27.69166667
55:21.8,2.82,26.40833333
55:21.8,0,26.89583333
55:21.8,1.64,27.04166667
55:21.8,20.22,25.72916667
55:21.8,1.83,26.94583333
55:21.8,2.03,26.50833333
55:21.8,0,26.85416667
55:21.8,0.8,28.09583333
55:21.8,0.42,27.41666667
55:21.8,41.61,26.70833333
55:21.8,11.41,26.29166667
55:21.8,4.61,25.89166667
55:21.8,0,27.6125
55:21.8,35.41,26.05833333
55:21.8,3.81,27.075
55:21.8,6.01,26.975
55:21.8,41.2,25.38333333
55:21.8,2.83,25
55:21.8,0,27.5125
55:21.8,5.21,27.35
55:21.8,0,27.65833333
55:21.8,0,27.83333333
55:21.8,0,28.44583333
55:21.8,0,29.2375
55:21.8,0,29.30833333
55:21.8,9.61,25.32083333
55:21.8,0,26.4625
55:21.8,0,26.5125
55:21.8,0,26.80833333
55:21.8,0,27.11666667
55:21.8,0,27.4875
55:21.8,0,27.29166667
55:21.8,0,27.60416667
55:21.8,6.41,26.875
55:21.8,6.04,26.30833333
55:21.8,0,26.27083333
55:21.8,2.2,26.3125
55:21.8,0,27.89583333
55:21.8,2.6,27.42916667
55:21.8,0,28.38333333
55:21.8,12.83,26.36666667
55:21.8,43.81,26.59583333
55:21.8,13.41,26.35416667
55:21.8,0,27.31666667
55:21.8,0,28.1125
55:21.8,1.61,27.42916667
55:21.8,37.01,26.175
55:21.8,1.01,26.89583333
55:21.8,1.8,26.87083333
55:21.8,0,27.17083333
55:21.8,0,27.9
55:21.8,0,27.66666667
55:21.8,7.62,26.87916667
55:21.8,1.21,26.58333333
55:21.8,41.42,24.7125
55:21.8,2.84,25.58333333
55:21.8,55.8,23.75833333
55:21.8,3.04,25.35833333
55:21.8,5.62,25.74166667
55:21.8,0,27.79166667
55:21.8,0,28.19166667
55:21.8,0,27.79166667
55:21.8,0.61,27.09166667
55:21.8,0,27.60833333
55:21.8,0,27.4125
55:21.8,0,27.15416667
55:21.8,0,27.17916667
55:21.8,0,26.87083333
55:21.8,0,26.94583333
55:21.8,0,27.3625
55:21.8,0,27.7
55:21.8,0,27.6
55:21.8,0,27.65833333
55:21.8,0,27.07083333
55:21.8,0.01,27.10833333
55:21.8,0,27.3625
55:21.8,0,27.5625
55:21.8,0,27.35
55:21.8,0,27.325
55:21.8,0,27.9375
55:21.8,0,27.67916667
55:21.8,0,27.04166667
55:21.8,0,27.575
55:21.8,0,27.65416667
55:21.8,0,27.13333333
55:21.8,0,27.56666667
55:21.8,0,27.4375
55:21.8,0,27.42916667
55:21.8,0,27.77083333
55:21.8,0,28.125
55:21.8,8.22,26.8875
55:21.8,7.03,26.34583333
55:21.8,3.42,25.87083333
55:21.8,5.02,26.23333333
55:21.8,77.41,25.49166667
55:21.8,10.84,24.25833333
55:21.8,0,25.77083333
55:21.8,0,27.60833333
55:21.8,28.61,26.97083333
55:21.8,1,26.65833333
55:21.8,25.63,25.74583333
55:21.8,1.44,25.05416667
55:21.8,0,27.225
55:21.8,0,27.60416667
55:21.8,1.2,27.40833333
55:21.8,0.02,27.24166667
55:21.8,0,27.89583333
55:21.8,0,27.52083333
55:21.8,1,27.27916667
55:21.8,20.05,24.59
55:21.8,2.8,26.68333333
55:21.8,0,26.575
55:21.8,14.01,26.3625
55:21.8,0.21,26.9875
55:21.8,3.6,26.87916667
55:21.8,7.21,26.87916667
55:21.8,23.6,27.075
55:21.8,0,27.05416667
55:21.8,0.02,27.17083333
55:21.8,0.21,26.72916667
55:21.8,47.4,26.54166667
55:21.8,1.6,26.94166667
55:21.8,0,27.49583333
55:21.8,0,27.64166667
55:21.8,0.2,28.19583333
55:21.8,0,28.37916667
55:21.8,0,28.52083333
55:21.8,6.2,27.4125
55:21.8,53.22,25.74166667
55:21.8,4.41,27.0375
55:21.8,50.4,26.3875
55:21.8,0,27.72083333
55:21.8,0,28.74166667
55:21.8,8.61,28.47083333
55:21.8,28.01,27.09583333
55:21.8,3,26.99166667
55:21.8,8,26.55833333
55:21.8,0.41,28.1875
55:21.8,5,27.05416667
55:21.8,19.6,27.07083333
55:21.8,0,28.2
55:21.8,4.6,27.48333333
55:21.8,0,27.25
55:21.8,10.41,27.5875
55:21.8,2,27.22916667
55:21.8,28.21,27.9625
55:21.8,24.61,26.36666667
55:21.8,0.4,25.725
55:21.8,0.02,26.875
55:21.8,0,26.85416667
55:21.8,5.21,27.45416667
55:21.8,0.21,26.05833333
55:21.8,0.03,27.04166667
55:21.8,0,26.8875
55:21.8,22.02,26.5875
55:21.8,0.82,25.75416667
55:21.8,0,27.25416667
55:21.8,8.4,26.70833333
55:21.8,5.41,28.27083333
55:21.8,13.41,27.4125
55:21.8,11.01,28.05
55:21.8,8.8,27.93333333
55:21.8,1.44,27.95416667
55:21.8,0.21,27.16666667
55:21.8,6.61,27.83333333
55:21.8,11.61,25.47916667
55:21.8,0,27.91666667
55:21.8,0,27.875
55:21.8,0,28.06666667
55:21.8,5.42,27.34583333
55:21.8,0,27.52916667
55:21.8,1,26.6625
55:21.8,0,28.25833333
55:21.8,0,28.41666667
55:21.8,1,28.47083333
55:21.8,0,27.63333333
55:21.8,15.22,27.9
55:21.8,36.41,27.81666667
55:21.8,26.41,27.94166667
55:21.8,0,28.79166667
55:21.8,0,28.96666667
55:21.8,5.42,26.96666667
55:21.8,0,27.42916667
55:21.8,34.43,27.9875
55:21.8,7.84,28.4125
55:21.8,40.21,27.925
55:21.8,0,29.10416667
55:21.8,0,29.28333333
55:21.8,46.6,28.475
55:21.8,34.6,26.9625
55:21.8,0,26.77916667
55:21.8,0,28.69166667
55:21.8,0,29.0625
55:21.8,0.62,27.78333333
55:21.8,0,28.05
55:21.8,0.4,27.8625
55:21.8,0,28.32916667
55:21.8,2.82,27.55416667
55:21.8,33,27.97916667
55:21.8,44.61,26.475
55:21.8,0,27.95833333
55:21.8,0,28.78333333
55:21.8,0,28.45
55:21.8,0,28.97083333
55:21.8,0,29.70833333
55:21.8,2,29.26666667
55:21.8,36.81,27.79166667
55:21.8,0,27.6375
55:21.8,0.02,28
55:21.8,16.61,27.8375
55:21.8,19.2,26.89166667
55:21.8,10,27.825
55:21.8,0,27.33333333
55:21.8,17.4,28.24583333
55:21.8,14.21,26.425
55:21.8,4.4,27.32916667
55:21.8,10.07,26.45
55:21.8,3.61,26.50416667
55:21.8,18.61,26.05416667
55:21.8,3.2,26.95
55:21.8,11.82,26.31666667
55:21.8,2.24,25.67916667
55:21.8,0.01,27.27083333
55:21.8,35.21,26.2125
55:21.8,0.22,26.50833333
55:21.8,0.02,26.575
55:21.8,1.82,26.14166667
55:21.8,0.02,27.28333333
55:21.8,4.63,26.17916667
55:21.8,0.02,26.6625
55:21.8,0,27.00416667
55:21.8,13,27.40833333
55:21.8,2.22,26.94166667
55:21.8,4.03,25.66666667
55:21.8,0,27.64166667
55:21.8,4.02,27.1
55:21.8,0,28.33333333
55:21.8,0,28.13333333
55:21.8,0,28.14583333
55:21.8,0,28.2375
55:21.8,5.41,26.60416667
55:21.8,4.62,26.54166667
55:21.8,0,28.21666667
55:21.8,1.81,28.14166667
55:21.8,0,28.97083333
55:21.8,0,27.20416667
55:21.8,0,27.9125
55:21.8,0.01,27.50833333
55:21.8,0.03,27.75416667
55:21.8,0.8,27.70833333
55:21.8,8.02,27.54583333
55:21.8,0,28.87916667
55:21.8,0,29.44583333
55:21.8,0,29.3
55:21.8,0,29.68333333
55:21.8,7.62,26.44166667
55:21.8,30.01,26.01666667
55:21.8,5.61,26.52916667
55:21.8,0,27.48333333
55:21.8,0,26.525
55:21.8,14.21,25.67916667
55:21.8,0.22,26.43333333
55:21.8,0,28.45
55:21.8,31.62,26.01666667
55:21.8,27.43,25.5375
55:21.8,0,27.64583333
55:21.8,44.6,26.425
55:21.8,0,27.0125
55:21.8,12.62,25.86666667
55:21.8,26.2,26.42916667
55:21.8,8.22,25.15
55:21.8,0.02,26.6125
55:21.8,0,28.1875
55:21.8,0,27.97916667
55:21.8,0.01,28.27083333
55:21.8,0,28.44166667
55:21.8,0,28.625
55:21.8,0,29.32916667
55:21.8,0.8,27.37083333
55:21.8,0,26.875
55:21.8,3.41,26.24166667
55:21.8,0,27.55833333
55:21.8,0,27.32916667
55:21.8,0,28.63333333
55:21.8,8.61,26.46666667
55:21.8,0.02,26.93333333
55:21.8,23.8,25.27083333
55:21.8,1.6,26.54583333
55:21.8,0,27.5375
55:21.8,0.62,25.62083333
55:21.8,1,27.0125
55:21.8,9.8,26
55:21.8,22,24.77916667
55:21.8,80.02,25.2125
55:21.8,0.01,25.77083333
55:21.8,2.4,26.0625
55:21.8,0.02,26.77083333
55:21.8,0,27.275
55:21.8,11.2,26.67083333
55:21.8,2,26.1625
55:21.8,5.41,27.67916667
55:21.8,0.81,27.46666667
55:21.8,23.6,25.81666667
55:21.8,15.61,26.45833333
55:21.8,0,26.56666667
55:21.8,3.01,26.49583333
55:21.8,57.61,25.25
55:21.8,0.21,27.5875
55:21.8,54.81,25.7375
55:21.8,0.21,26.9875
55:21.8,0.43,27.24583333
55:21.8,0,26.85
55:21.8,0,26.92916667
55:21.8,0,27.1125
55:21.8,0,27.47916667
55:21.8,32,25.13333333
55:21.8,0,27.13333333
55:21.8,0.2,26.47916667
55:21.8,0,27.53333333
55:21.8,26.81,26
55:21.8,0,28.16666667
55:21.8,0,27.69166667
55:21.8,43.42,25.89583333
55:21.8,0,27.15833333
55:21.8,0,27.85
55:21.8,0,27.675
55:21.8,1.41,27.77083333
55:21.8,10.4,27.85
55:21.8,1.62,26.4
55:21.8,4.01,27.2
55:21.8,66.2,26.15416667
55:21.8,6,26.01666667
55:21.8,35.2,25.55416667
55:21.8,1.42,25.5625
55:21.8,5.03,25.00833333
55:21.8,0,27.19166667
55:21.8,3.4,27.42916667
55:21.8,7.01,26.35833333
55:21.8,0,27.73333333
55:21.8,0,26.3375
55:21.8,0,27.1625
55:21.8,1.82,27.30416667
55:21.8,10.6,26.575
55:21.8,1.21,26.95416667
55:21.8,1.8,27.3
55:21.8,0,27.6875
55:21.8,0,27.55
55:21.8,0,28.93333333
55:21.8,9.21,26.20833333
55:21.8,22.4,26.24166667
55:21.8,0.22,26.27083333
55:21.8,0.42,26.8
55:21.8,15.61,26.475
55:21.8,0.82,25.81666667
55:21.8,3.22,27.45833333
55:21.8,0,27.68333333
55:21.8,0,27.77916667
55:21.8,41.8,27.39166667
55:21.8,22.2,26.87916667
55:21.8,4.22,26.44166667
55:21.8,0,26.6
55:21.8,0,27.42916667
55:21.8,2.8,27.6875
55:21.8,15.06,25.21666667
55:21.8,7.81,26.075
55:21.8,5.21,26.23333333
55:21.8,1.82,25.87916667
55:21.8,0.24,26.07083333
55:21.8,14.03,26.475
55:21.8,5.21,26.55833333
55:21.8,37.2,25.71666667
55:21.8,25.01,26.14166667
55:21.8,35.81,26.95416667
55:21.8,1.23,27.35
55:21.8,31.61,27.3
55:21.8,0,27.35833333
55:21.8,0,27.775
55:21.8,33.82,24.82916667
55:21.8,0,27.07083333
55:21.8,11.61,27.3375
55:21.8,1.21,28.95416667
55:21.8,3.41,26.81666667
55:21.8,1.61,27.6
55:21.8,1.21,27.24166667
55:21.8,0,27.47916667
55:21.8,10.04,25.39583333
55:21.8,5.81,26.05833333
55:21.8,0,26.7875
55:21.8,56.41,26.7125
55:21.8,30.22,26.47916667
55:21.8,13.02,25.74583333
55:21.8,0,27.20416667
55:21.8,0,27.05
55:21.8,11.2,25.69166667
55:21.8,0,26.4875
55:21.8,2.6,26.80833333
55:21.8,23,26.33333333
55:21.8,2.61,26.37916667
55:21.8,0.02,26.4125
55:21.8,6.63,24.65
55:21.8,0,26.03333333
55:21.8,21.41,25.71666667
55:21.8,6.24,25.05
55:21.8,0.82,25.39583333
55:21.8,0,27.31666667
55:21.8,4.41,26.97083333
55:21.8,28.02,25.9125
55:21.8,6.64,25.5625
55:21.8,0,26.97916667
55:21.8,0,27.20416667
55:21.8,0.02,26.02083333
55:21.8,0.42,26.2125
55:21.8,0,26.52916667
55:21.8,0,27.18333333
55:21.8,0,26.825
55:21.8,4.42,26.35416667
55:21.8,1.21,26.11666667
55:21.8,4.6,26.0625
55:21.8,0,27.1
55:21.8,2.2,27.26666667
