date,rainfall (mm),temperature ©
49:57.0,3.24,28.16666667
49:57.0,18.85,28.30833333
49:57.0,0.03,28.72083333
49:57.0,1.66,28.65416667
49:57.0,7.41,27.6
49:57.0,0.07,27.59583333
49:57.0,9.21,28.49583333
49:57.0,0.84,28.33333333
49:57.0,14.62,28.95833333
49:57.0,0,28.9625
49:57.0,0,28.78333333
49:57.0,0.03,28.7625
49:57.0,46.83,28.5875
49:57.0,0.02,28.89583333
49:57.0,37.84,28.725
49:57.0,7.23,28.95416667
49:57.0,0.02,28.86666667
49:57.0,0.41,29.01666667
49:57.0,7.43,28.44166667
49:57.0,0.23,28.54583333
49:57.0,0.06,27.84583333
49:57.0,0,28.5
49:57.0,0,29.325
49:57.0,0,29.64166667
49:57.0,0,29.52083333
49:57.0,0.01,29.87916667
49:57.0,85.63,27.05833333
49:57.0,0.22,28.77083333
49:57.0,0,29.47916667
49:57.0,0.04,29.94583333
49:57.0,0.02,29.74583333
49:57.0,20.84,28.95
49:57.0,0.02,29.13333333
49:57.0,0.02,29.02916667
49:57.0,0,29.20416667
49:57.0,0.24,27.88333333
49:57.0,0,28.6
49:57.0,0,28.88333333
49:57.0,13.23,28.39583333
49:57.0,28.42,28.175
49:57.0,38.84,25.71666667
49:57.0,0,28.02083333
49:57.0,0,29.36666667
49:57.0,0,29.1375
49:57.0,8.41,28.0125
49:57.0,50.22,26.80416667
49:57.0,0,28.51666667
49:57.0,0.22,28.4625
49:57.0,0,27.9125
49:57.0,0.86,28.14583333
49:57.0,0.02,27.52916667
49:57.0,14.83,26.54166667
49:57.0,0,28.00833333
49:57.0,53.63,27.8125
49:57.0,0.47,27.79583333
49:57.0,15.62,26.95833333
49:57.0,0.4,28.39166667
49:57.0,0.03,28.5125
49:57.0,0.22,28.28333333
49:57.0,7.65,26.24166667
49:57.0,0.01,27.7
49:57.0,0.01,29.0625
49:57.0,4.2,28.17083333
49:57.0,0.65,28.1625
49:57.0,0,28.7125
49:57.0,14.43,27.99583333
49:57.0,67.83,26.0625
49:57.0,0.65,28.1625
49:57.0,0.01,28.78333333
49:57.0,9.85,27.3875
49:57.0,0.24,27.1625
49:57.0,73.23,25.13333333
49:57.0,0.42,27.59166667
49:57.0,3.08,27.01666667
49:57.0,0.02,27.20833333
49:57.0,9.04,28.20833333
49:57.0,0,29
49:57.0,0,29.23333333
49:57.0,0,29.18333333
49:57.0,0,29.3875
49:57.0,0,29.00833333
49:57.0,0,29.275
49:57.0,0,30.30833333
49:57.0,0,29.52083333
49:57.0,0,29.22916667
49:57.0,0,29.9625
49:57.0,0,29.52916667
49:57.0,0.02,29.39583333
49:57.0,0.03,29.5125
49:57.0,16.02,28.4
49:57.0,13.62,27.425
49:57.0,0,27.98333333
49:57.0,0.02,27.04166667
49:57.0,0,28.4
49:57.0,0,29.55416667
49:57.0,0.03,29.17916667
49:57.0,0.05,28.5375
49:57.0,0,29.24166667
49:57.0,0,29.1625
49:57.0,0.04,28.8625
49:57.0,0.02,28.9375
49:57.0,0,28.28333333
49:57.0,17.82,28.09166667
49:57.0,0.42,28.8875
49:57.0,5.07,28.19166667
49:57.0,0.01,27.81666667
49:57.0,20.47,26.32916667
49:57.0,17.84,26.27083333
49:57.0,5.43,26.09583333
49:57.0,29.21,25.74166667
49:57.0,3.09,26.2125
49:57.0,22.46,26.14166667
49:57.0,0.01,27.4
49:57.0,24.22,26.68333333
49:57.0,9.23,26.89166667
49:57.0,28.62,25.0875
49:57.0,0,26.8
49:57.0,0.04,27.69166667
49:57.0,0,28.14583333
49:57.0,0,27.91666667
49:57.0,2.02,27.80833333
49:57.0,0.07,27.84166667
49:57.0,45.82,27.33333333
49:57.0,1.04,27.7
49:57.0,29.46,26.83333333
49:57.0,0.26,27.8625
49:57.0,0,27.97916667
49:57.0,0,28.275
49:57.0,0,28.425
49:57.0,0,29.01666667
49:57.0,45.23,26.90416667
49:57.0,41.61,26.8875
49:57.0,0,28.40416667
49:57.0,2.61,27.47916667
49:57.0,0.22,27.15
49:57.0,24.64,26.32083333
49:57.0,0,27.78333333
49:57.0,0,28.55
49:57.0,0,29.27083333
49:57.0,1.62,27.1875
49:57.0,9.81,27.925
49:57.0,0.22,27.375
49:57.0,21.28,26.9625
49:57.0,4.8,27.68333333
49:57.0,0.83,27.81666667
49:57.0,0,28.5875
49:57.0,0,28.95833333
49:57.0,0,29.2375
49:57.0,11.22,27.60416667
49:57.0,5.66,27.74583333
49:57.0,21.62,28.14166667
49:57.0,16.07,27.04166667
49:57.0,0.21,28.4125
49:57.0,0.06,28.7875
49:57.0,0,28.675
49:57.0,0,28.9375
49:57.0,0.02,28.38333333
49:57.0,35.45,26.9875
49:57.0,41.26,26.01666667
49:57.0,2.44,28.2625
49:57.0,3.83,28.80833333
49:57.0,0,28.64583333
49:57.0,0,29.0125
49:57.0,0,28.85833333
49:57.0,0,29.275
49:57.0,0,30.0875
49:57.0,0,29.7875
49:57.0,0,30.26666667
49:57.0,0,30.1625
49:57.0,5.6,28.075
49:57.0,0.2,28.74583333
49:57.0,60.8,27.49583333
49:57.0,90.2,26.70833333
49:57.0,32.81,27.0125
49:57.0,2.43,28.24166667
49:57.0,4.02,28.62083333
49:57.0,3.62,27.825
49:57.0,1.02,27.75833333
49:57.0,5.22,28.54583333
49:57.0,0.44,27.88333333
49:57.0,3.62,29.10833333
49:57.0,1.43,28.43333333
49:57.0,14.01,27.04583333
49:57.0,11,27.09583333
49:57.0,9.02,28.3875
49:57.0,0.64,27.03333333
49:57.0,2.03,27.39583333
49:57.0,0.61,28.11666667
49:57.0,1.23,27.80416667
49:57.0,0.04,28.60833333
49:57.0,1.62,29.0125
49:57.0,10.02,27.90833333
49:57.0,6.04,28.05833333
49:57.0,0,26.86666667
49:57.0,0.05,27.68333333
49:57.0,33.86,26.20416667
49:57.0,25.69,25.82916667
49:57.0,3.1,27.16666667
49:57.0,0,28.34583333
49:57.0,0.44,28.5
49:57.0,39.02,25.8125
49:57.0,10.12,26.07083333
49:57.0,0,27.90416667
49:57.0,0.06,28.5125
49:57.0,1.03,28.1
49:57.0,5.41,28.1125
49:57.0,4.86,27.76666667
49:57.0,0.03,28.61666667
49:57.0,28.44,27.54166667
49:57.0,0.23,27.37083333
49:57.0,7.82,27.97916667
49:57.0,2.23,26.98333333
49:57.0,34.42,25.74166667
49:57.0,27.62,26.95
49:57.0,0,28.0625
49:57.0,8.27,25.975
49:57.0,0.14,26.00416667
49:57.0,0,27.73333333
49:57.0,0,27.65416667
49:57.0,0,26.6375
49:57.0,0,28.30416667
49:57.0,0,28.32083333
49:57.0,0,28.75833333
49:57.0,13.41,27.8375
49:57.0,0,27.84583333
49:57.0,0,28.37083333
49:57.0,6.05,27.47083333
49:57.0,0.01,27.85
49:57.0,0,28.99583333
49:57.0,5.83,27.2625
49:57.0,15.88,25.96666667
49:57.0,17.67,26.22083333
49:57.0,3.06,26.1875
49:57.0,0.01,27.61666667
49:57.0,1.05,26.94166667
49:57.0,0,27.525
49:57.0,0,27.875
49:57.0,0,28.40833333
49:57.0,0,28.74583333
49:57.0,0,29.00416667
49:57.0,0,29.62083333
49:57.0,0,28.77083333
49:57.0,0,29.0625
49:57.0,0.01,28.77916667
49:57.0,0.05,27.99166667
49:57.0,0,28.60416667
49:57.0,0,28.475
49:57.0,0,28.02916667
49:57.0,0.81,28.35833333
49:57.0,0,28.47916667
49:57.0,0,29.62916667
49:57.0,6.01,28.9875
49:57.0,0,28.9625
49:57.0,0,28.8625
49:57.0,0,29.61666667
49:57.0,0,28.8
49:57.0,0,28.59166667
49:57.0,0,29.20833333
49:57.0,0,28.89166667
49:57.0,0,28.80416667
49:57.0,0,29.32083333
49:57.0,0.22,29.475
49:57.0,0,29.35
49:57.0,13.81,28.69583333
49:57.0,0,28.5375
49:57.0,0,28.89583333
49:57.0,0,29.05833333
49:57.0,0.42,28.4125
49:57.0,0,28.80833333
49:57.0,0,28.4375
49:57.0,0,28.53333333
49:57.0,0,29.02916667
49:57.0,0,29.35
49:57.0,0,29.50833333
49:57.0,0,29.62083333
49:57.0,0,29.54166667
49:57.0,0,29.8375
49:57.0,0,29.41666667
49:57.0,0,28.89583333
49:57.0,8.21,28.7625
49:57.0,2.65,27.975
49:57.0,4.22,28.31666667
49:57.0,16.44,27.76666667
49:57.0,6.8,28.04583333
49:57.0,9.83,28.02916667
49:57.0,0.02,27.53333333
49:57.0,0.03,27.42916667
49:57.0,0,28.38333333
49:57.0,0,29.17083333
49:57.0,15.42,28.39583333
49:57.0,6.85,28.1875
49:57.0,0.02,28.90416667
49:57.0,10.81,27.97916667
49:57.0,0,29.67916667
49:57.0,0.62,29.4875
49:57.0,0,29.75833333
49:57.0,0,29.8375
49:57.0,1.42,28.4625
49:57.0,0.03,28.4875
49:57.0,8.24,27.4875
49:57.0,0.28,26.37083333
49:57.0,3.68,27.10416667
49:57.0,0.02,27.35833333
49:57.0,0.04,28.10416667
49:57.0,0.85,27.76666667
49:57.0,17.81,28.72916667
49:57.0,0,28.175
49:57.0,0,28.96666667
49:57.0,6.26,27.31666667
49:57.0,0.25,27.64166667
49:57.0,19.84,27.75416667
49:57.0,7.49,27.2625
49:57.0,0.22,28.5625
49:57.0,9.63,28.17916667
49:57.0,0,29.27083333
49:57.0,0,29.86666667
49:57.0,1.43,29.0125
49:57.0,0.02,29.02916667
49:57.0,0,29.09583333
49:57.0,22.66,28.5875
49:57.0,11.6,28.35833333
49:57.0,1.63,28.6375
49:57.0,0.04,30.41666667
49:57.0,1.03,30.20416667
49:57.0,2.05,28.05833333
49:57.0,0,29.4625
49:57.0,0,30.19166667
49:57.0,0.05,29.28333333
49:57.0,0,29.6
49:57.0,0,29.4875
49:57.0,0.01,30.12083333
49:57.0,2.8,29.7125
49:57.0,11.01,29.54166667
49:57.0,0.41,29.2125
49:57.0,11.81,28.34166667
49:57.0,0,28.71666667
49:57.0,9,27.40416667
49:57.0,0.86,27.32916667
49:57.0,1.62,27.95833333
49:57.0,0.73,27.48333333
49:57.0,0.45,27.72916667
49:57.0,0.02,27.82083333
49:57.0,9,28.72083333
49:57.0,1.61,28.22083333
49:57.0,0.01,28.92083333
49:57.0,0.03,28.80416667
49:57.0,23.61,28.75
49:57.0,7.81,28.975
49:57.0,1.01,29.15416667
49:57.0,3.47,28.85416667
49:57.0,0.4,29.29583333
49:57.0,0.01,29.7125
49:57.0,2.25,28.97083333
49:57.0,21.42,28.64583333
49:57.0,4.24,27.83333333
49:57.0,0,29.10416667
49:57.0,8.05,29.46666667
49:57.0,5.02,28.74166667
49:57.0,8.03,29.23333333
49:57.0,0.05,29.42083333
49:57.0,0,29.44166667
49:57.0,0,30.38333333
49:57.0,18.4,30.54166667
49:57.0,17.01,28.825
49:57.0,0,29.55833333
49:57.0,4.21,29.425
49:57.0,82.43,28.67916667
49:57.0,2.63,28.42916667
49:57.0,0,29.42083333
49:57.0,1.43,29.99166667
49:57.0,0,29.97083333
49:57.0,0,30.18333333
49:57.0,0,30.32083333
49:57.0,0.04,29.85833333
49:57.0,0,30.35416667
49:57.0,63.83,28.99583333
49:57.0,0,30.19583333
49:57.0,0.03,30.15
49:57.0,0.81,30.10416667
49:57.0,10.41,29.80833333
49:57.0,16.06,27.47083333
49:57.0,0,29.24166667
49:57.0,0.01,29.475
49:57.0,0,30.14166667
49:57.0,0,30.49166667
49:57.0,0,30.05416667
49:57.0,0,29.425
49:57.0,0,30.19583333
49:57.0,0.01,30.22083333
49:57.0,1.81,28.64583333
49:57.0,1.21,29.14583333
49:57.0,0.21,29.83333333
49:57.0,0,30.35
49:57.0,8.41,28.99583333
49:57.0,3.81,28.25833333
49:57.0,11.44,28.08333333
49:57.0,21.43,28.3
49:57.0,20.22,28.69166667
49:57.0,0.01,28.94583333
49:57.0,24.43,27.95
49:57.0,0.06,28.24583333
49:57.0,0,29.19166667
49:57.0,1.64,28.05833333
49:57.0,0.23,29.25416667
49:57.0,2.41,29.23333333
49:57.0,15.04,27.575
49:57.0,4.7,27.36666667
49:57.0,0.03,27.5875
49:57.0,0.2,28.87916667
49:57.0,0.02,28.90416667
49:57.0,0.04,28.925
49:57.0,5.43,28.7625
49:57.0,2.86,27.95833333
49:57.0,1.45,28.175
49:57.0,1.44,28.14583333
49:57.0,1.07,28.2625
49:57.0,3.82,27.575
49:57.0,0.02,28.3875
49:57.0,17.41,28.07916667
49:57.0,8.44,27.40833333
49:57.0,0,29.0125
49:57.0,48.83,28.77083333
49:57.0,0,29.54166667
49:57.0,1.01,28.90416667
49:57.0,31.06,28.4875
49:57.0,6.01,28.4
49:57.0,0,29.69583333
49:57.0,23,29.52916667
49:57.0,0,30.34166667
49:57.0,2.25,28.4
49:57.0,0.29,28.49583333
49:57.0,0,29.13333333
49:57.0,0,29.61666667
49:57.0,0,29.4625
49:57.0,0,29.49166667
49:57.0,0.02,29.71666667
49:57.0,35.47,27.725
49:57.0,12.5,26.15
49:57.0,3.03,27.67916667
49:57.0,12.81,28.59166667
49:57.0,0,29.33333333
49:57.0,0,29.15416667
49:57.0,0,30.04166667
49:57.0,0,30.02916667
49:57.0,21.24,27.85
49:57.0,0,28.99583333
49:57.0,0,29.175
49:57.0,5.21,29.05833333
49:57.0,0.41,28.7375
49:57.0,0.61,28.75
49:57.0,26.84,27.70416667
49:57.0,0,28.84583333
49:57.0,0.63,28.8
49:57.0,0,29.09583333
49:57.0,0.02,29.20416667
49:57.0,28.02,28.95
49:57.0,0,29.29583333
49:57.0,3.07,28.76666667
49:57.0,0,28.775
49:57.0,0,26.9875
49:57.0,4.84,27.64166667
49:57.0,0.03,29.24166667
49:57.0,3.41,28.92083333
49:57.0,0.03,28.73333333
49:57.0,0,29.60416667
49:57.0,0,29.4
49:57.0,0,29.32083333
49:57.0,0,29.28333333
49:57.0,0,29.27916667
49:57.0,0.02,28.70416667
49:57.0,0,29.49166667
49:57.0,0,28.8875
49:57.0,0,28.1125
49:57.0,0,29.09166667
49:57.0,0,28.4125
49:57.0,0,29.12083333
49:57.0,0,28.7375
49:57.0,0,27.17083333
49:57.0,0.23,28.45833333
49:57.0,0,26.53333333
49:57.0,0,27.49166667
49:57.0,0,28.275
49:57.0,1.06,28.65833333
49:57.0,2.64,28.89166667
49:57.0,1.84,27.30833333
49:57.0,1.63,28.0125
49:57.0,0,28.57916667
49:57.0,0.21,28.8625
49:57.0,0.2,27.89583333
49:57.0,3.1,27.14166667
49:57.0,0,28.075
49:57.0,0,27.74166667
49:57.0,0,28.37916667
49:57.0,0.02,28.8625
49:57.0,9.71,27.48333333
49:57.0,0.08,27.60833333
49:57.0,0,28.58333333
49:57.0,0,28.84583333
49:57.0,0.64,27.76666667
49:57.0,2.83,28.375
49:57.0,0.01,28.42916667
49:57.0,4.21,28.55833333
49:57.0,18.81,27.05416667
49:57.0,0.23,27.43333333
49:57.0,0,28.54166667
49:57.0,15.24,27.53333333
49:57.0,0,28.7875
49:57.0,8.02,28.21666667
49:57.0,0.82,28.26666667
49:57.0,12.63,26.90416667
49:57.0,49.41,26.96666667
49:57.0,88.61,27.2625
49:57.0,22.23,27.7125
49:57.0,0.02,28.75833333
49:57.0,0.62,27.87083333
49:57.0,0.03,28.12083333
49:57.0,0,28.91666667
49:57.0,11.42,28.5875
49:57.0,7.25,26.84583333
49:57.0,0.2,28.49166667
49:57.0,1.27,28.02916667
49:57.0,18,27.89166667
49:57.0,6.24,27.40833333
49:57.0,4.67,27.62083333
49:57.0,1.87,27.35833333
49:57.0,4.06,27.16666667
49:57.0,21.91,26.675
49:57.0,0,28.40416667
49:57.0,9.6,28.61666667
49:57.0,2.84,27.80833333
49:57.0,2.27,26.975
49:57.0,18.03,27.4125
49:57.0,97.07,25.92916667
49:57.0,64.04,26.22916667
49:57.0,0.02,28.5375
49:57.0,0,28.9
49:57.0,0.02,29.28333333
49:57.0,0.02,28.825
49:57.0,0.23,29.3125
49:57.0,7.46,27.775
49:57.0,0.41,28.7875
49:57.0,0.01,28.75
49:57.0,22.88,26.96666667
49:57.0,5.64,26.72916667
49:57.0,7.05,27.5
49:57.0,5.05,26.9625
49:57.0,0.22,27.4875
49:57.0,0.05,28.42916667
49:57.0,72.62,27.28333333
49:57.0,0.42,27.95833333
49:57.0,1.84,27.7
49:57.0,0.01,27.37083333
49:57.0,1.63,27.39166667
49:57.0,3.44,27.3875
49:57.0,0.02,28.2875
49:57.0,20.41,27.3375
49:57.0,0.05,28.14583333
49:57.0,6.42,28.5875
49:57.0,14.84,27.69166667
49:57.0,22.65,27.2875
49:57.0,4.01,27.6125
49:57.0,11.23,27.45416667
49:57.0,11.64,27.2375
49:57.0,24.28,27.02916667
49:57.0,0.23,28.37083333
49:57.0,1.87,28.16666667
49:57.0,16.03,28.10416667
49:57.0,2.22,28.0875
49:57.0,0,28.38333333
49:57.0,2.63,28.17916667
49:57.0,24.64,27.77916667
49:57.0,28.87,27.525
49:57.0,7.01,28.3625
49:57.0,5.85,27.61666667
49:57.0,0.02,28.75416667
49:57.0,17.26,27.55416667
49:57.0,8.21,28.22083333
49:57.0,0.6,27.7625
49:57.0,0.02,27.94583333
49:57.0,0.07,27.53333333
49:57.0,2.8,27.73333333
49:57.0,33.23,26.73333333
49:57.0,0,27.225
49:57.0,34.81,27.94583333
49:57.0,0,28.25416667
49:57.0,38.84,27.62083333
49:57.0,4.02,27.59166667
49:57.0,0.7,25.79166667
49:57.0,2.82,27.12916667
49:57.0,3.43,26.95833333
49:57.0,1.23,26.95833333
49:57.0,0.84,27.15416667
49:57.0,1.43,27.87083333
49:57.0,0.44,27.67083333
49:57.0,0.43,28.34583333
49:57.0,0.41,28.27916667
49:57.0,1.91,26.13333333
49:57.0,0.03,26.0875
49:57.0,0.01,27.88333333
49:57.0,0.67,27.92083333
49:57.0,0.06,27.87916667
49:57.0,1.41,28.00416667
49:57.0,0,28.47083333
49:57.0,0,27.89166667
49:57.0,0,28.25833333
49:57.0,0,28.43333333
49:57.0,0,28.63333333
49:57.0,0,28.075
49:57.0,0,27.94166667
49:57.0,0,27.475
