date,rainfall (mm),temperature (C)
59:39.6,35.61,25.29166667
59:39.6,16.6,26.35833333
59:39.6,18.61,25.84583333
59:39.6,0,27.31666667
59:39.6,0,28.76666667
59:39.6,3,28.7
59:39.6,40.6,27.03333333
59:39.6,4.2,26.4625
59:39.6,0.21,26.48333333
59:39.6,0.2,27.39166667
59:39.6,131.61,26.37916667
59:39.6,4,26.97083333
59:39.6,77.6,26.4875
59:39.6,18.2,27.07083333
59:39.6,11.8,27.42916667
59:39.6,5,26.27916667
59:39.6,12.6,25.29166667
59:39.6,0,27.95833333
59:39.6,0,28.22083333
59:39.6,0,28.1125
59:39.6,0.6,27.925
59:39.6,36.81,26.11666667
59:39.6,12.6,26.5875
59:39.6,0,27.8625
59:39.6,4.4,27.90416667
59:39.6,0,27.67083333
59:39.6,0,28.32916667
59:39.6,0,28.85
59:39.6,11.6,28.7625
59:39.6,30.4,26.67083333
59:39.6,45.81,25.35833333
59:39.6,1,27.675
59:39.6,66,25.3625
59:39.6,0.2,26.1625
59:39.6,1,27.6
59:39.6,1.43,25.9625
59:39.6,1.4,26
59:39.6,0,26.1
59:39.6,0.01,26.82083333
59:39.6,0.03,26.59166667
59:39.6,40.6,25.87916667
59:39.6,0.41,26.24166667
59:39.6,53.02,26.12083333
59:39.6,17,26.2375
59:39.6,6.2,26.62916667
59:39.6,0.4,26.60416667
59:39.6,0,27.28333333
59:39.6,0,27.0625
59:39.6,19.2,26.52916667
59:39.6,4.21,26.48333333
59:39.6,1.41,26.83333333
59:39.6,32.61,25.6125
59:39.6,10.01,25.15416667
59:39.6,38.2,26.3375
59:39.6,8.22,25.5875
59:39.6,33.22,25.07083333
59:39.6,0,26.20833333
59:39.6,2,26.775
59:39.6,0.2,26.95
59:39.6,44.22,26.8125
59:39.6,37.6,25.37083333
59:39.6,22.8,26.51666667
59:39.6,47.6,25.90833333
59:39.6,53.8,25.33333333
59:39.6,23.01,26.39166667
59:39.6,25.6,27.03913043
59:39.6,47.61,26.06666667
59:39.6,43.61,25.45
59:39.6,78.2,25.49583333
59:39.6,0.4,24.2875
59:39.6,0,26.48333333
59:39.6,0,26.5875
59:39.6,0,26.86666667
59:39.6,0,27.97916667
59:39.6,0,27.57916667
59:39.6,0,27.84583333
59:39.6,5.8,27.16666667
59:39.6,0,27.56666667
59:39.6,1.6,27.60833333
59:39.6,0,28.43333333
59:39.6,0,27.95416667
59:39.6,0,27.77083333
59:39.6,0,28.72083333
59:39.6,1.8,29.20833333
59:39.6,81.2,26.5
59:39.6,0,26.98333333
59:39.6,12.4,27.45
59:39.6,41.81,26.00416667
59:39.6,0,27.10416667
59:39.6,0,27.93333333
59:39.6,0.01,26.54583333
59:39.6,0,27.3625
59:39.6,0.8,27.57083333
59:39.6,10.8,26.6875
59:39.6,0.4,27.82083333
59:39.6,81.61,25.53333333
59:39.6,1.6,26.57083333
59:39.6,0,27.50833333
59:39.6,14.4,26.95416667
59:39.6,7.2,26.0375
59:39.6,8.8,26.61666667
59:39.6,2.81,26.42727273
59:39.6,29.41,25.64347826
59:39.6,34.6,25.66086957
59:39.6,46.61,25.48636364
59:39.6,21.8,25.56086957
59:39.6,33.6,25.65454545
59:39.6,31.2,25.08333333
59:39.6,1,25.75652174
59:39.6,1,26.45416667
59:39.6,22,26.55416667
59:39.6,0.42,25.22083333
59:39.6,0,27.20416667
59:39.6,14.6,25.2625
59:39.6,21.4,25.99166667
59:39.6,56.81,25.8125
59:39.6,6.4,26.6625
59:39.6,22.21,25.55
59:39.6,28.62,25.58333333
59:39.6,18.41,24.55416667
59:39.6,2.01,25.00416667
59:39.6,0,25.84583333
59:39.6,0,27.01666667
59:39.6,0,27.725
59:39.6,36.6,25.30416667
59:39.6,1,26.5
59:39.6,55.6,26.28333333
59:39.6,0.2,27.25
59:39.6,0.4,27.57916667
59:39.6,8,25.3
59:39.6,16.8,26.18333333
59:39.6,97.8,23.1375
59:39.6,0.2,25.04166667
59:39.6,0,27.325
59:39.6,0,27.67083333
59:39.6,0,27.78333333
59:39.6,75,25.70833333
59:39.6,20.4,25.22916667
59:39.6,0,26.96666667
59:39.6,12.6,26.1375
59:39.6,5.2,26
59:39.6,17.2,26.15833333
59:39.6,3.2,26.76666667
59:39.6,64.82,26.62916667
59:39.6,6.6,27.375
59:39.6,21.6,27.39583333
59:39.6,0.61,26.78333333
59:39.6,56.41,26.31666667
59:39.6,38.03,24.85833333
59:39.6,3.01,25.9875
59:39.6,14.4,25.725
59:39.6,0,26.45833333
59:39.6,9.22,26.03333333
59:39.6,0,28.2
59:39.6,2.8,27.725
59:39.6,0,27.64583333
59:39.6,0,27.34583333
59:39.6,4.22,26.4875
59:39.6,0,27.88333333
59:39.6,0,27.99166667
59:39.6,0,27.64583333
59:39.6,0,28.27916667
59:39.6,0.4,28.02916667
59:39.6,17.2,26.81666667
59:39.6,14.61,26.30416667
59:39.6,28.6,26.05416667
59:39.6,78.62,25.46666667
59:39.6,18.01,25.15833333
59:39.6,30.21,25.42916667
59:39.6,1.01,25.80833333
59:39.6,0,27.00416667
59:39.6,3.01,26.74166667
59:39.6,21.42,26.20416667
59:39.6,7.21,26.63333333
59:39.6,80.01,26.03333333
59:39.6,35.2,26.50416667
59:39.6,14.01,26.7125
59:39.6,13,26.275
59:39.6,1.81,26.60416667
59:39.6,3.82,26.22083333
59:39.6,1.21,26.62916667
59:39.6,23.63,25.86666667
59:39.6,28.21,26.125
59:39.6,2.2,26.99583333
59:39.6,10.4,26.67083333
59:39.6,20.4,26.4
59:39.6,11.82,26.69583333
59:39.6,2.8,26.75
59:39.6,16.83,26.1875
59:39.6,20.42,25.14583333
59:39.6,3.21,25.2875
59:39.6,0,27.1125
59:39.6,0,27.37083333
59:39.6,3.8,26.675
59:39.6,0.2,26.74166667
59:39.6,0,27.30416667
59:39.6,22.8,26.7625
59:39.6,5.6,27.6125
59:39.6,33.8,26.825
59:39.6,3.2,27.24583333
59:39.6,21.61,25.975
59:39.6,23.4,26.23333333
59:39.6,65.21,26.02916667
59:39.6,0,27.20416667
59:39.6,0.2,27.74583333
59:39.6,28.8,27.125
59:39.6,26,26.34166667
59:39.6,0.21,26.56666667
59:39.6,0,26.75416667
59:39.6,3,27.3375
59:39.6,2.8,26.1875
59:39.6,1.41,25.65416667
59:39.6,14.4,26.92916667
59:39.6,8.42,25.47916667
59:39.6,0.2,26.35
59:39.6,0.8,26.8875
59:39.6,0,27.44166667
59:39.6,2.43,26.19583333
59:39.6,1.42,26.7375
59:39.6,0.4,27.02916667
59:39.6,23.4,27.94583333
59:39.6,18.6,27.72916667
59:39.6,9.8,28.15833333
59:39.6,19,26.75
59:39.6,17.2,26.37083333
59:39.6,4.8,26.3875
59:39.6,32.21,26.675
59:39.6,25.03,26.15416667
59:39.6,0,27.35833333
59:39.6,0,26.99583333
59:39.6,0,25.79583333
59:39.6,0.8,27.39583333
59:39.6,29.4,26.25416667
59:39.6,12.6,27.1375
59:39.6,6.6,25.90833333
59:39.6,0,27.3
59:39.6,15.21,25.75
59:39.6,3.8,26.19583333
59:39.6,0.62,26.57916667
59:39.6,11.8,26.1625
59:39.6,3,26.37916667
59:39.6,46,26.99583333
59:39.6,0.2,25.88333333
59:39.6,3.4,26.65416667
59:39.6,28.81,25.7
59:39.6,0.21,26.25833333
59:39.6,17.02,26.45416667
59:39.6,5.2,26.325
59:39.6,0.41,27.2375
59:39.6,21.22,26.18333333
59:39.6,0.41,26.32083333
59:39.6,0.41,25.90833333
59:39.6,6.01,25.36666667
59:39.6,0.6,26.19166667
59:39.6,3.6,26.35416667
59:39.6,27.21,25.31666667
59:39.6,30.6,25.12916667
59:39.6,21.21,25.57083333
59:39.6,44.82,25.03333333
59:39.6,14.02,25.1625
59:39.6,0,26.4875
59:39.6,3.6,27.26666667
59:39.6,58.41,25.49583333
59:39.6,0.2,25.89583333
59:39.6,34.21,25.6625
59:39.6,71,24.91666667
59:39.6,7.45,24.8875
59:39.6,0,26.85833333
59:39.6,17.43,25.6625
59:39.6,2.81,26.4625
59:39.6,0,27.43333333
59:39.6,0.8,26.79166667
59:39.6,2.4,26.10416667
59:39.6,2.8,26.44583333
59:39.6,0.4,26.48333333
59:39.6,9.82,26.025
59:39.6,0.2,27.39166667
59:39.6,1.8,26.27916667
59:39.6,12.42,26.30416667
59:39.6,39.6,26.725
59:39.6,20.81,25.88333333
59:39.6,16.84,25.5625
59:39.6,0,26.96666667
59:39.6,12,27.3375
59:39.6,103.2,25.2375
59:39.6,1,26.02083333
59:39.6,53.6,26.23333333
59:39.6,0.21,26.30833333
59:39.6,29.42,25.46666667
59:39.6,47.61,24.13333333
59:39.6,31.8,24.56666667
59:39.6,0.6,26.17083333
59:39.6,17.01,26.3625
59:39.6,10.61,25.92083333
59:39.6,3.03,26.57916667
59:39.6,47.41,26.825
59:39.6,1.82,25.43333333
59:39.6,27.4,26.32083333
59:39.6,8.21,25.47916667
59:39.6,8.21,25.66666667
59:39.6,2.01,26.0375
59:39.6,43.62,26.9625
59:39.6,16.01,25.50833333
59:39.6,2,26.54166667
59:39.6,5.61,26.50416667
59:39.6,15.61,25.45
59:39.6,0.41,25.60833333
59:39.6,0,26.25833333
59:39.6,7.8,27.07083333
59:39.6,89.01,25.39583333
59:39.6,5.8,25.94583333
59:39.6,15.01,26.275
59:39.6,10.41,25.33333333
59:39.6,4.21,26.18333333
59:39.6,46,26.05416667
59:39.6,18.22,25.79166667
59:39.6,128.42,25.64166667
59:39.6,24.01,25.92916667
59:39.6,19,25.35833333
59:39.6,1.01,25.5875
59:39.6,1,26
59:39.6,19.6,26.375
59:39.6,33.2,25.85
59:39.6,8,27.1375
59:39.6,64.82,24.22083333
59:39.6,0,25.72083333
59:39.6,0,27.35833333
59:39.6,0,28.32083333
59:39.6,0.02,26.77916667
59:39.6,62.01,25.48333333
59:39.6,0,26.65416667
59:39.6,0,27.4
59:39.6,32.61,25.62083333
59:39.6,36.8,26.20833333
59:39.6,0.2,25.84166667
59:39.6,33.4,26.08333333
59:39.6,14.2,26.22083333
59:39.6,6.24,25.075
59:39.6,0,26.2875
59:39.6,0.2,26.925
59:39.6,3.21,25.99583333
59:39.6,3,26.57083333
59:39.6,0,27.37916667
59:39.6,0,28.40833333
59:39.6,0,28.07916667
59:39.6,0,28.14583333
59:39.6,3.6,27.35833333
59:39.6,82.62,25.54583333
59:39.6,4.42,26.05
59:39.6,0.02,27.24583333
59:39.6,2,27.35833333
59:39.6,0.81,26.73333333
59:39.6,7.63,26.39166667
59:39.6,15.21,26.03333333
59:39.6,0.4,26.70833333
59:39.6,8.41,24.95
59:39.6,0,27.17916667
59:39.6,0,26.6625
59:39.6,13.22,25.19166667
59:39.6,0,27.6375
59:39.6,0.2,28.5125
59:39.6,0,27.98333333
59:39.6,27.4,27.0875
59:39.6,46,26.50833333
59:39.6,2.22,26.80833333
59:39.6,17.22,26.425
59:39.6,28.22,27.05416667
59:39.6,94.01,24.7625
59:39.6,0.8,26.375
59:39.6,49.4,27.90416667
59:39.6,97.03,25.2125
59:39.6,0.4,26.27083333
59:39.6,0,27.575
59:39.6,0,28.09583333
59:39.6,35.81,26.79166667
59:39.6,14,26.8
59:39.6,19.6,27.64166667
59:39.6,17.6,27.45
59:39.6,27.4,26.01666667
59:39.6,0,26.525
59:39.6,0,27.34583333
59:39.6,0,27.99166667
59:39.6,0,28.5125
59:39.6,64.01,26.35
59:39.6,3.43,26.34583333
59:39.6,21.41,25.00833333
59:39.6,0,26.87916667
59:39.6,0,27.2875
59:39.6,0.2,27.68333333
59:39.6,0,27.33333333
59:39.6,0,27.675
59:39.6,6.8,26.09583333
59:39.6,0,26.7375
59:39.6,0.2,26.61666667
59:39.6,0,27.89166667
59:39.6,49.21,25.9
59:39.6,29.21,25.525
59:39.6,1.6,26.7125
59:39.6,19.64,26.07916667
59:39.6,6.21,26.67916667
59:39.6,4.2,26.37083333
59:39.6,12.4,26.8875
59:39.6,53.25,25.59166667
59:39.6,0.2,26.3375
59:39.6,2.63,26.22916667
59:39.6,0.2,25.9625
59:39.6,57.4,26.45416667
59:39.6,22.82,25.40416667
59:39.6,7.61,26.4
59:39.6,34.41,24.54583333
59:39.6,25.8,26.15
59:39.6,21.4,26.3375
59:39.6,0,26.94166667
59:39.6,50.01,25.55
59:39.6,5,26.67916667
59:39.6,10,26.46666667
59:39.6,41.41,26.225
59:39.6,0,26.85833333
59:39.6,11.2,27.3125
59:39.6,0,27.15416667
59:39.6,16,26.3375
59:39.6,0,28.20416667
59:39.6,0,28.19583333
59:39.6,8.42,26.20833333
59:39.6,0.2,25.86666667
59:39.6,12.2,25.35416667
59:39.6,0.8,27.50833333
59:39.6,3,26.9375
59:39.6,29.6,25.58333333
59:39.6,15,24.9625
59:39.6,16.8,24.82916667
59:39.6,3,26.5875
59:39.6,16.61,24.94166667
59:39.6,32.4,25.62083333
59:39.6,0,26.69583333
59:39.6,0,27.59583333
59:39.6,4.4,26.2
59:39.6,0,26.72916667
59:39.6,0,27.6625
59:39.6,0.2,27.35833333
59:39.6,0,28.325
59:39.6,9.8,26.54583333
59:39.6,16.6,26.6
59:39.6,53.2,26.80833333
59:39.6,67.01,26.125
59:39.6,1.03,25.82083333
59:39.6,1.21,24.97916667
59:39.6,0,26.10833333
59:39.6,2.2,26.3
59:39.6,2,26.725
59:39.6,7.6,25.74583333
59:39.6,5,25.69166667
59:39.6,40.2,25.86666667
59:39.6,7.81,25.80833333
59:39.6,18.6,26.05416667
59:39.6,62.8,25.90833333
59:39.6,21.41,24.8625
59:39.6,0,26.7125
59:39.6,0,27.30833333
59:39.6,0,26.34583333
59:39.6,0.4,26.84166667
59:39.6,0,29.07916667
59:39.6,0,27.74166667
59:39.6,4.8,26.20416667
59:39.6,0,26.89166667
59:39.6,0.2,27.33333333
59:39.6,0.2,26.7625
59:39.6,0,26.45416667
59:39.6,23.6,27.38333333
59:39.6,0.22,24.875
59:39.6,12.4,26.74583333
59:39.6,15,26.225
59:39.6,48.6,26.45416667
59:39.6,0.4,26.20833333
59:39.6,42,26.49583333
59:39.6,12.8,25.17083333
59:39.6,15.41,25.42916667
59:39.6,4.6,25.8875
59:39.6,68.41,26.30833333
59:39.6,70.21,25.77083333
59:39.6,103.4,25.9375
59:39.6,72.41,24.775
59:39.6,17.2,25.99583333
59:39.6,48.8,25.67083333
59:39.6,49.61,24.89583333
59:39.6,3.4,25.39583333
59:39.6,10.6,24.79583333
59:39.6,0,24.85
59:39.6,3.2,26.91666667
59:39.6,25.21,25.99583333
59:39.6,63.44,24.9125
59:39.6,32.6,26.42083333
59:39.6,16.21,26.025
59:39.6,3,26.13333333
59:39.6,20.81,25.84583333
59:39.6,5.23,24.95833333
59:39.6,0,26.15416667
59:39.6,0,26.97916667
59:39.6,2,27.8625
59:39.6,4,27.62916667
59:39.6,117,25.65416667
59:39.6,7.42,25.89166667
59:39.6,0,26.4375
59:39.6,7.21,25.75
59:39.6,17.6,26.43333333
59:39.6,0.02,26.45
59:39.6,1.8,26.02916667
59:39.6,19,24.12083333
59:39.6,0,26.0375
59:39.6,0,27.875
59:39.6,7.6,27.825
59:39.6,1,27.11666667
59:39.6,0.41,27.05416667
59:39.6,68.01,26.2125
59:39.6,12.62,26.12083333
59:39.6,5.01,26.68333333
59:39.6,29.83,26.04166667
59:39.6,19.03,26.15833333
59:39.6,7.8,25.72083333
59:39.6,119.81,25.50833333
59:39.6,30.01,24.6125
59:39.6,0,26.02916667
59:39.6,8.22,24.85
59:39.6,4.2,25.8625
59:39.6,4.8,26.12083333
59:39.6,3,27.36111111
59:39.6,0.2,28.78666667
59:39.6,2.2,27.02083333
59:39.6,52.2,25.90833333
59:39.6,35.01,24.9125
59:39.6,1.21,25.49583333
59:39.6,30.8,26.23333333
59:39.6,4,26.6
59:39.6,29.6,26.15833333
59:39.6,82.02,25.87916667
59:39.6,0,26.025
59:39.6,49.6,25.6375
59:39.6,1.8,26.82916667
59:39.6,16.41,26.42916667
59:39.6,21.01,25.80434783
59:39.6,4.8,27.0125
59:39.6,1.6,27.99583333
59:39.6,3,28.29583333
59:39.6,21,26.04583333
59:39.6,0,27.05416667
59:39.6,1.81,26.25833333
59:39.6,36.81,26.00416667
59:39.6,37.5,25.00416667
59:39.6,21,26.6
59:39.6,2.32,26.98235294
59:39.6,3.63,26.16956522
59:39.6,1,26.2375
59:39.6,6,26.50833333
59:39.6,67.1,25.92916667
59:39.6,10.61,25.64583333
59:39.6,41.21,25.80434783
59:39.6,23.2,25.875
59:39.6,22.32,25.49583333
59:39.6,1.2,26.99166667
59:39.6,1.02,26.88333333
59:39.6,8.62,25.9875
59:39.6,6.31,25.60833333
59:39.6,2.2,26.9125
59:39.6,0,27.89583333
59:39.6,0.6,27.5875
59:39.6,3,27.18333333
59:39.6,0.61,25.99166667
59:39.6,28,26.475
59:39.6,0,26.24166667
59:39.6,7.23,26.03333333
59:39.6,0.2,26.775
59:39.6,37.21,25.87916667
59:39.6,18,25.3875
59:39.6,31.01,24.50416667
59:39.6,15.21,25.65833333
59:39.6,3.01,25.79166667
59:39.6,9.4,26.42916667
59:39.6,2.2,26.27391304
59:39.6,2.23,25.85
59:39.6,33.21,26.15217391
59:39.6,18.61,25.66521739
59:39.6,23.41,25.55416667
59:39.6,52.81,25.49583333
59:39.6,3.61,25.56666667
59:39.6,15.61,24.92083333
59:39.6,5.8,25.3625
59:39.6,0,26.43333333
59:39.6,37.64,25.40833333
59:39.6,45.23,24.40416667
59:39.6,0.8,25.875
59:39.6,8,25.78333333
59:39.6,3,25.96666667
59:39.6,26.8,26.91666667
59:39.6,0.2,26.2125
59:39.6,64.4,25.29583333
59:39.6,50.02,23.99583333
59:39.6,16.6,25.09090909
59:39.6,23,25.2375
59:39.6,22.23,23.70833333
59:39.6,0,25.05833333
59:39.6,0,25.18333333
59:39.6,0,25.52916667
59:39.6,0.6,24.14583333
59:39.6,8.6,24.88695652
