date,rainfall (mm),temperature ©
45:58.0,15.81,28.4125
45:58.0,7.6,26.46666667
45:58.0,37.2,26.83333333
45:58.0,4.6,27.86666667
45:58.0,2.4,28.74166667
45:58.0,16.82,27.10416667
45:58.0,1.82,27.25
45:58.0,1.2,27.49166667
45:58.0,14.81,27.19583333
45:58.0,32.61,26.69166667
45:58.0,0,27.79583333
45:58.0,0,29.15833333
45:58.0,1.2,27.91666667
45:58.0,1.64,27.2625
45:58.0,2.01,27.175
45:58.0,34.21,27.625
45:58.0,136.8,26.59166667
45:58.0,0,28.40416667
45:58.0,21.4,27.03333333
45:58.0,0,29.4625
45:58.0,0,29.7375
45:58.0,0,30.25
45:58.0,4.8,29.1875
45:58.0,0,29.50416667
45:58.0,0,29.35833333
45:58.0,62.61,27.92916667
45:58.0,0,27.925
45:58.0,1.42,28.25833333
45:58.0,1.61,28.3375
45:58.0,4.81,28.7
45:58.0,8.41,28.425
45:58.0,55,28.34166667
45:58.0,45.04,27.42916667
45:58.0,22.61,26.98333333
45:58.0,0.61,27.26666667
45:58.0,14.63,27.07916667
45:58.0,25.01,25.95
45:58.0,7.81,27.3375
45:58.0,0,28.19166667
45:58.0,13.42,27.5125
45:58.0,0,28.85833333
45:58.0,0,28.69166667
45:58.0,0.21,27.6625
45:58.0,5.21,28.04583333
45:58.0,0.03,28.625
45:58.0,0.2,28.95833333
45:58.0,28.02,27.07083333
45:58.0,39.43,26.925
45:58.0,31.41,26.8875
45:58.0,0,27.54583333
45:58.0,33.82,26.9
45:58.0,37.61,27.825
45:58.0,41.21,27.8875
45:58.0,28.43,28.15416667
45:58.0,7.21,27.24583333
45:58.0,45.63,26.6
45:58.0,7.62,26.62916667
45:58.0,1.01,27.90416667
45:58.0,6.21,27.0875
45:58.0,0.2,27.95416667
45:58.0,0.61,28.84166667
45:58.0,0,28.9625
45:58.0,20.61,28.27916667
45:58.0,0.82,27.87083333
45:58.0,11.42,28.125
45:58.0,0,29.15833333
45:58.0,13.43,28.37916667
45:58.0,80.22,26.60833333
45:58.0,79.61,25.83333333
45:58.0,0,27.11666667
45:58.0,0,28.59583333
45:58.0,0,28.49583333
45:58.0,0,28.74166667
45:58.0,0,29.77916667
45:58.0,0.2,29.38333333
45:58.0,0,29.17083333
45:58.0,3.2,28.72916667
45:58.0,19.61,26.0125
45:58.0,0,28.5875
45:58.0,0,29.22083333
45:58.0,0,29.925
45:58.0,0,29.99166667
45:58.0,0,30.02916667
45:58.0,0,29.8
45:58.0,0.21,29.1125
45:58.0,29.6,29.6
45:58.0,27.61,28.275
45:58.0,0,28.82916667
45:58.0,12.61,27.4375
45:58.0,0,29.04583333
45:58.0,0,28.175
45:58.0,0,27.525
45:58.0,0,28.06666667
45:58.0,14.41,27.25833333
45:58.0,0,27.93333333
45:58.0,0.01,27.69583333
45:58.0,0.01,28.3375
45:58.0,1.22,27.8
45:58.0,3.43,26.97916667
45:58.0,0,27.8875
45:58.0,4.82,27.39583333
45:58.0,11.82,25.73333333
45:58.0,0,28.02916667
45:58.0,9.6,28.40833333
45:58.0,0,29.04583333
45:58.0,0,29.75833333
45:58.0,0,29.15
45:58.0,14.21,27.6
45:58.0,18.42,26.21666667
45:58.0,3.61,26.8625
45:58.0,10.8,25.95833333
45:58.0,0,28.15
45:58.0,9.61,27.49583333
45:58.0,0.2,28.29166667
45:58.0,0,28.47916667
45:58.0,0.41,27.075
45:58.0,0.61,26.96666667
45:58.0,9.8,26.4125
45:58.0,0,28.55
45:58.0,24.41,27.26666667
45:58.0,0,27.52083333
45:58.0,4.21,26.9625
45:58.0,19.82,26.60416667
45:58.0,20.02,27.1125
45:58.0,0,27.09583333
45:58.0,0,27.64166667
45:58.0,0,28.83333333
45:58.0,0,29.32916667
45:58.0,0,29.6375
45:58.0,0,28.85833333
45:58.0,0,29.5125
45:58.0,0,29.20833333
45:58.0,0,29.85416667
45:58.0,4.8,29.67083333
45:58.0,0.02,29.10833333
45:58.0,0,29.4375
45:58.0,0.01,29.55833333
45:58.0,9.41,28.34583333
45:58.0,0,28.425
45:58.0,0,28.96666667
45:58.0,0,28.7375
45:58.0,14.61,27.34583333
45:58.0,0.41,28.46666667
45:58.0,53.62,27.55416667
45:58.0,0,29.16666667
45:58.0,0,29.24166667
45:58.0,5.8,27.8375
45:58.0,7.41,28.09166667
45:58.0,0,28.72916667
45:58.0,0,29.4625
45:58.0,1.83,27.64166667
45:58.0,0,28.19583333
45:58.0,0,28.4625
45:58.0,2.01,27.575
45:58.0,0,28.71666667
45:58.0,0,29.34583333
45:58.0,0,28.11666667
45:58.0,6.62,27.09166667
45:58.0,21.03,26.0375
45:58.0,50.41,25.99583333
45:58.0,31.6,24.87916667
45:58.0,0,26.6
45:58.0,5.62,26.18333333
45:58.0,0,27.36666667
45:58.0,4.83,26.42083333
45:58.0,0,27.76956522
45:58.0,0,27.29583333
45:58.0,0,26.95
45:58.0,0,28.225
45:58.0,0,28.00833333
45:58.0,3.81,28.15
45:58.0,15.8,26.85833333
45:58.0,0,28.675
45:58.0,25.84,26.725
45:58.0,2.01,27.79583333
45:58.0,0,27.65
45:58.0,0.02,27.56666667
45:58.0,0,28.18333333
45:58.0,0,28.2125
45:58.0,0,27.3875
45:58.0,0,29.1625
45:58.0,0,28.78333333
45:58.0,27.4,27.67916667
45:58.0,0,28.525
45:58.0,0,29.3875
45:58.0,0.03,28.56666667
45:58.0,16.2,26.68333333
45:58.0,0,28.63333333
45:58.0,5.41,27.49583333
45:58.0,0,28.31666667
45:58.0,0,28.82083333
45:58.0,43.8,26.32083333
45:58.0,84.2,25.4625
45:58.0,4.4,27.69166667
45:58.0,0,29.35
45:58.0,36,27.4125
45:58.0,0,29.12083333
45:58.0,0,28.70833333
45:58.0,0,28.96666667
45:58.0,60,27.27083333
45:58.0,8.21,27.35
45:58.0,2.4,27.6
45:58.0,7.6,26.16666667
45:58.0,0,27.1625
45:58.0,0,28.24166667
45:58.0,0.02,28.0875
45:58.0,0,29.1
45:58.0,0.81,28.50416667
45:58.0,1.21,28.3625
45:58.0,0,28.01666667
45:58.0,0.01,28.35416667
45:58.0,0,29.7625
45:58.0,0,29.95
45:58.0,0,30.14166667
45:58.0,0,30.20833333
45:58.0,0,30.23333333
45:58.0,0,30.5875
45:58.0,0,29.87916667
45:58.0,0,30.375
45:58.0,0,29.95
45:58.0,3,27.22083333
45:58.0,4.4,28.0375
45:58.0,24.24,28.05
45:58.0,57.22,25.54166667
45:58.0,0,27.525
45:58.0,0,28.81666667
45:58.0,41.24,27.72916667
45:58.0,12.21,26.825
45:58.0,2.41,28.01666667
45:58.0,0,29.32916667
45:58.0,0,28.7125
45:58.0,1.01,28.73333333
45:58.0,0,29.78333333
45:58.0,9.41,28.1625
45:58.0,1,28.13333333
45:58.0,36.22,27.36666667
45:58.0,0.41,27.13333333
45:58.0,0.2,27.1625
45:58.0,1.42,27.19583333
45:58.0,2.01,26.87916667
45:58.0,0,28.60833333
45:58.0,3.62,27.975
45:58.0,0,28.90833333
45:58.0,60.21,27.96666667
45:58.0,21.02,26.65
45:58.0,16.6,27.12083333
45:58.0,2.22,27.3
45:58.0,0,27.89166667
45:58.0,0,28.3125
45:58.0,0,29.24166667
45:58.0,13.41,27.4625
45:58.0,41.81,26.0625
45:58.0,0.01,27.375
45:58.0,0.02,28.86666667
45:58.0,2.62,28.2
45:58.0,29.42,27.8625
45:58.0,71.42,27.70833333
45:58.0,0.61,28.09166667
45:58.0,5.81,27.10416667
45:58.0,0,27.2625
45:58.0,2.61,26.33333333
45:58.0,1.4,27.05
45:58.0,29.8,27.50416667
45:58.0,5.8,27.3875
45:58.0,0,28.82916667
45:58.0,0,29.51666667
45:58.0,1.61,27.1
45:58.0,0,26.7375
45:58.0,0,28.05416667
45:58.0,3.4,27.87916667
45:58.0,5.21,27.44166667
45:58.0,23.81,27.1375
45:58.0,0,28.13333333
45:58.0,38.2,27.425
45:58.0,0.21,26.57083333
45:58.0,19.22,26.9125
45:58.0,0,27.77083333
45:58.0,74.21,27.07916667
45:58.0,8.2,27.7125
45:58.0,1.2,27.25416667
45:58.0,6.23,26.69166667
45:58.0,40.21,25.1
45:58.0,252.61,24.34166667
45:58.0,38.26,25.70833333
45:58.0,0,28.05833333
45:58.0,0,29.1875
45:58.0,81.42,27.29583333
45:58.0,0,27.81666667
45:58.0,0,28.69583333
45:58.0,0,28.8375
45:58.0,0,29.0125
45:58.0,6.01,27.73333333
45:58.0,0,28.29166667
45:58.0,0.2,28.97083333
45:58.0,29.6,28.00833333
45:58.0,10.8,26.9875
45:58.0,11.81,25.87916667
45:58.0,21.02,25.775
45:58.0,17.63,25.5875
45:58.0,62.83,26.73333333
45:58.0,2.2,27.38333333
45:58.0,0,28.27916667
45:58.0,0.21,27.8125
45:58.0,0.21,27.8375
45:58.0,0,28.2375
45:58.0,0.8,28.5
45:58.0,0,27.80833333
45:58.0,0,28.35416667
45:58.0,1.4,28.125
45:58.0,0,28.28333333
45:58.0,0,28.63333333
45:58.0,0,28.62916667
45:58.0,0,28.5375
45:58.0,44.4,27.20833333
45:58.0,4.41,27.57083333
45:58.0,0,27.97083333
45:58.0,0,28.50833333
45:58.0,6.22,27.1125
45:58.0,17.4,27.6125
45:58.0,0,27.06666667
45:58.0,10.83,26.76666667
45:58.0,0,27.8875
45:58.0,15.81,27.325
45:58.0,8.61,27.15416667
45:58.0,0,28.4
45:58.0,0,28.92916667
45:58.0,4.61,27.72083333
45:58.0,1.21,27.675
45:58.0,19,27.19583333
45:58.0,2.4,27.80416667
45:58.0,20.01,27.72916667
45:58.0,27.61,27.00416667
45:58.0,0,27.23333333
45:58.0,0.21,28
45:58.0,0.03,27.12083333
45:58.0,5.21,27.275
45:58.0,7.62,25.675
45:58.0,0.83,26.15
45:58.0,0,27.4125
45:58.0,0.01,27.67083333
45:58.0,3.8,28.03333333
45:58.0,0.42,28.92083333
45:58.0,0.4,29.2125
45:58.0,3.21,28.40833333
45:58.0,0,29.97916667
45:58.0,0,29.9125
45:58.0,0.02,28.95
45:58.0,2.4,27.55416667
45:58.0,20.21,26.675
45:58.0,32.6,27.19166667
45:58.0,6.2,25.61666667
45:58.0,4.81,26.325
45:58.0,0.6,25.75833333
45:58.0,2.82,26.275
45:58.0,0.82,27.64583333
45:58.0,56.8,26.775
45:58.0,42.61,27.425
45:58.0,1.83,27.4
45:58.0,19.06,26.92083333
45:58.0,49.81,25.69166667
45:58.0,15.8,25.8625
45:58.0,23.62,26.19166667
45:58.0,2.42,26.82083333
45:58.0,0,28.025
45:58.0,13.21,28.41666667
45:58.0,0.2,28.775
45:58.0,6.61,28.26666667
45:58.0,17.21,28.59583333
45:58.0,5.61,28.5
45:58.0,1,28.29166667
45:58.0,49.01,27.53333333
45:58.0,20.21,27.425
45:58.0,14.8,28.11666667
45:58.0,0,30.55416667
45:58.0,0,30.42916667
45:58.0,0,29.85833333
45:58.0,19.8,28.89583333
45:58.0,0,29.74583333
45:58.0,1.2,29.14166667
45:58.0,3.8,28.50833333
45:58.0,4.62,28.58333333
45:58.0,0,29.31666667
45:58.0,0,30.12083333
45:58.0,4.4,28.35
45:58.0,0.4,28.58333333
45:58.0,12.61,28.24583333
45:58.0,0,29.28333333
45:58.0,0,29.08333333
45:58.0,0,27.9125
45:58.0,11.21,27.6625
45:58.0,1.03,27.2625
45:58.0,0,28.225
45:58.0,0.02,27.325
45:58.0,0,28.80416667
45:58.0,0.41,28.28333333
45:58.0,0,28.97916667
45:58.0,35.62,26.55
45:58.0,0,28.69583333
45:58.0,0,28.24166667
45:58.0,3.8,28.425
45:58.0,0,28.8625
45:58.0,8.4,29.50833333
45:58.0,0,27.6625
45:58.0,0,28.03333333
45:58.0,0.8,27.74583333
45:58.0,0,28.575
45:58.0,1.81,28.11666667
45:58.0,3,28.53333333
45:58.0,0.21,28.69583333
45:58.0,1.41,28.84583333
45:58.0,43,27.32083333
45:58.0,14.2,28.6
45:58.0,1.81,28.99583333
45:58.0,43,28.69166667
45:58.0,0,28.85
45:58.0,0,29.00416667
45:58.0,1.6,27.27083333
45:58.0,30.41,26.8625
45:58.0,21.41,27.0125
45:58.0,0,28.40833333
45:58.0,0,29.64583333
45:58.0,0,29.91666667
45:58.0,4.61,28.90416667
45:58.0,2.43,28.92916667
45:58.0,0,30.01666667
45:58.0,0,31.2375
45:58.0,0.43,29.39583333
45:58.0,0,30.19583333
45:58.0,0,30.62916667
45:58.0,0.02,29.46666667
45:58.0,0.41,29.14166667
45:58.0,22.03,26.2375
45:58.0,0,28.65416667
45:58.0,0,29.0625
45:58.0,0,29.00416667
45:58.0,0,30.49583333
45:58.0,0,30.37083333
45:58.0,0,30.4
45:58.0,0.02,29.46666667
45:58.0,1.01,29.075
45:58.0,97.62,25.08333333
45:58.0,0,27.6625
45:58.0,0.6,28.8625
45:58.0,0.21,28.62916667
45:58.0,0,29.525
45:58.0,0,29.95833333
45:58.0,0,30.175
45:58.0,0,29.9625
45:58.0,0,29.63333333
45:58.0,7.2,29.2875
45:58.0,2.41,28.90833333
45:58.0,0.42,28.3125
45:58.0,0,28.7125
45:58.0,10.01,27.76666667
45:58.0,3.4,27.8
45:58.0,67.41,26.93333333
45:58.0,0,28.2
45:58.0,23.81,26.05
45:58.0,0,27.42916667
45:58.0,1.62,28.05833333
45:58.0,0,28.325
45:58.0,0.02,27.65416667
45:58.0,1.61,28.12083333
45:58.0,11.81,26.60416667
45:58.0,7.8,27.1375
45:58.0,1.01,27.93333333
45:58.0,11.42,26.525
45:58.0,0,27.9875
45:58.0,60.21,27.16666667
45:58.0,23.81,27.35416667
45:58.0,21.6,26.5625
45:58.0,0,28.1
45:58.0,0,28.47916667
45:58.0,0,29.30416667
45:58.0,8.82,28.3375
45:58.0,0,28.8
45:58.0,8.02,28.32916667
45:58.0,0,29.27916667
45:58.0,0,29.30416667
45:58.0,0,29.775
45:58.0,0,29.90416667
45:58.0,0,29.825
45:58.0,0.03,28.0875
45:58.0,0,29.28333333
45:58.0,0,29.65
45:58.0,0,30.6125
45:58.0,0,29.9
45:58.0,0.82,28.4375
45:58.0,4.81,27.025
45:58.0,0,28.45833333
45:58.0,0,29.2375
45:58.0,0,29.31666667
45:58.0,0,29.3625
45:58.0,0,30.50416667
45:58.0,0.02,30.29166667
45:58.0,0.02,29.18333333
45:58.0,0,29.0875
45:58.0,5.21,28.6
45:58.0,16.03,27.9125
45:58.0,9.62,27.35416667
45:58.0,32.6,26.74166667
45:58.0,2.2,27.075
45:58.0,0,29.05833333
45:58.0,0.03,27.74166667
45:58.0,6.41,27.85833333
45:58.0,26.82,26.99166667
45:58.0,0,28.99583333
45:58.0,0,28.7125
45:58.0,0,28.62916667
45:58.0,2.6,27.51666667
45:58.0,10.64,27.09166667
45:58.0,19.62,27.07083333
45:58.0,1.61,27.16666667
45:58.0,0.21,28.17083333
45:58.0,0,29.11666667
45:58.0,0.01,28.92083333
45:58.0,0,29.4375
45:58.0,0,29.01666667
45:58.0,0,29.88333333
45:58.0,5.4,28.04166667
45:58.0,0,29.15
45:58.0,2.04,27.88333333
45:58.0,0,28.4625
45:58.0,0,28.82916667
45:58.0,24.42,27.14166667
45:58.0,0,28.10416667
45:58.0,0,28.6375
45:58.0,32.21,26.56666667
45:58.0,0,26.3
45:58.0,6.41,27.41666667
45:58.0,7.61,26.35416667
45:58.0,0,28.3
45:58.0,6.4,27.425
45:58.0,0.4,27
45:58.0,45.41,26.72083333
45:58.0,46.2,26.49166667
45:58.0,17.43,25.89583333
45:58.0,1.82,27.82083333
45:58.0,2.41,27.47083333
45:58.0,0.01,27.575
45:58.0,0,27.63333333
45:58.0,3.4,27.1125
45:58.0,0,28.9625
45:58.0,0,29.44166667
45:58.0,3.61,27.89583333
45:58.0,1.22,27.4
45:58.0,5.21,28.55416667
45:58.0,42.02,26.58333333
45:58.0,0.4,27.725
45:58.0,2.42,26.53333333
45:58.0,0,28.00833333
45:58.0,0,27.65416667
45:58.0,0.81,27.925
45:58.0,5.61,27.95
45:58.0,1.41,27.60416667
45:58.0,0.02,26.46666667
45:58.0,6.21,25.97916667
45:58.0,0,28.4625
45:58.0,0,28.35416667
45:58.0,0,28.51666667
45:58.0,6.81,27.24583333
45:58.0,0,28.51666667
45:58.0,1.21,27.7375
45:58.0,14.2,26.9875
45:58.0,0,29.04583333
45:58.0,2.61,27.9375
45:58.0,48.8,26.01666667
45:58.0,0,28.36666667
45:58.0,4.2,27.0875
45:58.0,8,27.37083333
45:58.0,3.42,27.00833333
45:58.0,5.6,27.47083333
45:58.0,4.6,26.79583333
45:58.0,0.2,27.95416667
45:58.0,0.02,28.3125
45:58.0,13,26.17916667
45:58.0,0.43,27.17916667
45:58.0,4.6,26.675
45:58.0,0,27.12916667
45:58.0,0,28.09166667
45:58.0,21.83,26.72083333
45:58.0,0.22,27.69583333
45:58.0,0,27.7
45:58.0,2.6,27.60833333
45:58.0,0,28.15
45:58.0,0,28.6
45:58.0,0.02,28.05833333
45:58.0,6,28.8
45:58.0,0,29.27083333
45:58.0,10.41,28.80833333
45:58.0,3.63,27.47083333
45:58.0,5.6,27.2625
45:58.0,36.24,26.6125
45:58.0,3.84,26.125
45:58.0,19.81,25.83333333
45:58.0,0.4,26.93333333
45:58.0,4.81,27.3
45:58.0,4.2,27.63333333
45:58.0,0.81,28.25416667
45:58.0,34.62,27.25833333
45:58.0,3.41,28.3625
45:58.0,37.63,26.6375
45:58.0,0,27.57916667
45:58.0,21.03,26.55416667
45:58.0,0,27.34583333
45:58.0,1.02,27.22083333
45:58.0,1.01,27.84166667
45:58.0,45.42,27.04166667
45:58.0,15.02,26.60833333
45:58.0,23.22,25.87083333
45:58.0,16.22,25.93333333
45:58.0,3.41,25.93333333
45:58.0,2.83,26.2125
45:58.0,1.22,26.9625
45:58.0,1.2,27.80833333
45:58.0,29,28.89583333
45:58.0,40.21,27.2625
45:58.0,0.43,28.6
45:58.0,29.22,26.57916667
45:58.0,1.01,27.53333333
45:58.0,5,28.06666667
45:58.0,0.21,27.89583333
45:58.0,10.8,27.10833333
45:58.0,12.8,28.55833333
45:58.0,0.01,27.9375
45:58.0,0,28.60833333
45:58.0,2.8,27.04583333
45:58.0,0,27.28333333
45:58.0,61.01,25.79583333
45:58.0,15.02,26.375
45:58.0,0.22,26.875
45:58.0,31.22,26.7125
45:58.0,2.01,26.625
45:58.0,1,27.60416667
45:58.0,0,28.825
45:58.0,15.72,28.24583333
45:58.0,10.02,28.1875
45:58.0,10,26.22083333
45:58.0,10.62,24.90833333
45:58.0,44.62,25.53333333
45:58.0,13.02,25.3125
45:58.0,73.02,25.45416667
45:58.0,6,26.52083333
45:58.0,0.6,26.90416667
45:58.0,0.41,26.83333333
45:58.0,12.2,27.66666667
45:58.0,13.02,26.52916667
45:58.0,45.62,25.9375
45:58.0,0,27.1
45:58.0,13.62,27.3375
45:58.0,9.8,26.58333333
45:58.0,17.01,25.3875
45:58.0,0.24,26.18333333
45:58.0,0,27.45833333
45:58.0,1.41,27.55416667
45:58.0,0,27.29583333
45:58.0,0.2,26.75
45:58.0,1.41,25.95833333
45:58.0,0,27.10416667
45:58.0,0,27.95833333
45:58.0,0,27.89583333
