date,rainfall (mm),temperature (C)
01:17.6,4.22,26.15
01:17.6,0,24.59166667
01:17.6,0,25.34166667
01:17.6,2.21,24.95833333
01:17.6,12.02,23.69166667
01:17.6,0,23.73333333
01:17.6,9.63,24.50416667
01:17.6,13.42,23.80416667
01:17.6,0,24.5875
01:17.6,10.81,24.5125
01:17.6,0.8,24.14583333
01:17.6,14.21,23.7875
01:17.6,0.02,24.20416667
01:17.6,0,24.56666667
01:17.6,0,24.83333333
01:17.6,0,25.00416667
01:17.6,0,26.22916667
01:17.6,0,24.70416667
01:17.6,0,25.13333333
01:17.6,14.02,24.15416667
01:17.6,0.61,24.28333333
01:17.6,12.61,24.425
01:17.6,18.61,24.22916667
01:17.6,49.01,23.83333333
01:17.6,9.63,24.45416667
01:17.6,16.65,24.24583333
01:17.6,0.01,25.53333333
01:17.6,14.84,25.60416667
01:17.6,0.41,25.15
01:17.6,0.41,24.375
01:17.6,11.02,25.37083333
01:17.6,8.82,24.23333333
01:17.6,5.04,24.1375
01:17.6,11.05,24.83333333
01:17.6,0.21,25.2875
01:17.6,3.62,24.65
01:17.6,0.21,25.20833333
01:17.6,6.62,25.19583333
01:17.6,4.21,25.02916667
01:17.6,23.01,24.95833333
01:17.6,63.05,25.00416667
01:17.6,33.85,23.91666667
01:17.6,14.42,24.85
01:17.6,2.02,25
01:17.6,0.6,25.19583333
01:17.6,21.83,24.4375
01:17.6,2.82,25.225
01:17.6,3.84,24.26666667
01:17.6,0.45,24.125
01:17.6,7.8,24.6125
01:17.6,2,24.89583333
01:17.6,0.42,24.76666667
01:17.6,1.03,24.84583333
01:17.6,8.82,25.85416667
01:17.6,0,25.77916667
01:17.6,2.6,25.1875
01:17.6,1.4,24.575
01:17.6,3.22,25.32083333
01:17.6,0.22,25.18333333
01:17.6,0.63,24.825
01:17.6,1.62,25.82916667
01:17.6,20.45,25.70416667
01:17.6,27.41,24.80833333
01:17.6,4.41,23.82083333
01:17.6,15.01,23.53333333
01:17.6,3.81,23.40833333
01:17.6,0,24.02083333
01:17.6,1.21,25.175
01:17.6,33.23,23.50833333
01:17.6,55.41,23.41666667
01:17.6,0.22,24.21666667
01:17.6,16.41,24.4125
01:17.6,0,24.30833333
01:17.6,13.2,24.77916667
01:17.6,0.01,25.65
01:17.6,35.61,25.00416667
01:17.6,21.4,23.44166667
01:17.6,7.21,23.31666667
01:17.6,0,23.67083333
01:17.6,0,23.775
01:17.6,0,24.65416667
01:17.6,0.2,25.19583333
01:17.6,14.41,25.27083333
01:17.6,13.62,25.09166667
01:17.6,14.02,23.67083333
01:17.6,7.02,23.20416667
01:17.6,0,24.5875
01:17.6,36.02,25.94166667
01:17.6,1.23,24.6
01:17.6,45.83,23.25416667
01:17.6,0,23.6
01:17.6,0,24.2625
01:17.6,1.63,23.81666667
01:17.6,0.64,24.29583333
01:17.6,0,24.24166667
01:17.6,34.82,23.24166667
01:17.6,0.82,23.5875
01:17.6,5.82,24.45
01:17.6,0.42,25.525
01:17.6,6.22,25.37083333
01:17.6,11.02,25.28333333
01:17.6,25.03,24.975
01:17.6,0.62,24.475
01:17.6,0,24.65833333
01:17.6,0,24.50416667
01:17.6,0,25.64583333
01:17.6,0,24.8875
01:17.6,0,24.51666667
01:17.6,0,24.64583333
01:17.6,0,25.57916667
01:17.6,0,26.15416667
01:17.6,0,26.05833333
01:17.6,0,25.49583333
01:17.6,0.4,26.69583333
01:17.6,0,25.59166667
01:17.6,0,26.12083333
01:17.6,0.02,25.325
01:17.6,0.61,25.4125
01:17.6,0,25.575
01:17.6,8.22,24.175
01:17.6,0,25.83333333
01:17.6,0,26.87916667
01:17.6,0,25.4375
01:17.6,0,25.3
01:17.6,21.02,24.125
01:17.6,31.22,23.7875
01:17.6,45.41,24.725
01:17.6,4.63,24.4125
01:17.6,33.04,23.70416667
01:17.6,6.4,24.3875
01:17.6,21.43,25.02916667
01:17.6,28.61,23.9125
01:17.6,0.42,24.39166667
01:17.6,16.41,23.625
01:17.6,6.61,24.08333333
01:17.6,10.41,23.74583333
01:17.6,0,25.0125
01:17.6,0.22,25.17083333
01:17.6,0.41,25.05
01:17.6,7.23,24.26666667
01:17.6,0.41,23.78333333
01:17.6,8.81,22.95
01:17.6,21.6,22.75416667
01:17.6,7.61,23.51666667
01:17.6,7.8,23.0375
01:17.6,21.41,23
01:17.6,46,23.72916667
01:17.6,0.41,23.32083333
01:17.6,10.01,25.325
01:17.6,12.44,24.47916667
01:17.6,11.62,24.24166667
01:17.6,3.63,24.5875
01:17.6,7.02,24.51666667
01:17.6,34.21,23.81666667
01:17.6,12.63,23.63333333
01:17.6,18.23,23.3375
01:17.6,4.62,24.10416667
01:17.6,2.03,24.10416667
01:17.6,0,24.3375
01:17.6,0.63,24.01666667
01:17.6,9.23,24.725
01:17.6,10.41,24.05416667
01:17.6,14.4,23.2375
01:17.6,18.81,24.3625
01:17.6,13.23,24.7375
01:17.6,0,23.54166667
01:17.6,0,22.95
01:17.6,0,24.0875
01:17.6,15.83,24.0625
01:17.6,17.22,23.5625
01:17.6,18.22,22.0125
01:17.6,2.4,24.08333333
01:17.6,29.23,23.6625
01:17.6,0,24.4
01:17.6,2.82,24.67083333
01:17.6,0,25.25833333
01:17.6,0.81,25.55
01:17.6,1.03,24.90416667
01:17.6,27.81,24.74583333
01:17.6,0.63,24.7625
01:17.6,0.81,24.82083333
01:17.6,6.41,24.59166667
01:17.6,1.21,23.58333333
01:17.6,1.03,23.39583333
01:17.6,0.41,25.29166667
01:17.6,0,25.625
01:17.6,0,26.12916667
01:17.6,0,25.30833333
01:17.6,0,25.4125
01:17.6,0,26.1125
01:17.6,0,27.64583333
01:17.6,2.61,26.98333333
01:17.6,0,25.54166667
01:17.6,0,24.69583333
01:17.6,0,25.87083333
01:17.6,2.22,24.7875
01:17.6,0,25.04166667
01:17.6,0.21,26.17083333
01:17.6,2.01,24.7
01:17.6,7.01,24.49583333
01:17.6,0.21,23.8125
01:17.6,0,24.04166667
01:17.6,0,23.73333333
01:17.6,0.02,25.55416667
01:17.6,95.81,24.43333333
01:17.6,26.65,24.54583333
01:17.6,1.24,24.15
01:17.6,0.43,24.04166667
01:17.6,1.41,25.39166667
01:17.6,3.41,25.125
01:17.6,0,24.27916667
01:17.6,13.42,23.64583333
01:17.6,6.26,23.96666667
01:17.6,0,24.64166667
01:17.6,11.42,24.80833333
01:17.6,1.6,24.6875
01:17.6,3,25.2375
01:17.6,4.6,25.34166667
01:17.6,0.41,25.87083333
01:17.6,37.63,24.30416667
01:17.6,0.6,25.275
01:17.6,0,25.4
01:17.6,40.83,23.85
01:17.6,0.02,23.6625
01:17.6,26.02,23.20416667
01:17.6,13.81,24.3875
01:17.6,0,23.825
01:17.6,0,23.48333333
01:17.6,0,24.65416667
01:17.6,0,24.2125
01:17.6,9.42,24.3875
01:17.6,33.82,24.62916667
01:17.6,5.01,24.69166667
01:17.6,9.61,24.17083333
01:17.6,3.22,24.04166667
01:17.6,3.01,24.225
01:17.6,0.43,23.82916667
01:17.6,0.23,23.75416667
01:17.6,1.21,24.15
01:17.6,0,24.32083333
01:17.6,0,23.96666667
01:17.6,0,24.5125
01:17.6,0,24.44166667
01:17.6,0,24.09166667
01:17.6,0,24.85
01:17.6,23.02,22.47083333
01:17.6,6.44,23.7
01:17.6,10.63,22.74166667
01:17.6,0,23.825
01:17.6,14.25,22.175
01:17.6,3.22,23.61666667
01:17.6,21.84,22.2
01:17.6,0.61,23.73333333
01:17.6,71.4,24.44166667
01:17.6,31.02,24.05833333
01:17.6,2.02,24.5375
01:17.6,0,24.87916667
01:17.6,0,24.66666667
01:17.6,0,25.73333333
01:17.6,0.42,24.18333333
01:17.6,3.03,24.01666667
01:17.6,0,23.7625
01:17.6,2.01,24.2625
01:17.6,0,24.25416667
01:17.6,2.22,23.86666667
01:17.6,0.01,24.49166667
01:17.6,0,24.0875
01:17.6,26.23,22.8875
01:17.6,22.04,22.9375
01:17.6,34.61,22.95
01:17.6,15.23,22.375
01:17.6,14.82,22.09583333
01:17.6,57.03,21.8
01:17.6,62.64,21.66666667
01:17.6,15.43,22.20416667
01:17.6,0.6,23.27083333
01:17.6,4.8,23.79166667
01:17.6,0,24.00416667
01:17.6,3.22,23.7625
01:17.6,0,23.79583333
01:17.6,0,24.61666667
01:17.6,0,24.34583333
01:17.6,2.41,24.59166667
01:17.6,3,23.72916667
01:17.6,0.02,23.43333333
01:17.6,0,23.7125
01:17.6,2.83,22.3125
01:17.6,5.82,22.91666667
01:17.6,2.08,23.04166667
01:17.6,6.43,22.8875
01:17.6,2.21,23.30416667
01:17.6,10.06,22.27916667
01:17.6,28.63,22.63333333
01:17.6,0.01,23.9625
01:17.6,0.2,24.825
01:17.6,0.2,25.25833333
01:17.6,0,24.5
01:17.6,0,23.95
01:17.6,2.22,24.27083333
01:17.6,5.81,24.72083333
01:17.6,2.4,24.875
01:17.6,2.03,25.325
01:17.6,0.42,25.33333333
01:17.6,0,23.76666667
01:17.6,0,23.67083333
01:17.6,0,24.09583333
01:17.6,1.23,22.58333333
01:17.6,30.42,22.6625
01:17.6,31.07,22.775
01:17.6,12.61,23.1375
01:17.6,13,23.28333333
01:17.6,6.22,23.26666667
01:17.6,29.02,23.79166667
01:17.6,33.02,23.65416667
01:17.6,12.22,23.85416667
01:17.6,0.61,24.65416667
01:17.6,13.6,24.30833333
01:17.6,0.02,25.04583333
01:17.6,0,24.825
01:17.6,0,24.77083333
01:17.6,0,24.125
01:17.6,7.2,24.45416667
01:17.6,19.21,23.675
01:17.6,10.02,22.77083333
01:17.6,0.8,23.98333333
01:17.6,8,23.6625
01:17.6,0,24.27083333
01:17.6,4.2,23.50416667
01:17.6,0.42,23.5
01:17.6,0,23.59166667
01:17.6,6.21,23.49583333
01:17.6,6.03,23.24166667
01:17.6,11.21,22.65833333
01:17.6,0,24.92916667
01:17.6,6.82,24.04166667
01:17.6,1.42,24.775
01:17.6,3.41,23.63333333
01:17.6,2.4,23.32916667
01:17.6,0.8,24.07083333
01:17.6,0.42,22.8125
01:17.6,0.22,24.20833333
01:17.6,11.61,24.94583333
01:17.6,20.65,24.70833333
01:17.6,0.41,25.5625
01:17.6,1.41,25.64583333
01:17.6,0,25.87083333
01:17.6,2.2,26.19166667
01:17.6,32.41,25.69166667
01:17.6,0.43,24.58333333
01:17.6,4.22,25.1
01:17.6,19.41,24.39583333
01:17.6,57.86,24.1875
01:17.6,0.21,24.42916667
01:17.6,0,25.50833333
01:17.6,3,25.675
01:17.6,0,26.04583333
01:17.6,0,26.23333333
01:17.6,8.23,24.83333333
01:17.6,4.23,24.075
01:17.6,24.03,23.7125
01:17.6,7.42,25.1375
01:17.6,28.61,23.975
01:17.6,0,24.8
01:17.6,0,23.97916667
01:17.6,0,24.42916667
01:17.6,6.2,24.125
01:17.6,4.2,24.65416667
01:17.6,14.41,23.57083333
01:17.6,4.4,24.175
01:17.6,9.82,25.17916667
01:17.6,0,25.24166667
01:17.6,0,25.69166667
01:17.6,0,25.14166667
01:17.6,0,26.19583333
01:17.6,0,24.6625
01:17.6,0,24.6125
01:17.6,0,24.59166667
01:17.6,0.4,24.22916667
01:17.6,0,25.35833333
01:17.6,0,26.31666667
01:17.6,11.02,25.33333333
01:17.6,4.22,24.6625
01:17.6,2.8,25.57083333
01:17.6,47.87,25.3375
01:17.6,9.62,24.85
01:17.6,0.4,25.95416667
01:17.6,2.24,25.74166667
01:17.6,0,24.97083333
01:17.6,15.01,24.02083333
01:17.6,5.63,23.89583333
01:17.6,59.42,24.92083333
01:17.6,4.03,24.08333333
01:17.6,0.21,24.87083333
01:17.6,0,26.025
01:17.6,0,25.99583333
01:17.6,0,25.65833333
01:17.6,5.42,24.62083333
01:17.6,15.01,25.59166667
01:17.6,13.03,25.825
01:17.6,7.4,25.64583333
01:17.6,8.82,24.42083333
01:17.6,11.22,24.40833333
01:17.6,0.21,25.84583333
01:17.6,32.85,24.075
01:17.6,4.64,23.89583333
01:17.6,9.41,25.15
01:17.6,33.21,24.7625
01:17.6,23.22,25.10416667
01:17.6,29.42,24.14166667
01:17.6,0.62,24.5875
01:17.6,33.2,25.37916667
01:17.6,7.22,25.73333333
01:17.6,16.84,24.59166667
01:17.6,21.67,24.27916667
01:17.6,1.01,24.32916667
01:17.6,0,25.6375
01:17.6,31.83,24.97916667
01:17.6,14.03,24.57916667
01:17.6,0,24.40416667
01:17.6,0,25.8875
01:17.6,0,24.15833333
01:17.6,0,25.0125
01:17.6,0,25.23333333
01:17.6,57.24,25.8625
01:17.6,4.41,25.52083333
01:17.6,4.82,24.275
01:17.6,0,24.71666667
01:17.6,0.61,25.07916667
01:17.6,16.62,25.44583333
01:17.6,1.04,24.71666667
01:17.6,1.62,25.84166667
01:17.6,33.6,25.9625
01:17.6,62.01,23.4375
01:17.6,0,24.83333333
01:17.6,0.2,25.88333333
01:17.6,21.43,24.5
01:17.6,4,23.82916667
01:17.6,0,24.8625
01:17.6,0,25.17083333
01:17.6,1.21,24.8375
01:17.6,0,25.05833333
01:17.6,4.6,25.78333333
01:17.6,12.41,25.07916667
01:17.6,23.42,23.64166667
01:17.6,0,24.55833333
01:17.6,0,24.97083333
01:17.6,0.22,25.43333333
01:17.6,5.4,25.15416667
01:17.6,0,25.39166667
01:17.6,0,24.35
01:17.6,0,24.34166667
01:17.6,0.41,25.21666667
01:17.6,0.01,24.64166667
01:17.6,0.41,25.60416667
01:17.6,7.41,24.39583333
01:17.6,4.81,24.44166667
01:17.6,4.4,24.50833333
01:17.6,1.21,24.05
01:17.6,20.62,24.33333333
01:17.6,0.84,25.25
01:17.6,0,25.04583333
01:17.6,0.64,25.05
01:17.6,0,25.2125
01:17.6,0,25.69166667
01:17.6,1.6,25.25
01:17.6,3.83,23.95416667
01:17.6,0,24.90416667
01:17.6,1.21,23.89583333
01:17.6,9.8,24.30416667
01:17.6,3.22,24.04166667
01:17.6,0,23.925
01:17.6,0.2,24.47083333
01:17.6,1.41,24.09166667
01:17.6,0.03,24.77916667
01:17.6,0,24.97916667
01:17.6,41.8,25.4875
01:17.6,5.82,24.85833333
01:17.6,8.22,24.57916667
01:17.6,76.81,24.0375
01:17.6,18.4,24.72916667
01:17.6,33.82,24.45833333
01:17.6,1.21,24.34583333
01:17.6,32.41,23.7625
01:17.6,9.62,23.7875
01:17.6,0,24.20416667
01:17.6,5.83,24.80416667
01:17.6,12.84,25.1375
01:17.6,0,24.6375
01:17.6,7.03,24.075
01:17.6,0,24.4125
01:17.6,0,25.18333333
01:17.6,0,25.35416667
01:17.6,0,25.5
01:17.6,3.02,24.29166667
01:17.6,0.62,24.25833333
01:17.6,0,25.12083333
01:17.6,0,25.775
01:17.6,0,25.27916667
01:17.6,3.21,25.05
01:17.6,2.23,25.04583333
01:17.6,11.83,23.84166667
01:17.6,2.83,23.25416667
01:17.6,0,23.8625
01:17.6,38.02,24.15
01:17.6,1.82,24.975
01:17.6,16.61,23.4125
01:17.6,53.02,22.90416667
01:17.6,43.81,23.72083333
01:17.6,14.61,24.08333333
01:17.6,26.24,23.4
01:17.6,30.4,24.7375
01:17.6,0.02,25.47916667
01:17.6,22.81,24.67916667
01:17.6,3.4,23.34583333
01:17.6,0,24.30416667
01:17.6,1.61,24.75833333
01:17.6,28.43,24.89583333
01:17.6,40,23.7
01:17.6,7.43,24.1625
01:17.6,14.01,23.64583333
01:17.6,0.61,23.41666667
01:17.6,35.4,24.05833333
01:17.6,3.44,24.475
01:17.6,11.01,24.25833333
01:17.6,25.2,24.3125
01:17.6,29.83,22.60416667
01:17.6,0.01,23.7125
01:17.6,1.82,24.00833333
01:17.6,2.41,24.25416667
01:17.6,0,24.1875
01:17.6,0,24.89583333
01:17.6,31.4,24.36666667
01:17.6,12.81,24.6625
01:17.6,35.81,24.57916667
01:17.6,18.44,23.94166667
01:17.6,18.62,22.64583333
01:17.6,14.81,23.82916667
01:17.6,2.01,24.04583333
01:17.6,0.2,24.26666667
01:17.6,0.21,23.60416667
01:17.6,0,24.76666667
01:17.6,0,24.71666667
01:17.6,0.8,24.30833333
01:17.6,5.62,24.47083333
01:17.6,3.62,23.30833333
01:17.6,2.62,24.06666667
01:17.6,1.24,24.6625
01:17.6,25.24,25.00416667
01:17.6,10.21,24.20833333
01:17.6,0,23.65833333
01:17.6,11.61,24.125
01:17.6,2.03,25.0625
01:17.6,4.43,25.01666667
01:17.6,7.41,24.025
01:17.6,0,24.3375
01:17.6,0,24.925
01:17.6,0,25.77916667
01:17.6,0,26.79583333
01:17.6,0,26.04166667
01:17.6,0,25.90833333
01:17.6,0,25.55
01:17.6,3.44,23.6875
01:17.6,0.01,25.3875
01:17.6,26.61,23.7
01:17.6,1.22,24.45416667
01:17.6,0,24.2875
01:17.6,37.21,24.82083333
01:17.6,28.21,23.45833333
01:17.6,2.03,24
01:17.6,15.8,23.48333333
01:17.6,32.01,23.68333333
01:17.6,0,24.5375
01:17.6,0.43,25.2125
01:17.6,0.01,26.23333333
01:17.6,0.01,26.6
01:17.6,38.23,24.56666667
01:17.6,3.46,23.44583333
01:17.6,2.03,23.88333333
01:17.6,61.42,24.0625
01:17.6,0,24.34583333
01:17.6,9.22,23.90833333
01:17.6,0,24.68333333
01:17.6,63.21,24.51666667
01:17.6,0,24.59583333
01:17.6,2.21,24.35
01:17.6,11.62,24.54166667
01:17.6,0.21,24.90833333
01:17.6,0.22,24.3375
01:17.6,0,24.89583333
01:17.6,1,23.6125
01:17.6,2.21,24.025
01:17.6,0,24.32083333
01:17.6,0,24.27916667
01:17.6,23.8,24.30416667
01:17.6,0.61,23.675
01:17.6,2,24.89166667
01:17.6,8.21,24.16666667
01:17.6,9.62,23.04166667
01:17.6,8.81,23.99166667
01:17.6,27.21,24.19166667
01:17.6,0.01,23.99583333
01:17.6,6.62,24.375
01:17.6,0,24.2
01:17.6,0,24.9875
01:17.6,0.61,24.0375
01:17.6,0.2,24.71666667
01:17.6,6.42,24.575
01:17.6,0.02,24.47083333
01:17.6,0,24.95833333
01:17.6,0,25.25833333
01:17.6,0.81,23.89583333
01:17.6,10.61,23.7375
01:17.6,3.21,23.85416667
01:17.6,0,24.69166667
01:17.6,31,23.92916667
01:17.6,0,24.75416667
01:17.6,2.81,24.775
01:17.6,4.61,23.50833333
01:17.6,0,23.62083333
01:17.6,0,23.87916667
01:17.6,4.2,23.63333333
01:17.6,6.84,22.7875
01:17.6,4.42,23.63333333
01:17.6,7.02,23.35
01:17.6,3.8,23.55833333
01:17.6,0,24.02083333
01:17.6,0,24.10416667
01:17.6,47.83,23.81666667
01:17.6,0.04,23.1375
01:17.6,0,23.22083333
01:17.6,0,24.10833333
01:17.6,0,23.32083333
01:17.6,0,22.35833333
01:17.6,0,22.59583333
01:17.6,28.01,23.35
01:17.6,31.8,23.57083333
01:17.6,3.83,23.32916667
